Text_Chunks,Translation_to_ENG
"Monterrey ya prácticamente está llena también, eh, agua. Faltaban como 80 boletos, no como 60 boletos, perdón, donde faltan como 80 boletos es en Querétaro también para que ya se llene, así que sígale dando y Ciudad de México es la que les digo que como que va como muy lenta. ¿Pues ve más o menos, pues llevábamos como 60, 70% no?","Monterrey is practically full, too, of water. There were about 80 tickets missing, not like 60 tickets, sorry, where there are about 80 tickets missing is in Querétaro also so that it is full, so keep going and Mexico City is the one that I tell you is going very slowly. Well, you see more or less, well we had about 60, 70% right?"
"Pues sí, faltan 2 meses tranquilamente. ¿Pero pues es que qué tal si? No, también tú controla, tío, sí, Güey, valora. Acuérdate cuando no llenamos lugares de talento, personas, güey. A. Lo mejor te voy a pasar. O sea, probablemente pues, pero valoro ahorita a la gente que ya compró su boleto. Güey, pero sigan comprando sus boletos también recuerden que ya sacamos las fechas de la baja sur, sí, porque ustedes se enojan, sí decimos Baja California sí enteró, entonces este bajan al sur, están los 2 cabos y.","Well yes, there are still 2 months to go. But what if? No, you also control, man, yes, Güey, value. Remember when we don't fill places with talent, people, guys. A. The best thing is going to happen to you. I mean, probably, but right now I value the people who have already bought their ticket. Wow, but keep buying your tickets, also remember that we already released the dates for southern Baja, yes, because you get angry, we say Baja California, yes, you found out, so this one goes down to the south, there are the 2 capes and."
"La Paz, La Paz y ya. También ya salió Saltillo, Torreón, Durango. Y creo que ya. ¿Me da mucha risa, como en los cabos dice San José del Cabo y los cabos, San Lucas y los cabos, no? Pero.","La Paz, La Paz and that's it. Saltillo, Torreón, Durango have also already left. And I think that already. It makes me laugh a lot, as in Los Cabos they say San José del Cabo y los Cabos, San Lucas y los Cabos, right? But."
"Es San José del Cabo y Cabo San Cabo San. Exactamente. Vamos ya a los 2 por si un por. Si por si usted es huevón y no quiere manejarme. Yo insisto, o sea, espero gente de los cabos, de los 2 cabos que me calle en la boca, yo digo que estamos exagerando en abrir uno en cada lugar.","It is San José del Cabo and Cabo San Cabo San. Exactly. Let's go to the 2 just in case. Yes, in case you are a lazy person and don't want to handle me. I insist, that is, I expect people from the capes, from the 2 capes, to keep my mouth shut, I say that we are exaggerating in opening one in each place."
"Yo espero que no. Eso sí está padre. O sea, me encanta esa idea, pues pero. Yo siendo que nos estamos mamando es como si dijera Vamos a. Estar en la Roma y en La Condesa. Ah. Pues ya lo hizo un tour delegacional, güey, sí, güey. Sí, es cierto, se llenó todas llenas.","I hope no. That's cool. I mean, I love that idea, well but. Me being that we are sucking each other it is as if I were saying Let's go. Being in Roma and La Condesa. Oh. Well, he already did a delegation tour, dude, yes, dude. Yes, it's true, he got all full."
"¿Porque qué hueva viajar a otra colonia? Sí, bueno. ¿Le dijo Yohana al Álvaro Obregón, está bien lejos, güey, qué bueno que vino aquí, Ay, cómo crees? Entonces ahí ahí estaremos próximamente este y pues. Nada. Cómo están ver, digo, aquí andamos, mira otro.","Because why travel to another colony? Yes, good. Did Yohana say to Álvaro Obregón, he's very far away, guy, it's good that he came here, Oh, what do you think? So there we will be there soon this one and well. Nothing. See how they are, I say, here we are, look at someone else."
"Día. Dándole. ¿Venimos de un fin de semana de relajación, no? Sí cada quien tuvo cada quien. Estuvimos conectados con Dios. Porque. ¿Ajá? Claro, sí, sí, sí, sí que es de. Crucifixión, Sábado de Gloria y domingo de resurrección.","Day. Giving him. We come from a weekend of relaxation, right? Yes, everyone had everyone. We were connected with God. Because. AHA? Of course, yes, yes, yes, yes it is. Crucifixion, Holy Saturday and Easter Sunday."
"Yo lo pasé dedicándolo a el cuidado del alma y jalármela un poquito. Me clavé un güey llamado Jesús, dice. Comiendo pescado porque no se puede comer carne esos días. No, no. ¿Los puede comer carne? ¿Híjole, y tampoco se puede coger, no?","I spent it dedicating it to caring for my soul and pulling it out a little. I got hit by a guy named Jesus, she says. Eating fish because you can't eat meat those days. No no. Can you eat meat? Damn, and you can't catch it either, right?"
"Porque dicen que también coger es comer carne de una manera metafórica. Pues en la Biblia no dicen no comas pucha. Pero. ¿Te gusta una película? Creo que en Mateo 225 dice Este y Jesús dijo, No comeráis Pucha. Cuando yo me muera, no sean perros, yo aquí muerto y entonces tragando, puchis.","Because they say that fucking is also eating meat in a metaphorical way. Well, in the Bible they don't say don't eat shit. But. Do you like a movie? I think in Matthew 225 it says This and Jesus said, You shall not eat Pucha. When I die, don't be dogs, I'm dead here and then swallowing, puchis."
"Y si comen pucha GP hija así de. La Biblia. ¿Es que conocemos las Escrituras? No, pero no se puede comer carne según no sé por qué. Pero según yo es a partir de ahorita o eran 40 días antes. No es como en en la semana. ¿Por eso le llaman la Cuaresma, no?","And if they eat damn GP daughter like that. The Bible. Do we know the Scriptures? No, but you can't eat meat for some reason or another. But according to me it is from now on or it was 40 days before. It's not like in the week. That's why they call it Lent, right?"
"Sí, son 40 días antes de que se muera. No, no, no, pero como en el mero, en los meros 3 días de no se puede comer carne. Yo fui un buffet de espadas brasileños. ¿A qué te vale verga el respeto? Güey, ya se. Güey, mordió una vaca otra vez, no mames.","Yes, it's 40 days before he dies. No, no, no, but like grouper, in the mere 3 days of it you cannot eat meat. I was a Brazilian sword buffet. What's the point of respect? Wow, I know. Dude, he bit a cow again, don't suck."
"Esos más me gustan, eso ya mordí una vaca, Mateo judío, dice, no. Pues igual que al igual que los judíos ese día, pues pero. ¿Sí, y qué más no se puede hacer? Caminar sobre el agua, güey. Eso nada. Más no se puede tampoco.","I like those the most, I already bit a cow, Mateo, Jewish, says, no. Well, just like the Jews that day, well, but. Yes, and what else can't be done? Walk on water, dude. That's nothing. You can't do anything else either."
"No mames. ¿Adivina qué hice después del Buffet? Mame pucha. Y justo ahí decía el Mateo Mateo 28, escucha.","Don't suck. Guess what I did after the Buffet? Mame pucha. And right there Matthew said Matthew 28, listen."
"Después de los sábados. Comenten aquí si les gusta. Hoy toca, hoy toca, hoy toca. Comenten, si les gusta que se den. La pucha. ¿Oye, Lucy, Cómo estás? ¿Vienes en Twitter? Sí, güey.","After Saturdays. Comment here if you like it. Today it's time, today it's time, today it's time. Comment, if you like, let them know. The pucha. Hey, Lucy, how are you? Are you coming on Twitter? Yes dude."
"Este soy bien, fea, Güey. Por aquí puso unos subtítulos para que entiendan. Que eres bien, huevón, flaquito. Puso succionar papaya lo. Que puso succionar papaya. Sí, hay que hacerlo como lo hace el con payaso, pues no digamos.","This is me, ugly, Güey. Here she put some subtitles so you can understand. You're good, stupid, skinny. He put papaya sucking on it. That he put sucking papaya. Yes, you have to do it like the clown does, well let's not say."
"Sí, Claro, digamos. Papaya, sí, sí, sí. Estaba un hijo. No me. ¿Gusta ese chiste? Un. Payaso, güey, pero bueno, sigue. Igual. Sí, güey nunca lleva como 2 veces. Que se nos quiebra, no, ajá, pero. Es que sí, ya está bien viejito, compañíazo, güey.","Yes, of course, let's say. Papaya, yes, yes, yes. There was a son. I don't. Do you like that joke? A. Clown, dude, but hey, keep going. Equal. Yeah, guy never wears like 2 times. That it breaks us, no, aha, but. The thing is, yes, that's fine, old man, great company, guy."
"Sí, no. Tanto, no. O sea, nada más. ¿Se ve que se le metió duro a la buena vida? No, pero no se. Ve y pues todas las drogas que se ha metido. Ah, más bien, sí se ve sí, sí se ve ustedes porque lo ven con más cara, pero nosotros ya habíamos visto sin más. Cara. Y dice, y dices siguiente, Siéntese abuelito.","But. Not so much. That is, nothing more. Does it seem like he got into the good life hard? No, but I don't know. Go and then all the drugs he has done. Ah, rather, yes you can see it, yes you can see it because you see it more clearly, but we had already seen it without further ado. Expensive. And he says, and you say next, Sit down, grandpa."
"Si le. ¿Quieres dejar la mitad de tu torta? ¿Cómo señor, está limpia? Cuéntame una historia. Pero sí, pasamos Semana Santa y ya regresamos a las actividades normales.","If you. Do you want to leave half of your cake? How sir, is it clean? Tell me a story. But yes, we passed Easter and we are back to normal activities."
"Venimos más joviales, venimos este con más energía, con más ánimos, con con más amistad, con más amor. Para que nos veamos próximamente sigue el show de Tijuana.","We come more jovial, we come with more energy, with more encouragement, with more friendship, with more love. So that we can see each other soon, the Tijuana show continues."
"Tijuana, por favor, nos tomamos un. Descanso porque se vienen las cuatro desechas de sí de las locuras. ¿Quedar mal al Hong Kong? ¿Cómo vamos a estar ahí, como? Diciendo no, sí, no. Ahí en esas fechas es donde llevan hierba de Los Ángeles, que ese pastito está.","Tijuana, please, let's take a. I rest because the four madnesses are coming. Will Hong Kong look bad? How are we going to be there, like? Saying no, yes, no. That's where they take weed from Los Angeles on those dates, that little grass is there."
"¿Hierba de Los Ángeles, oye cómo? ¿Se vas a? Acomodar las palabras. Sí, las la la hierba fina de California, sí, güey. ¿Sí es fuertecita no? Sí, está bien. Yo creo que ya le voy a descansar güey por la paletita que me di Güey. ¿Es que apenas me dio una pálida, muy fea güey, el esconde, no?","Los Angeles weed, hear how? Are you going to? Arrange the words. Yes, the fine California grass, yes, dude. Yes, it's strong, isn't it? Yes that's fine. I think I'm going to give him a rest now, Guy, because of the little shoulder that Guy gave me. He just gave me a pale, very ugly guy, he hides, right?"
"¿Sí que yo, o sea, es que sabes qué estuvo feo, que ya había andado pálido otras veces, pero solamente o sea, lo que más me desesperaba era que como que no estaba consciente de lo que acababa de pasar, sabes? O sea, haz de cuenta que yo ponía esto aquí y mi celular decía sí, lo pusiste o no, y entonces me desesperaba eso, pero esta güey estuvo bien fea, porque yo no distinguía entre lo que estaba pensando y lo que estaba diciendo, entonces no sabía si estaba diciendo todo lo que estaba pasando aquí arriba y yo decía, no, no mames, o sea entonces todo lo que yo decía.","Yes, I, I mean, you know what was ugly, that I had already looked pale before, but I mean, what made me most desperate was that I was not aware of what had just happened, you know? I mean, pretend that I put this here and my cell phone said yes, did you put it or not, and then that made me desperate, but this guy was really ugly, because I couldn't distinguish between what I was thinking and what I was saying, So I didn't know if I was saying everything that was happening up here and I was saying, no, don't suck, that is, then everything I was saying."
"No, no, no, no, no, no, no, no, no, no, no, no, no. Porque es algo en forma de tocar Tierra, güey, o sea, será mi forma como de. De de de. Decir así, ya tengo control de lo que digo. O sea, no, no hay forma de cagarla. Si nada más digo, no soy muy guapo, fue","No, no, no, no, no, no, no, no, no, no, no, no, no. Because it's something in the form of touching the Earth, dude, I mean, it will be my form of. Of of of. Saying like this, I already have control of what I say. I mean, no, there's no way to screw it up. If nothing else to say, I'm not very handsome, it was"
"de yo esta no, no, no, no, no, no, no, no.","of me this no, no, no, no, no, no, no, no."
"De hecho, el audio que te mandé todavía estaba tronado. Bloquear rato, ayúdame, no, no, yo soy positivo, no, no, no, no, no, no. Pero sí estuvo fea güey, así que ya le voy a descansar a las motas otra vez.","In fact, the audio I sent you was still thunderous. Block for a while, help me, no, no, I'm positive, no, no, no, no, no, no. But it was ugly, man, so I'm going to give the bikes a rest again."
"Sí, ya estaba acompañando a solina a las fumadas. Ahí sí tiene un anexo este, pongan aquí los datos para llevar a. No farril. Paca, madre Pacamar bien. Güey, ya estamos ya esta ya se acerca el aniversario.","Yes, I was already accompanying Solina to the smokes. There it does have an annex, put here the data to take to. Not farril. Paca, mother Pacamar well. Wow, here we are, the anniversary is approaching."
"Va a pasar 1 año de ese detallista. En mayo no la boda de macho o en mayo, abril. ¿Entonces ya? Sí, creo que sí, ajá. No es que cómo pasa el. Tiempo, no es que de verdad. Cuando le estando en boca de todos, ajá. ¿De cuando todo mundo sabía que hacías comedia?","It's going to be 1 year from that retailer. In May not the male wedding or in May, April. Then now? Yes, I think so, huh. It's not that how it happens. Time, not that really. When he is on everyone's lips, he aha. When did everyone know that you did comedy?"
"Pero bueno, oye, vamos a seguir con este programa que es contar historias de terror, así que empezamos con las historias. Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun.","But hey, hey, we're going to continue with this program, which is telling horror stories, so let's start with the stories. Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun."
"Tun Tun Tuning. Por qué te pusiste tu garrafiora güey, no sé, peruano. Güey. Se me olvida que huele traía. ¿Por qué te pusiste así tu cara, ya ves, peruano? ¿Por qué te pusiste así tu olor?","Tun Tun Tuning. Why did you put on your cool carafiora, I don't know, Peruvian. Wow. I forget what it smells like. Why did you make your face like that, you see, Peruvian? Why did you get your smell like that?"
"¿Cuando dije disculpa, es mi, cómo dijiste disculpa mi peinado, perdón? Mi cara es que no peiné ahora sí no, mi cara no me peiné. Sí, no, pero con. Los viejos, se me subió el muerto. Pero con ese inglés y la gorra, así sí, parece que cultivas tomate.","When I said sorry, is it my, how did you say sorry my hairstyle, sorry? I didn't comb my face now, no, I didn't comb my face. Yes, no, but with. The old people, the dead man got on me. But with that Englishman and the cap, yes, it seems like you grow tomatoes."
"Un primo. Es que un primo de los sí. Sabía que eres, robó el colector de fresas de los. Chicken. Ándale sí, parece que no te gusta el. Chicken.","A cousin. It's a cousin of the yes. I knew you were, he stole the strawberry picker from the. Chicken. Come on yeah, it seems like you don't like him. Chicken."
"Que apenas llegue sacaron una canción. Uy sacaron canción nueva. Pero es un cover de marco Antonio Solís y este lo publicitaron ahí en TikTok y desactivaron los comentarios. Ah. Pues sí, güey. Chiquitos, Güey.","As soon as I arrived they released a song. Wow, they released a new song. But it is a cover by Marco Antonio Solís and they advertised it there on TikTok and they disabled the comments. Oh. Well yeah, dude. Little ones, Guey."
"La primera estaba echando la banda. Yadira alborés dice, esta historia se titula Casi muero. Quemado. Dice mi nombre y muero. Que me da saludos. ¿Mi nombre, jaja, los amo cuándo vienen?","The first was throwing out the band. Yadira Alborés says, this story is titled I almost died. Burned. She says my name and I die. That she gives me greetings. My name, haha, I love them when they come?"
"¿Cuándo vienen a no es cierto? ¿Ahí hasta dónde? ¿Mi nombre es yadira y vivo en un lugar llamado Tizayuca, Hidalgo, pues es que ahí hay huachicoleros, no? Pues. No. ¿Por esos pedillos? Me han pasado muchas cosas, pero siento que lo más feo que me pasó fue cuando tenía 14 años aquí donde vivo es un fraccionamiento, el cual está dividido en privada.","When do they come, right? How far there? My name is Yadira and I live in a place called Tizayuca, Hidalgo, because there are huachicoleros there, right? Well. No. Because of those little things? Many things have happened to me, but I feel that the ugliest thing that happened to me was when I was 14 years old. Here where I live is a subdivision, which is divided into private areas."
"Cuando llegaba de la secundaria, si mi mamá no estaba en casa, me salía con unos amigos que tenía en la en la privada. En la de al lado conocí a una chava llamada Alexa y nos hicimos amigas y salíamos Soler a caminar y platicar. Cuando un día llegué de de la escuela y me acosté un rato a descansar, en ese tiempo no tenía luz porque no la había pagado mi mamá después la pagó, pero los de la luz siempre se tardan en ir a reconectarla, así que teníamos que prender velas para cuando llegaba la noche.","When I came home from high school, if my mom wasn't at home, I would go out with some friends I had in private. In the one next door I met a girl named Alexa and we became friends and we went out Soler to walk and talk. When one day I came home from school and lay down for a while to rest, at that time I didn't have electricity because I hadn't paid for it, my mother later paid for it, but the electricity people always take a while to go and reconnect it, so we had to lighting candles for when night came."
"Ese día al dar las 6 ya se empezaba a ver oscuro, así que prendía una veladora y puse encima de una mesa de plástico donde ponía mis libros de la escuela. Al poco rato la apagué la vela y me salí para ir a buscar a Alexander. Pero después se sentía más frío, por lo cual le dije que iría por otro sueter a mi casa.","That day at 6 o'clock it was already starting to look dark, so I turned on a candle and placed a plastic table on top where I put my school books. After a while I blew out the candle and left to go look for Alexander. But then he felt colder, so I told him I would go get another sweater at my house."
"Al llegar abrí la puerta y la mesa donde estaba la veladora ya se estaba quemando, lo cual no entiendo porque al salir me aseguré de haberla apagado. Por un momento me quedé en shock, pero después reaccioné y le aventé una jarra de agua. Siento que no va a tener una paranormal esta. ¿Historia, Eh? Siento que nada más es una estúpida que no pagó un duelo antes de salir.","When I arrived I opened the door and the table where the candle was was already burning, which I don't understand because when I left I made sure I had turned it off. For a moment I was shocked, but then I reacted and threw a jug of water at him. I feel like it's not going to have a paranormal this one. History, huh? I feel like she's just stupid who didn't pay a duel before leaving."
"O que le pasó lo mismo que a TI, güey, con su que también se se drogó antes. Y no sabía si había pasado lo que había pasado, dice. ¿Normalmente yo sí la había pagado, no? Pero después reaccioné. Ajá. Y le aventé una jarra de agua que estaba ahí para tratar de apagar el fuego, pero no se apagaba.","Or that the same thing happened to YOU, guy, with whom he also took drugs before. And I didn't know if what had happened had happened, she says. Normally I had paid it, right? But then I reacted. AHA. And I threw a jug of water that was there to try to put out the fire, but it wouldn't go out."
"Al contrario, sentía que se extendía más el fuego. Pinche jarra de gasolina. Deja la verdad aquí, dice como don Ramón de peligro. ¿El primo del traga fuegos quién se chingo mi jarra? ¿Se va a trabajar con su jarra de agua?","On the contrary, he felt that the fire was spreading more. Damn gasoline jug. Leave the truth here, he says like Don Ramón of danger. The fire eater's cousin who fucked my jug? Is he going to work with his water jug?"
"¿No mames, con qué preparé el tanga? Que breva lenta mi amor. Le aventé una jarra que está ahí para ver al fuego, pero no se apagaba.","No, moms, what did I prepare the thong with? What a slow breezy my love. I threw a jug at it that is there to see into the fire, but it didn't go out."
"Al contrario, sentía cómo se extendía más el fuego. Me asusté mucho, así que quise salir para pedirle ayuda a alguien, a algún vecino para al momento de querer, ah, pero al momento de querer abrir no podía. Aparecía como si le estuviera sosteniendo por fuera. Me asomé por la ventana pensando que era Alexandra, pero no había nadie desesperada, seguí intentando abrir. Pero no podía.","On the contrary, he felt the fire spreading more. I was very scared, so I wanted to go out to ask someone, a neighbor for help when I wanted to, ah, but when I wanted to open I couldn't. She appeared as if she were supporting him on the outside. I looked out the window thinking it was Alexandra, but there was no one desperate, I kept trying to open it. But I cant."
"En ese momento sentí algo atrás de mí, como Queriéndome jalar al fuego. En ese momento empecé a llorar del miedo y la desesperación de no poder salir. Me aferré a la puerta y después de tanto se abrió. Salí corriendo y a la mitad del camino vi venir a mi amiga, la cual me vio llorando y enseguida me abrazó para tranquilizarme. Le conté todo lo que pasó mientras íbamos a mi casa para tratar de apagar el fuego, pero cuando entramos ya estaba apagado solo.","At that moment I felt something behind me, like wanting to pull me into the fire. At that moment I began to cry from fear and desperation of not being able to leave. I held on to the door and after so much it opened. I ran out and halfway I saw my friend coming, who saw me crying and immediately hugged me to calm me down. I told him everything that happened as we went to my house to try to put out the fire, but when we got inside it was already out on its own."
"Estaba apagado, solo estaba la mesa, toda quemada. Por suerte mis libros no se quemaron y ese día me quedé afuera de mi casa hasta que llegó mi mamá. Me daba miedo entrar, ya que sentía que esa cosa que me quiso jalar al fuego ahí seguía. Espero, era la historia, los amo y ya los sigo a los 3 en sus regreso, un beso, bye. ¿A huevo, no?","It was off, there was only the table, all burned. Luckily my books did not burn and that day I stayed outside my house until my mother arrived. I was afraid to go in, since I felt that the thing that tried to pull me into the fire was still there. I hope, it was the story, I love you and I already follow the 3 of you on your return, a kiss, bye. Eggy, right?"
"Pues sí está, sí está chida. O sea, está de de no mames, literalmente la querían jalar al fuego. Güey, no, güey, pero como que nunca nos había tocado una entidad que provocara fuego güey. O sea, como que era un prende la luz. Este güey sí se fue a alojar, güey. Bueno, pues también estás en una casa sin luz.","Well yes it is, yes it is cool. I mean, she's like no moms, they literally wanted to throw her into the fire. Dude, no, dude, but like she had never touched us with an entity that caused fire dude. I mean, it was like turning on the light. This guy really went to stay, guy. Well, you are also in a house without electricity."
"¿Que prendes no? ¿Es como a lo mejor fue un enojo, me quitaste mis poderes, perra, qué? Sus cucharas son de plástico, pues tomé esa puta un momento. Intentó prender la licuadora.","What do you turn on, right? It's like maybe it was anger, you took away my powers, bitch, what? Her spoons are plastic, so I took that bitch for a moment. She tried to turn on the blender."
"Y no traje mis canicas. Me voy a comer a la. Vieja. Pero sí, esa es la historia de. OA lo mejor porque era una bombón, porque la que es fumando era fuego, soy bombón. ¿Puede ser, Eh? Mira, cualquier teoría es aceptada ahorita. Sí.","And I didn't bring my marbles. I'm going to eat at the. Old. But yeah, that's the story of. Or maybe because she was a hottie, because the one smoking was fire, I'm a hottie. Could it be, huh? Look, any theory is accepted now. Yeah."
"Sí, Apple olía a Chorizo, Güey, ya olía a. Chorizo. O sea, yo la verdad, veo más viable que la mensa no la pagó. Pero. Pues si la aventó una jarra de agua y no se pagó a menos que estuviera muy pendeja y la aventara, así como ah OA lo. Mejor, más bien para ese momento el fuego ya estaba suficientemente expandido como para que no se apagara nada, pues con la.","Yes, Apple smelled like Chorizo, Güey, it already smelled like. Sausage. In other words, the truth is, I see it as more viable that the mensa did not pay for it. But. Well, if she threw a jug of water at her and it wasn't paid unless she was very stupid and threw it, like oh OA lo. Better, rather, by that moment the fire had already expanded enough so that nothing was extinguished, because with the."
"Jarrita no, porque dices que era que era una mesita, o sea, con una jarra así la sí la. ¿Mezcla solo yo entendí que que solo estaba prendiendo la veladora, todavía ya casi derritiendo que en ese momento no había prendido nada, no? Y que la aventó. El mundo ya estaba quemando la mesa.","No jug, because you say it was a little table, that is, with a jug like that, yes. Mix, only I understood that she was only turning on the candle, still almost melting that at that moment she had not turned on anything, right? And that he threw it. The world was already burning the table."
"A ver, al llegar abrir la puerta y la mesa donde estaba la veladora ya se estaba quemando güey. Lo cual no entiendo porque me asegure. O sea, es que o sea, si eres niño, ni siquiera es como nada más ella que sea mensa. Pero si eres niño no estás muy consciente de que, por ejemplo, si le haces así al juego, a veces nada más lo animas más.","Let's see, when I got there I opened the door and the table where the candle was was already burning hot. Which I don't understand why I make sure. I mean, if you're a child, it's not even like anything else that she's stupid. But if you are a child you are not very aware that, for example, if you do this to the game, sometimes you just encourage it more."
"Te sabes el. Juego. Fuego, fuego, fuego. Echado porra, seguro. Lástima que la voy a quemar. Este ajá, o sea, si me vibra que llenó así un vasito.","You know him. Game. Fire, fire, fire. Cheered, sure. Too bad I'm going to burn it. This aha, I mean, it makes me feel that he filled a glass like that."
"Se lo echó a la vez y pues obviamente con eso ya no apagas una mesa que se está quemando. Sí, no, no tiene que haber sido una cantidad considerable de agua. O sea, mi teoría es que nada más está mensa, no lo veo a lo parano bueno hasta la parte en la que la. Jalaron al fuego, o sea, que no podía abrir la puerta. O sea, sí se siente, se siente culero, o sea, pero como que no hay un contexto, no hay un como juguete.","He added it at the same time and obviously with that you no longer put out a burning table. Yes, no, it doesn't have to have been a considerable amount of water. I mean, my theory is that nothing else is wrong, I don't see it as paranoid good until the part where the. They pulled on the fire, meaning they couldn't open the door. I mean, yes it feels, it feels stupid, I mean, but there's no context, there's no like toy."
"Y entonces fue un pato que iba pasando y dijo un. Huachicoleo, sí, sí, sí. Mucho fantasma. A lo mejor no todos juntos exactamente a lo mejor. Los fantasmas de los huachicoleros, así es como se quieren llevar a la gente, no güey. No la no la jaloneó, a lo mejor estaba más güerita antes y ahorita.","And then there was a duck that was passing by and said. Huachicoleo, yes, yes, yes. Lots of ghost. Maybe not all together exactly, maybe. The ghosts of the huachicoleros, that's how they want to take people away, no dude. She didn't pull her, maybe she was hotter before and now."
