Text_Chunks,Translation_to_ENG
"Todas dicen que la sede de de Smartphones de Dubai también es como muy vacía, como que no va nadie, sí, sí, o sea, porque tú vas a la de del mundo entero. Voy a la más bici. A la más bici bici, otra palabra bici es como la más ocupada. Esa la enseñe yo entonces 2 y 2.","They all say that the Smartphones headquarters in Dubai is also very empty, like no one goes, yes, yes, I mean, because you go to the headquarters in the entire world. I go to the most bike. The busiest bike, another word bike is like the busiest. I taught that one then 2 and 2."
"Me falta uno en el transcurso del episodio bici. Bueno, entonces sí, pues quería confesar esa envidia, pero también quería decir que guau. La ciudad estuvo muy chévere. Unga. Sí, bueno, venga, venga, venga, espere antes de que sigamos. ¿Qué pasó? Bienvenidos una vez más a otro episodio, a otro piso.","I'm missing one during the bike episode. Well, then yes, well I wanted to confess that envy, but I also wanted to say wow. The city was very cool. Unga. Yeah, well, come, come, come, wait before we move on. What happened? Welcome once again to another episode, to another floor."
"¿Y tú? ¿Por qué? Porque. Así no, porque le dije como sin sin. Sin amor, entonces vuelvo a. La de otro episodio. Bueno, bueno, piso. Día. Esto estamos en el agua del árbol.","And you? Because? Because. Not like that, because I told him like without without. Without love, then I go back to. The one from another episode. Well, well, floor. Day. This we are in the tree water."
"Bueno, bueno, bueno, bueno, bueno, vi gente muy linda. ¿Mi gente muy hermosa, viste? Idéntico. Llegamos aquí. Alejandra Bedollita. ¿Bueno, bienvenidos, bienvenidos, bienvenidos, bienvenidas cómo estás mi?","Well, well, well, well, well, I saw very nice people. My very beautiful people, did you see? Identical. We arrived here. Alejandra Bedollita. Well, welcome, welcome, welcome, welcome how are you my?"
"Ale, muy bien. ¿Tienes algún aviso parroquial? Neastas Amor, estás, te lo voy a decir desde el punto de vista del amor. Estás torciendo la boca por ahorita la Torziste demasiado, te lo juro. O sea el inicio de tu labio, empezar el audífono prácticamente.","Ale, very good. Do you have any parish notices? Neastas Love, you are, I'm going to tell you from the point of view of love. You're twisting your mouth right now. You twisted it too much, I swear. That is, the beginning of your lip, practically starting the hearing aid."
"Y eso a te parece charro, pero puede ser que algo esté pasando y que yo sea. Es que estás como eso, es como la gente sobrada, como. Ojo con eso. Ojo con eso. Bueno, hágale, pues poquito. ¿Qué? ¿Ah, qué ibas a decir?","And that seems crazy to you, but it could be that something is happening and it could be me. It's just that you're like that, it's like superfluous people, like. Be careful with that. Be careful with that. Well, do it, just a little bit. That? Oh, what were you going to say?"
"No, no sé. Ah, bueno, en episodios 179. 179 ya casi llegamos a 180 en agosto en agosto. Si seguimos subiendo episodios regularmente sin sin parar, sin faltar ninguna semana, el episodio 200 va a ser en agosto en agosto en Myberdey.","No no I dont know. Oh, well, in episodes 179. 179 we're almost at 180 in August in August. If we continue uploading episodes regularly without stopping, without missing any week, the 200th episode will be in August on Myberdey."
"Mayverdey. Porque la gente dice, Happy Birthday to you. Happy Birthday. Happy birthday to you. Grúa.","Mayverdey. Because people say, Happy Birthday to you. Happy Birthday. Happy birthday to you. Crane."
"Hay gente que puede estar llegando Por Primera Vez a este episodio de estar diciendo. ¿Quiénes son estos estúpidos? Sí, entonces empecemos para que entiendan por qué la gente sí viene a ver eso. Sí, happy birthday. ¿Entonces vamos a hacer? Vamos. Estamos muy contentos porque ya vamos a llegar el episodio 200.","There are people who may be coming to this episode for the first time if they are saying. Who are these stupid people? Yeah, so let's get started so you understand why people do come to see that. Yes, happy birthday. So let's do it? Come on. We are very happy because we are already reaching episode 200."
"Vamos a ver qué vamos a hacer. Eso tiene que ser un evento digno, un evento magno. ¿Entonces estamos ahí todavía pensando qué vamos a hacer? Pero pero es un evento muy chévere. De pronto se puede hacer una como un evento como transmitido en vivo, no en vivo en un teatro, sino transmitido en vivo para que mucha gente pueda estar.","Let's see what we're going to do. That has to be a worthy event, a great event. So we're still there thinking what we're going to do? But but it is a very cool event. Suddenly you can do one as a live-streamed event, not live in a theater, but live-streamed so that many people can be there."
"Me parece. Cutby Cutby me de pronto otro otro cortometraje. ¿Quién quita? ¿Quién quita? Bueno, vamos a arrancar con el tema Alejandro, ajá. Vamos a arrancar. En vamos a arrancar, quiero que por favor, con mucho tacto.","It seems to me. Cutby Cutby suddenly another another short film. Who removes? Who removes? Well, let's start with the topic Alejandro, aha. Let's get started. Let's start, I want you to please, very tactfully."
"Sutileza y amor nos introduzcas el tema esta semana wow. Wow, y lo sabes, no lo lo sabes qué flojísimo, no, flojo, no, no, flojo, no, porque es que la gente se está quejando, que soy muy. Sexual no flojo. Cansón ya te volviste, fue cansón vos.","Subtlety and love introduce us to the topic this week wow. Wow, and you know it, you don't know how lazy, no, lazy, no, no, lazy, no, because people are complaining, which I'm very. Sexual not lazy. You're tired now, you were tired."
"Antes eran les que decían muy sexual. Ya alcanzan sus bots, como que ahora no soy nada sexual. No soy, soy, soy. Ya listo, cansón, muchas gracias el episodio esta semana, como cada 8 días les pedimos que envíen sus historias, es donde lo hacemos en Instagram.","Before they were those who were called very sexual. They already reach their bots, like now I'm not sexual at all. I am not, I am, I am. Ready, tired, thank you very much for the episode this week, like every 8 days we ask you to send your stories, that's where we do it on Instagram."
"Repetimos porque la gente dice no me di cuenta dónde, cuándo lo ponen. Active la notificación de las historias de Instagram para que se entere dónde nos presentamos en vivo o cuáles son los temas de la semana. Entonces esta semana en una historia en Instagram, les dijimos que nos compartieran sus historias.","We repeat because people say I didn't realize where, when they put it. Activate the Instagram stories notification so you know where we are performing live or what the topics of the week are. So this week in an Instagram story, we told them to share their stories with us."
"DO en la peluquería o barbería. O sea, esos son unos lugares donde a casi todos nos ha pasado algo bueno o malo o pero en fin, normalmente yo creo que pues los que lleguemos a la mayoría de edad hemos tenido que cortarnos el pelo.","DO in the hairdresser or barbershop. I mean, those are places where something good or bad has happened to almost all of us, but anyway, normally I think that those of us who come of age have had to cut our hair."
"Pues sí, por lo menos sí. Entonces esas son las historias que vamos a contar. Como siempre vamos a empezar nosotros y luego contaremos historias que ustedes nos enviaron. ¿Quieres hacer los honores? Parce yo yo yo tengo variada historia de barbería.","Well yes, at least yes. So those are the stories we are going to tell. As always, we are going to start and then we will tell stories that you sent us. Do you want to do the honors? Apparently I have a varied history of barbering."
"Ajá. Yo creo que como todos los hombres hemos pasado por la barbería barata, hemos pasado por la barbería que vale en ese tiempo. Te lo digo así, amor. Yo fui a una barbería en Australia que valía 8 USD, el Corte 8 USD 8 USD, eso ni siquiera en y el dólar australiano que es más barato.","AHA. I believe that like all men we have gone through the cheap barbershop, we have gone through the worthless barbershop at that time. I tell you this way, love. I went to a barbershop in Australia that cost 8 USD, the Cut 8 USD 8 USD, that's not even in the Australian dollar, which is cheaper."
"Pero igual uno lo piensa como 8000 pesos. Exacto, hagan de cuenta que valía 8000 pesos, imagínese usted es un corte. ¿A 8000 pesos usted no tiene? O 10 USD. Usted no tiene, usted no tiene poder. ¿Alguno para exigir algo?","But still one thinks of it as 8000 pesos. Exactly, pretend it was worth 8000 pesos, imagine it's a cut. At 8000 pesos you don't have it? Or 10 USD. You have no, you have no power. Anyone to demand something?"
"O sea, usted no puede exigir absolutamente nada. Usted no puede exigir que el lugar esté limpio. Usted no puede exigir eso, usted no puede exigir que las personas que le van a cortar a usted el pelo se las adecuadas que sus. Ideas. Que sus uñas estén totalmente limpias. Usted no puede exigir eso, porque esa exigencia arranca desde los 20 dolares.","In other words, you cannot demand absolutely anything. You cannot demand that the place be clean. You can't demand that, you can't demand that the people who are going to cut your hair are the right ones. Ideas. That your nails are completely clean. You cannot demand that, because that requirement starts at 20 dollars."
"Yo fui a ese lugar, te lo juro. O sea, desde afuera. ¿Eran Elizabeth en una calle? Pues ahí como haga de cuenta una calle muy concurrida. Tan entre eran entre pues a la peluquería buenas hamach de de Cold My heart 8 USD, listo, perfecto.","I went to that place, I swear. That is, from outside. Were they Elizabeth on a street? Well, let's pretend it's a very busy street. So between they were between then to the hairdresser good hamach of Cold My heart 8 USD, ready, perfect."
"Está en el presupuesto de estudiar. ¿Alguien te lo tuvo que recomendar? Nadie, nadie, nadie. Yo yo pasé por ahí porque yo dije, bueno, me tengo que cortar el pelo. Pues yo dije, me lo va a cortar. Como si hubieran, pues lugares para cortarse el pelo en cada esquina.","It's in the study budget. Did anyone have to recommend it to you? Nobody, nobody, nobody. I passed by there because I said, well, I have to cut my hair. Well, I said, he's going to cut it off. As if there were, well, places to get a haircut on every corner."
"No hay. Exacto. No hay, pero estaba pasando por ahí. Necesitaba cortarme el pelo. OK, soy nuevo en el país, no conozco nada, no conozco una barbería. Entonces yo dije, Bueno, vamos a mutilar ahí. Ajá, TIM, entré. Yo tenía el pelo como larguito, no sé qué yo dije, me quiero.","There is no. Exact. There isn't any, but she was passing by. I needed to cut my hair. OK, I'm new to the country, I don't know anything, I don't know a barbershop. So I said, Well, let's mutilate there. Uh-huh, TIM, I came in. I had long hair, I don't know what I said, I love myself."
"O sea, yo dije 8 USD. No puedo darle papaya a esta persona que me haga algo malo, le dije. Yo dije. ¿Todo o sea rápeme, OK, cómo se dice rapem en inglés? Rapeme, en inglés. Es como.","I mean, I said 8 USD. I can't give papaya to this person who does something bad to me, I told him. I said. All that is rapem, OK, how do you say rapem in English? Rapeme, in English. It is like."
"Pensé que sí sabías. No, no, pues esa dice clean Shafe. Entonces. Sino que es que si tú lees la palabra rápeme. Separada en inglés, eso era algo pelig en inglés. Entonces yo le dije al man, listo, amigo, take everything away, take everything away parce y el man arrancó amor, la la la máquina de este man era la máquina de 1200, o sea, era el año, era la primera máquina que se inventó, o sea, el man tocó mi cabeza y eso, o sea el man, me rapó, sí, pero porque me jalaba el pelo y me lo arrancaba y uno de pena, uno no dice nada y más yo que uno hablaba inglés en ese momento.","I thought you did know. No, no, well that one says clean Shafe. So. But if you read the word rap me. Separated in English, that was something dangerous in English. So I told the man, ready, friend, take everything away, take everything away parce and the man started love, la la this man's machine was the 1200 machine, that is, it was the year, it was the first machine that It was invented, that is, the man touched my head and that, that is, the man, shaved me, yes, but because he pulled my hair and tore it out and one was sad, one didn't say anything, especially since one spoke English. at that moment."
"Yo no hablaba inglés. Yo decía, parce, cómo voy a explicarle yo a este man que me está doliendo. Bueno, mami, me tengo que aguantar, me tengo que aguantar el dolor, amor yo o sea, toda la cabeza me dolía. Al final toda la cabeza me dolía. Elba me dijo, Le hago las patillas. Le hago las patillas.","I dont spoke English. I said, apparently, how am I going to explain to this man that it's hurting me. Well, mommy, I have to put up with it, I have to put up with the pain, love, I mean, my whole head hurt. In the end my whole head hurt. Elba told me, I do his sideburns. I do his sideburns."
"Yo le dije, sí, hágame las patillas. El varón me las hizo. Elva me las quitó. O sea, mis mis patitas salieron cogiendo. Era impresionante amor, o sea, a mí me ardía todo, me ardía todo, me ardía todo para eso que me hizo con una cuchilla. Como por estas partes de acá va, él le va a decir una cosa a los señores Barberos que me que me cortan el pelo, señores, Barberos, si usted me va a cortar el pelo, usted tiene que si me va a pasar la cuchilla tiene que hacerme échame cremita porque yo tengo una piel muy sensible.","I told him, yes, do my sideburns. The man made them for me. Elva took them from me. I mean, my little legs came out catching. It was impressive love, I mean, everything was burning for me, everything was burning for me, everything was burning for what he did to me with a blade. As in these parts here he is going to tell one thing to the barbers who cut my hair, gentlemen, barbers, if you are going to cut my hair, you have to give me the blade. You have to give me cream because I have very sensitive skin."
"Si me si a mí me hacen sin crema. La irritación, a mí me salen nacidos prácticamente. Sí, la grúa se le. Es horrible, es horrible. Entonces yo dije. El mano me echó, o sea tú por Charles no puedes exigir que es o sea lo máximo que te dan es agua tibia, tienes mamá hecho aguita tibia y empezó a pasarme eso, cada pasada era está haciendo mesando con lija.","Yes, yes, they make me without cream. The irritation practically comes out to me. Yes, the crane is missing. It's horrible, it's horrible. So I said. The hand gave me, that is, you, for Charles, cannot demand that it is, that is, the most they give you is warm water, your mother made warm water and she started to pass that on to me, every time she passed she was doing table work with sandpaper."
"Yo dije, este man la está usando una cuchilla vieja. Este man lleva 17 mutiladas con esa cuchicha. ¿Dónde está sanidad? Pero. ¿Cuántas cuántas veces se puede usar esa cuchilla una de verdad? ¿Una por amor, cómo así?","I said, this man is using an old blade. This man has been mutilated 17 times with that knife. Where is health? But. How many times can a real blade be used? One for love, how so?"
"Para el pelo. Es una por cliente. ¿De verdad? Alejandra, ese serio que estás preguntando eso. A la barba le entiendo, pero por acá el pelito de atrás. O sea, el man puede amor, amor, eso es feo lo que estás diciendo, eso es esto es insanitario.","For the hair. It is one per client. Really? Alejandra, you are seriously asking that. I understand the beard, but here is the hair in the back. I mean, man can love, love, that's ugly what you're saying, that's it, it's insanitary."
"Insanitario Insanitario. No es sanitario. Sí. Amor pónle lógica. ¿De verdad? Amor, es una cuchilla demasiado afilada. ¿Estás cortando piel? Me cortó la piel, me cortó la piel, pues me está arrancando los pelos y con esa misma cuchilla hubiera cortado otra persona.","Insanitary Insanitary. It is not sanitary. Yes. Love, put logic in it. Really? Love, it's too sharp a blade. Are you cutting skin? He cut my skin, he cut my skin, because he is pulling out my hair and with that same blade he would have cut another person."
"O con esa misma cuchilla me va a cortar a mí, bueno, que no me corte y que no corte la otra persona, pero el casperío y la cosa. ¿Tengo una pregunta, por ejemplo, la cuchilla de Afeitarse tú alguna vez? ¿Y sé sincero, sé sincero, grúa, tú alguna vez has usado una cuchilla?","Or with that same blade he is going to cut me, well, let him not cut me and let the other person not cut, but the hut and the like. I have a question, for example, do you ever shave blade? And be honest, be honest, crane, have you ever used a blade?"
"De afeitar ajena. Para quitarte los penos es que los pelos. Los penos. Los pelos del del Nepe. Ajena. O de la axila. Ajena. ¿Ajena no, nunca has cogido mi cuchilla para depilar depilarte?","Someone else's shave. To remove your penises is that your hair. The pains. Nepe's hair. Alien. Or the armpit. Alien. Not foreign, have you never picked up my razor to remove hair?"
"Todo para que lo tuyo no es ajeno. ¿Lo tuyo, no? Es ajeno, o sea, la. Cantidad de veces que yo me he depilado las bolas con tu con tu cuchillo tiene nombre bobo. O sea, la cantidad de veces que tú te has pasado mis pelos por tus sobacos. No tiene nombre.","Everything so that what is yours is not foreign. Your thing, right? It is foreign, that is, the. How many times have I shaved my balls with your knife? It has a stupid name. That is, the number of times you have rubbed my hair under your armpits. It doesn't have a name."
"Sí ves, o sea que sí, uno se. Imagina, no, no. O sea, yo no voy a entrar a un baño y digo, ay una cuchilla. O sea, pero sincero, respóndeme esto si vamos, por ejemplo, no sé a la casa de mis papás y te tocaban. En el baño de mi mamá, ajá, y vas para un paseo, ajá.","Yes you see, that is, yes, one knows. Imagine, no, no. I mean, I'm not going to walk into a bathroom and say, oh, a blade. I mean, but honestly, answer me this if we go, for example, I don't know to my parents' house and they touched you. In my mom's bathroom, aha, and you go for a walk, aha."
"Me voy, me voy, me voy, me voy peludo. ¿No, pero bueno, digamos que tener los pelos más largos del axila del mundo entero no te pasas la, o sea, no te los quitas, no? Con la de mi mamá no, seguro seguro, ah, bueno. Miry, te lo prometo. Respetuoso.","I'm leaving, I'm leaving, I'm leaving, I'm leaving hairy. No, but well, let's say that having the longest armpit hairs in the entire world is something you don't mind, that is, you don't remove them, right? Not with my mom's, sure, sure, ah, well. Miry, I promise you. Respectful."
"Sí, no preferí me peludo, no tengo ningún problema ni de repeludo. Pues es que en en si yo, si yo fuera de España, eso sería visto normal no afeitarse las axilas, ni siquiera las mujeres se afectan las axilas en en España. No como así en muchos lugares del mundo, incluyendo Colombia, hay mujeres que no se depilan la axila porque.","Yes, I didn't prefer to be hairy, I don't have any problem or being hairy. Well, in itself, if I were from Spain, it would be considered normal not to shave your armpits, not even women affect their armpits in Spain. Not like in many places in the world, including Colombia, there are women who do not shave their armpits because."
"El estereotipo de Colombia es que la mujer se depire la axila y está bien y el hombre también y está bien, son culturas. Pero o sea. Yo no nací para seguir.","The stereotype of Colombia is that women shave their armpits and it's okay and men do too and it's okay, they are cultures. But I mean. I was not born to follow."
"Como cada 3 meses se acuerda que es Colombia. Es que yo soy amor, te lo dije, te lo dije y le pido pasado. Yo puedo ser de París, yo puedo ser europeo. Este no es el tema yo. ¿Puedo ser europeo? Entonces la depilación no es el tema del episodio, pero como bien saben, nos.","Like every 3 months you remember that it is Colombia. It's just that I am love, I told you so, I told you so and I ask you to pass. I can be from Paris, I can be European. This is not my topic. Can I be European? So hair removal is not the topic of the episode, but as you well know, we."
"Desviamos, nos desviamos, nos desviamos. ¿Yo no entiendo tú por qué me haces ese tipo de preguntas David delante de esta gente? ¿Bueno, retomo antes el man con crees que usó una cuchilla aquí con quién se? ¿Quién me dolió amor? Te lo juro. O sea, yo era todo todo alrededor de mi, detrás de mis orejas, la parte del cuello abajo, donde todo hasta la patilla era un solo ardor, era un solo ardor.","We deviate, we deviate, we deviate. I don't understand why you ask me those types of questions David in front of these people? Well, I'll go back to the man with who do you think he used a blade here on? Who hurt me love? I swear. That is, I was all around me, behind my ears, the part of my neck below, where everything up to the sideburn was a single burning, it was a single burning."
"La cabeza me dolía porque me jaló demasiado la el pelo. Yo pagué con rabia, yo pagué con rabia y lo peor es que los manes le piden a uno si quiere dejar propina. ¿Claramente le dije, no, no le va a dejar propina, no le dije por qué?","My head hurt because he pulled my hair too much. I paid with anger, I paid with anger and the worst thing is that the men ask you if you want to leave a tip. I clearly told him, no, he's not going to tip you, didn't I tell him why?"
"Pero yo me fui parce y ya cada que pasaba por esa barbería. Yo decía parce, nunca vengan acá, nunca vengan acá. Cuando nos íbamos a venir ya el corte estaba en 15 USD. ¿Pero es barato el corte barato? Solo hay una, solo hay una tarifa.","But I left after a while every time I passed by that barbershop. I said parce, never come here, never come here. When we were going to come the cut was already at 15 USD. But is the cheap cut cheap? There is only one, there is only one rate."
"¿Ah, pues allá sí, ah, OK? Solo había una tarifa. No hay, no hay más. Ahí no hay más. También fue como a perro de misa. Después después de eso dije, me voy a buscar una barbería buena. Y ahí voy a ir y ahí voy a ir y de hecho me casé Conesa Barbería de de la Callecita de los Cafés de Great Street.","Ah, well there, ah, OK? There was only one fee. There is no, there is no more. There is no more there. He was also like a mass dog. After that I said, I'm going to look for a good barbershop. And there I'm going to go and there I'm going to go and in fact I married Conesa Barbería de la Callecita de los Cafés de Great Street."
"La barbería del de que estaba escrito. Sí, sí, sí, ya me acordé. Me casé con esa barbería y ahí y ahí ya siempre volví a ir. O sea, nunca he ido a otra parte de hecho. O sea, cuando usted va a la barbería y ya lo saludan por el nombre, ya o sea, ya volvió ahí, o sea, ya es, ya está. Y aparte que bueno, ahorita te cuento.","The barbershop it was written about. Yes, yes, yes, I already remembered. I married that barbershop and there and there I always went again. I mean, I've never actually gone anywhere else. That is, when you go to the barbershop and they greet you by name, that is, you are back there, that is, that's it, that's it. And besides, well, I'll tell you now."
"Es que, por ejemplo, eso iba a decir de la grúa o la grúa va a una de esas costosas chimberas que te hacen el masaje del masaje que te echa la loción de yo no sé qué, que te ponen mascarilla que te hacen acá en el hombro o va a la peor.","The thing is, for example, that's what I was going to say about the tow truck or the tow truck going to one of those expensive chimberas that give you the massage, that they give you lotion of I don't know what, that they put a mask on you that they do here in the shoulder or it's going to get worse."
"O sea, también por ejemplo, la grúa ha sido, no sé si vas a contar, es la grúa ha sido 2 veces mono en su vida estando conmigo la primera. Mire, yo no sé si era que éramos novios recientemente. No sé si es que la grúa, la juventud, no sé, pero ese man se puso ese pelo mono y yo dije, Guau, o sea, qué delicia tu cara, tengo una foto que la miro, o sea, es de mis fotos preferidas de la grúa y está haciendo mala cara el mundo entero decir qué mañezada yo esa foto digo, guau, te quiero para mí ya.","I mean, also for example, the crane has been, I don't know if you're going to count, the crane has been cute twice in its life, being with me the first time. Look, I don't know if we were recently dating. I don't know if it's the crane, the youth, I don't know, but that man had that cute hair and I said, Wow, I mean, what a delight your face, I have a photo that I can look at, I mean, it's one of my photos. favorites of the crane and the whole world is making a bad face saying how stupid that photo is and I say, wow, I want you for myself now."
"O sea, qué man tan delicioso soy tuyo. Pero llegamos a Colombia y a este man le dio otras volverse mono. Yo dije, pues bueno, pero en esa época, la primera vez, él tenía hace el pelo larguito acá arriba. El herácito Hipster tenía el pelo larguito arriba.","I mean, what a delicious man I am yours. But we arrived in Colombia and this guy started to turn cute. I said, well, but at that time, the first time, he had long hair up here. The Hipster little girl had long hair on top."
"Cuando llegamos a Colombia estaba pues rapado. Parejo se puso mono mono, pollito, maluco. O sea, yo dije, Fo que le pintó. ¿Ese pelo qué me pitó? Fue a una peluquería. Fue una peluquería como de mujeres y fue y le dejaron ese pelo mono, amarillo, feísimo, feísimo, feísimo.","When we arrived in Colombia he was shaved. Parejo became mono, pollo, maluco. That is, I said, Fo, what painted him? That hair that pissed me off? He went to a hairdresser. It was a women's hair salon and he went and they gave him that cute, yellow, ugly, ugly, ugly hair."
"Y esa otra vez con el mismo antojo. Entonces como que tengo ese último recuerdo y esta vez no estoy tan tan feliz porque obviamente con su pelo hace lo que le venga en gana, pues es el pelo de él. Pero esta vez y he estado como que amor no espera, no como que no estoy tan convencida.","And that again with the same craving. So I kind of have that last memory and this time I'm not so happy because obviously he does whatever he wants with his hair, since it's his hair. But this time and I've been like love doesn't wait, not like I'm not so convinced."
"¿Sabes? Dame la oportunidad. Confío. Confío en el barbero que me lo va a hacer. Confío en él. ¿Está bien? Él, él se ve que es bueno, está. ¿Bien, entonces? Confío en él, Ay, puedo tirar la cuña. Este es tu podcast. No, yo quiero, quiero decirle a la gente de barbarroja.","Know? Give me a chance. I trust. I trust the barber who is going to do it for me. I trust him. Alright? He, he sees that he is good, he is. Well then? I trust him, Ay, I can throw the wedge. This is your podcast. No, I want, I want to tell the people about Barbarossa."
"La barbería barba roja, que me parece una barbería espectacular fui La Última Vez con mi hermano, este fue el Corte que decidí hacerme. A mí me gustó, lo importante de todo es que Alejandra le guste y Alejandra le gustó también. Entonces muy contento, ya he ido 2 veces y le hacen a uno todo eso que Alejandra dijo como el masajesita la Cosita no sé, el masaje es una, es una elegancia para mí era la barbería es como un ritual, es como un como regalarme un tiempo, yo solo como parchado, tranquilo, muy bacano, muy bacano me gusta mucho barbarroja.","The red beard barbershop, which I think is a spectacular barbershop, I went to the last time with my brother, this was the cut I decided to get. I liked it, the important thing of all is that Alejandra likes it and Alejandra liked it too. So I'm very happy, I've been there twice and they do all the things that Alejandra said like the little thing that massages La Cosita, I don't know, the massage is one, it's an elegance for me, it was the barbershop, it's like a ritual, it's like giving me a treat. For a while, I just eat patchy, calm, very cool, very cool, I really like Barbarossa."
"Siempre en el corazón. ¿Verás cuña, qué va a pedir? ¿Qué qué va a pedir el Grupo y te pida lo que quieras? Oigan, bueno, yo yo creo que como casi todas las mujeres.","Always in the heart. You see wedge, what is he going to ask for? What is the Group going to ask for and ask you for whatever you want? Hey, well, I think like almost all women."
"Tenemos experiencias de o sea, a mí no me ha ido súper mal. Una vez sí me dejaron peligro verde, pero lo supe manejar una vez pelimorada porque hay peluquerías que para que para decolorarte y luego matizarte te echan cosas que el pelo. No aguanta. Entonces fui de las que los papás no la dejaban tocarse el pelo, que porque el pelo origen es hermoso, que es mona, como con unos rayos naturales.","We have experiences of I mean, it hasn't gone terribly bad for me. Once they did leave me with green danger, but I knew how to handle it once I had red hair because there are hair salons that, in order to bleach you and then tone your hair, they add things to your hair. He does not stand. So I was one of those whose parents didn't let her touch her hair, because her natural hair is beautiful, she's cute, like with natural rays."
"Del rayo. Y yo era como no es cierto, no es cierto, pero yo siempre respeté mucho los que lo que mis papás dijeron y por allá en el 2000. 5 me autorizaron a hacerme algo bueno. Empecé y ahí empecé y conseguí una señora que iba a la casa a la menorita por siempre, hasta que me fui a Australia.","Of lightning. And I was like it's not true, it's not true, but I always respected a lot what my parents said and back in 2000. 5 they authorized me to do something good to myself. I started and that's where I started and I got a woman who went to the Menorita house forever, until I went to Australia."
