Text_Chunks,Translation_to_ENG
"Al otro día nos armamos hasta los dientes. Caí en la estación del Country, Saltamos por las puertas laterales y nos colamos el Gomel Ohh. Sí pagó el pasaje. Mira loca, ya damos una mochila llena de latas y además llevamos al rocky, el pitbull del Chompas, una bola de pelos y músculos con cara de morder las patas al diablo.","The next day we armed ourselves to the teeth. I fell into the Country station, We jumped through the side doors and sneaked in the Gomel Ohh. Yes he paid the ticket. Look crazy, we're already giving us a backpack full of cans and we're also taking Rocky, Chompas' pitbull, a ball of hair and muscles with a face that could bite the devil's paws."
"Todos nos fuimos con nuestras mejores perchas, nos veíamos era re ratas, todos con chompos, clásicos de equipos gringos, pantalones anchos, tenis nike como siempre y la gorra igual al equipo de la chaqueta, apenas para meter miedo. Yo iba relajado, como todos, bueno, menos el gomelo, él era diferente, se vestía apretado con converse y pues si usaba gorras, clasiquitas pero sencillas, esa pinta era de casa, digo manzano, pero tenía delirios de ñero.","We all left with our best outfits, we looked really cool, all with sweaters, classic gringo teams, baggy pants, Nike tennis shoes as always and the cap matching the team's jacket, just enough to scare us. I was relaxed, like everyone, well, except the gomelo, he was different, he dressed tight with converse and well if he wore caps, classic but simple, he looked like home, I say manzano, but he had ñero delusions."
"Y la verdad es que el Gomel no nos gastaba la gurbia y por eso le dejábamos juntar con nosotros. Entonces llegamos a ciudad Bolívar, no sabíamos por dónde empezar a buscar a los manes de la gorra y el pirulo nos llevó donde lo cogieron. Era un callejón re feo, ñero con un olor a mierda y pues nosotros íbamos como a las","And the truth is that Gomel didn't bother us and that's why we let him hang out with us. Then we arrived in Ciudad Bolívar, we didn't know where to start looking for the manes with the cap and the pirulo took us where they caught him. It was a really ugly, dirty alley with a smell of shit and we went like to the"
de la tarde y nos quedamos hasta la,in the afternoon and we stayed until
de la mañana.,in the morning.
"Mientras tanto planeamos comíamos a recuperar la gorra, qué pilas con dejarse dañar que tocaba hablar duro para ganar de malandros y Claro, también nos burlamos del pirulo. Ese pirulo sí es que es mucha hueva, no tanto visaje y ni siquiera con un besito con la Nicole. Nada, Pérez, Pirulo, también muchas adios, Óscar.","Meanwhile we ate and planned to get the cap back, how crazy it was to let ourselves get hurt, we had to talk tough to win from thugs and of course, we also made fun of the pirulo. That pirulo really is a lot of balls, not so much visage and not even with a kiss with Nicole. Nothing, Pérez, Pirulo, also many goodbyes, Óscar."
Pasaron las horas y nada de nada. Solo pasaban los trombos y nos tocó irnos porque llevamos cargados y no queremos dilemas con las locas. Esa noche ya me había dado por perdedor. Lástima mi techo. Pero el otro día algo me lo me llamó y me dijo que habían publicado mi gorra.,Hours passed and nothing at all. Only the thrombi happened and we had to leave because we have been loaded and we don't want dilemmas with the crazy women. That night I had already considered myself a loser. Pity my roof. But the other day something called me and he told me that they had published my cap.
"La publicaron para cambios en los grupos de Facebook, yo le dije algo, me lo que les escribiera que la compraba para hacer el trato. Ofrecimos 800000 pesos por esa gorra. Qué hacíamos el negocio en el parque Gustavo Restrepo esta tarde a las 6 no le dieron dilema y así quedamos entonces cumplíitos, llegamos el combo completo al Gustavo con rocky, todo para meter más terror.","They published it for changes in the Facebook groups, I told him something, he wrote to them that he bought it to make the deal. We offered 800,000 pesos for that cap. Because we were doing business in the Gustavo Restrepo park this afternoon at 6 o'clock, they didn't give him a dilemma and so we were satisfied, we arrived with the complete combo at Gustavo with Rocky, all to add more terror."
"Habían unos carros de enseñanza parqueados alrededor del parque y gente por ahí sacando los perros. Dejamos solo al gomelo ahí, esperando el resto de la banda, nos escondimos en las esquinas cercanas con el rock bien amarrado de la correa. Ese perro ya estaba gruñendo y echando babasa como si supiera la pelea que se avecinaba.","There were some teaching cars parked around the park and people walking around taking their dogs. We left the gomelo alone there, waiting for the rest of the band, we hid in the nearby corners with the rock tightly tied to the leash. That dog was already growling and slobbering as if he knew the fight was coming."
Como a las,As the
"llegan los pelados, esta vez eran 5, todos con una carita de que mataban y comían del muerto, pero luego nos dijo que eran los mismos que le habían quitado mi gorra desde lejos, es que yo pillo mi gorra en una Bolsa blanca y además ya en otras 2 gorras puestas.","The bareheads arrive, this time there were 5, all with a face that said they killed and ate the dead, but then he told us that they were the same ones who had taken my cap from afar, the thing is that I got my cap in a white bag and also already in 2 other caps on."
"Uno, la 3 colores de Notre Dame y el otro lleva 11000 logo llegaron a ser la tranza y lo primero que hicimos PA caer de sorpresa fue soltar al rocky. Pero qué va, ese perro marica se puso fue a jugar y habléle el culo a un fresco. Entonces salimos todos con nuestros corotos a rodearlos, cuando los manes también también pelaron sus cuchillos.","One, the 3 colors of Notre Dame and the other has 11,000 logos, became the deal and the first thing we made PA fall by surprise was to release Rocky. But what's the matter, that faggot dog started playing and I talked his ass to a cool guy. Then we all went out with our corotos to surround them, when the manes also peeled their knives."
"El gomelo se asustó y salió corriendo. Gomel omarica se cagó, el dientón gritó y sacó el pantalón, un cuchillo de cocina oxidado, el Pirulo sacó una cuatro huecos, el chompas un cuchillo chiquito pero afilado y yo saqué mi machete. Me enrollé la chaqueta en la mano derecha y en la otra tenía mi machete bien amenazante.","The gomelo got scared and ran away. Gomel omarica shit, the toothy man screamed and took out his pants, a rusty kitchen knife, Pirulo took out a four-hole knife, the chompas took out a small but sharp knife and I took out my machete. I rolled up my jacket in my right hand and in the other I held my machete very threateningly."
"A todos nos tocó de a uno menos al pirulo, que se atendía con 2 al tiempo. ¿Que esos fueron los piríos que me quitaron la gorra? Gorras mía, mi manito ya lo sabe, no perdedor de gorra, mi papá sabe que parece reduro por sus corotos. ¿Los manes alegaron que no, que eso era de ellos qué va?","We all got one at a time except the pirulo, who was served with 2 at a time. That those were the pirios who took my cap? My caps, my little hand already knows it, not a loser of a cap, my dad knows that he seems tough because of his caps. The men claimed that no, that was theirs, what's wrong?"
"No alcanzaron a decir nada y se les fue mandando el chompas y el dientón el piruluyo. No nos quedamos atrás, eso fue una cosa de locos. 2 de esos manes tenían unas navajas, todas bellas, y cuando vieron mi machete salieron corriendo, solo veíamos como 2 de esos pirobos se paraban re duro contra nosotros cuatro con ese güiro.","They didn't manage to say anything and the sweaters and the dentón the piruluyo began to send them. We weren't far behind, that was crazy. 2 of those men had some knives, all beautiful, and when they saw my machete they ran away, we only saw how 2 of those pyrobos stood against us four with that güiro."
"Los carros de enseñanza se esfumaron y la gente comenzó a correr para alejarse de la gresca. Cuando es que el pirulo grita y yo lo volteo a ver y ya estaba tirado en el piso tocándose la pierna, el chompas y yo cogimos contra una esquina al que tenía mi gorra y se la quitamos. Los manes se dieron cuenta que no nos íbamos a dejar, que nos hacíamos matar por ese techo.","The teaching cars disappeared and people began to run to get away from the brawl. When the pirulo screams and I turn to see him and he was already lying on the floor touching his leg, the sweater and I grabbed the person who had my cap against a corner and took it off. The men realized that we were not going to let ourselves go, that we were going to get ourselves killed for that roof."
"El chompa se quedó fue frenteando a los manes, el resto fuimos a mirar al pirulo para saber que le había pasado porque gritaba tanto. Finalmente los 2 manes salieron volados por una calle, el chompa los espantó a Pirulo, solo lo habían punteado. Es que ese pirulo es muy exagerado.","The sweater stayed facing the men, the rest of us went to look at the pirulo to find out what had happened to him because he was screaming so much. Finally the two men flew down a street, the sweater scared them away from Pirulo, they had only dotted him. That pirulo is very exaggerated."
"Ñero. Y ya eso fue todo. Recuperé mi gorra, buscamos al rocky que se había escondido en un árbol, nos volvimos a colar en el Transmilenio para volvernos al barrio y ahí fue donde el Chompa sacó las 2 gorras, la del Notre Dame y la del Semi Logo. Ey pille lo que lee Comiciastos Manes.","Wildman. And that was it. I recovered my cap, we looked for Rocky who had hidden in a tree, we sneaked back into the Transmilenio to return to the neighborhood and that was where Chompa took out the 2 caps, the Notre Dame one and the Semi Logo one. Hey, catch what Comiciastos Manes reads."
"¿Para que? Sean serios. Entonces nos quedaron 2 gorras de ganancia que no podíamos publicar en los grupos, esos techos nos quedaron de recuerdo. Pero eso sí, no puedo volver a ciudad Bolívar ni por el putas y tampoco suspiró.","So that? Be serious. So we were left with 2 profit caps that we couldn't publish in the groups, those caps were left as a souvenir. But yes, I can't go back to Ciudad Bolívar not even for the whores and he didn't sigh either."
"Venir por acá porque saben que tienen el pecado encima, el único de nosotros que perdió. Cirulo que se quedó oscila Nicole. Nos pillamos el próximo miércoles. En este relato participaron 3 de nuestros queridos amigos y oyentes.","Coming here because they know they have sin on them, the only one of us who lost. Circle that remained swings Nicole. We'll meet next Wednesday. 3 of our dear friends and listeners participated in this story."
Juan López escribió la Historia. La narración estuvo a cargo de Andrés Pira. La portada fue diseñada por el artista Falcon. Agradecemos por su aporte a Víctor Alfonso González. Relatos ñeros es una producción de la chupa records.,Juan López wrote the History. The narration was by Andrés Pira. The cover was designed by artist Falcon. We thank Víctor Alfonso González for his contribution. Relatos ñeros is a production of La Chupa Records.
"Este podcast fue producido y editado por JJ Muñoz, Steven Torres, Felipe Varela y por mí Daniela Muñoz. Si les gustó esta historia quieren apoyarnos, pueden hacernos un aporte para seguir haciendo posible este podcast, visiten nuestro perfil en Instagram Arroba la chupa records y allí encontrarán la forma de ayudarnos.","This podcast was produced and edited by JJ Muñoz, Steven Torres, Felipe Varela and myself Daniela Muñoz. If you liked this story, you want to support us, you can make a contribution to continue making this podcast possible, visit our Instagram profile Arroba la chupa records and there you will find a way to help us."
"De vuelta, les enviaremos un saludo en uno de nuestros capítulos y se convertirán para siempre en nuestros ñeros y ñeras del alma.","On your return, we will send you a greeting in one of our chapters and you will forever become our ñeros and ñeras of the soul."
