"Te cae donde. No sé qué decimos y luego trae y que todos riéndose en vez de que me levantara eso también fue una observación que yo le hice. Producción. Más de 10 personas perdieron el empleo. Porque esa situación, porque yo me golpeé, de hecho yo traía putas aquí donde yo creo que me pegué o con la silla.","Where you fall where. I don't know what we say and then it brings and everyone laughing instead of me getting up that was also an observation that I made. Production. More than 10 people lost their jobs. Because of that situation, because I hit myself, in fact I had bruises here where I think I hit myself or with the chair."
"O con esa luz no te no, no te pegaste, te resbalaste en la silla. ¿Bueno traía, pero fue un momento icónico porque dónde tú le dices, oye, vamos a ver ese momento, no? Me vaya a hacer bromas y luego voy a verme. Que estoy duérmase profundo despiértese.","Or with that light you didn't, no, you didn't hit yourself, you slipped on the chair. Well, I had, but it was an iconic moment because where you tell him, hey, let's see that moment, right? Don't go making jokes and then I'm going to see myself. That I'm deep asleep wake up."
"¿Qué pedo? Mira, es que tú les insiste, ya no me duerme. Entonces dijo, ya no quieres que te duerma, duermas centro. A mí, la verdad, no quise ver el video completo porque yo en mi ignorancia, creía que me podía volver a dormir. ¿Es que no dice si sea real, no sé si dicen que es cuando lo vuelves a enfrentar en persona o si es con el video y pues fui a su casa qué?","What the heck? Look, it's that you insist, don't put me to sleep anymore. So he said, you don't want me to sleep you, sleep center. To me, really, I didn't want to see the full video because in my ignorance, I thought I could fall asleep again. Is it real, I don't know if they say it's when you face it in person again or if it's with the video and then I went to his house what?"
"2 días después sí. Fui a su casa con el señor, pero no tocamos el tema. Toca que fuiste otros. Business, porque quiero hacer la nueva gomita de. Al parecer, tacha la mapacha se quiere subir arriba de mí, me quiere pisar, pero yo.","2 days later yes. I went to his house with the gentleman, but we didn't touch on the subject. Touch that you went to others. Business, because I want to make the new gummy. Apparently, tacha the mapacha wants to get on top of me, wants to step on me, but I."
"¿Hablando de tacha la mapacha usted ya sabe en estos momentos porque estamos buscando mascoti drak a la a la nueva mascoti drak del momento telonera que vamos a lanzar, ya le cambiamos el nombre en el Palenque del momento, denuncie, pero esa niña cómo arrasó?","Speaking of tacha the mapacha you already know at this moment because we are looking for mascoti drak to the to the new mascoti drak of the moment that we are going to launch, we already changed the name in the Palenque of the moment, report it, but that girl how she swept?"
"La gente está toda. La gente me ponía en la publicación de. La mapacha y perdónenla y que no sé qué miren, yo no tengo nada que perdonarle si la niña es votada y aclamada por el público. ¿Se le va a dar la respetar?","The people are all. The people put me in the publication of. The mapacha and forgive her and I don't know what look, I have nothing to forgive her if the girl is voted and acclaimed by the public. Are you going to give her respect?"
"OK, porque esto el público lo va a decidir, ajá. Pero también hay que aclarar que hay que presentar un video de 1 minuto mostrando tu talento. Qué talento, unas. Fotos de tus looks si quieres y el público, nosotros decidiremos.","OK, because this the public is going to decide, uh-huh. But it's also necessary to clarify that you have to present a 1 minute video showing your talent. What talent, some. Photos of your looks if you want and the public, we will decide."
"¿Quién va a abrir el Palenque de los ampones, que es el 30 de abril? Y este te quería avisar que yo ya estoy blindada, totalmente blindada, tengo ya seguro de gastos medios mayores.","Who is going to open the Palenque of the ampones, which is April 30? And this I wanted to let you know that I am already armored, totally armored, I already have major medical expenses insurance."
"Tengo también un equipo grande de abogado que es el equipo de abogados que trae Gloria Trevi, que defendió a Johnny Depp. Cuando esta muchacha le cago. Toda la cama, toda la cama, le cago. Este traigo a esos abogados porque si usted no le ha quedado Claro en el Palenque del momento, vamos a vivir lo que la gente le gusta.","I also have a large team of lawyers that is the team of lawyers that Gloria Trevi brought, that defended Johnny Depp. When this girl shit. The whole bed, the whole bed, she shit. This I bring those lawyers because if you have not been clear at the Palenque of the moment, we are going to experience what people like."
"¿Es que usted a lo mejor no ha entendido? Pero el Palenque el momento tiene 2. Fragmentos. No y deja todos fragmentos. O sea, es un mensaje subliminal. Sí, estamos hablando del Palenque. Existen los palenques, conciertos, pero que se hacían antes de los palenques.","Is it that you may not have understood? But the Palenque the moment has 2. Fragments. No and leave all fragments. I mean, it's a subliminal message. Yes, we are talking about the Palenque. There are the palenques, concerts, but that were done before the palenques."
"Ah investíguenlo analícelo analícelo aparte. Como porque en el Promo nosotros decimos lucharán de dota. ¿Por qué decimos eso? Analícenlo y aparte, porque en un grupo están las técnicas que somos nosotras y en.","Ah research it analyze it analyze it apart. Like because in the Promo we say they will fight from dota. Why do we say that? Analyze it and besides, because in a group are the technical ones that are us and in."
"Otro, las rudas. Las rudas, que está la que no voy a mencionar su nombre, pues yo yo. Menciono tampoco a la otra. Entonces, si tú lo. ¿Mencionas yo tampoco menciono dónde? ¿Está la pulga Pona, dónde? ¿Está la señora Esa? ¿Mamá melanito que también va a estar con nosotros, entonces usted gira esa cabecita?","Another, the rude ones. The rude ones, which is the one I'm not going to mention her name, well I I. Mention neither to the other. Then, if you. Do you mention I also do not mention where? Is the flea Pona, where? Is that lady? Mom melanito who is also going to be with us, then you turn that little head?"
"Gira que gira gira la. ¿Cabecita lo único que le voy a decir es que usted me conoció por este video que vamos a ver ahorita donde yo le tundo a la pulga atraviesa en aquel teatro fallecido de la para recordar, vamos, por favor, qué culera?","Turn that turn turn the. Little head the only thing I'm going to tell you is that you met me through this video that we are going to see right now where I hit the flea across in that deceased theater of the to remember, come on, please, how mean?"
"Ya fui muy clara, Eh fue. ¿Muy clara con lo que dije ya, dámelo, Dámelo yo, no? ¿Pinche pulga vieja, Qué quieres, qué quieres ya? Se fue, ya no quiero trabajar contigo.","I was very clear, Eh was. Very clear with what I said already, give it to me, Give it to me I, no? Damn old flea, What do you want, what do you want already? It's gone, I don't want to work with you anymore."
"Ah, ya no quiero tranquilízate, vente para acá, quiero trabajar, siéntate, Ay. La gente nos. ¿Conoció por eso? Ahí. Se dio a conocer muy de lo último, muy a nuestro nivel, ajá. Ahí. Conocieron de que yo estaba hecho.","Ah, I don't want to calm down, come over here, I want to work, sit down, Ay. The people us. Did you meet because of that? There. It became known very much at our level, uh-huh. There. They learned that I was made."
"¿De que hecho? Perdón porque soy mujer. Aparte, es que yo amo el momento en el que le arrancas la. Donde le arrancas, tú te la. Pones de la mano, o sea, para mí eso es el momento iconic y. Aquí han pasado ya casi 2 años después de este video y también quiero aclararles algo.","Of what made? Sorry because I am a woman. Besides, it's that I love the moment when you tear off the. Where you tear it off, you put it on your hand, I mean, for me that's the iconic moment and. Here it's been almost 2 years after this video and I also want to clarify something."
"Ahí hay otra compinche de la pulga, que es la marrana de la zona. Sí. Es una marrana, es una marrana cara de cochino porque si ustedes venden el. Pero ya recé porque ya es del rancho de aguas, es belicona, está bien. Culona.","There is another accomplice of the flea, which is the pig of the zone. Yes. It's a pig, it's a pig face of a pig because if you guys sell the. But I already prayed because it is already from the ranch of waters, it is belligerent, it is well. Big-assed."
Está bien carrosona. Desde bien chiquitin ya estuvo colona este. Culona y ella. También se metió pistolona y sabes también quién se metió el pimpón y. El patito. Todos son una bola de que.,It's fine big-assed. From very little she was already big-assed this. Big-assed and she. Also got gun-toting and you know also who got involved the ping-pong and. The duck. They are all a bunch of that.
"Dicen que el patito es. ¿Es a switch? Es a switch, pero pero yo siempre tenía esa teoría. O sea, yo siento que el patito se hizo a switch porque desde muy chiquito creo que de que Ay. Está chiflado, yo creo que está chiflado y afeminado. Y luego siempre le ponen como que sus trajecitos, así como muy hacer te.","They say that the duck is. Is a switch? Is a switch, but but I always had that theory. I mean, I feel that the duck became a switch because from very little I think that of that Ay. It's crazy, I think it's crazy and effeminate. And then they always put on like his little suits, like very do you."
"¿Has dado cuenta que el pato patito siempre ha estado bien pierno? Oye. Nunca ha aparecido de sus piernas ella, él siempre tiene como ese, como que su cómo se llama su su. Su su o. ¿Cuando alguien tiene algo y que este es mi first, mi feeling, mi no sé, ay, alguien lo dijo, Ese es mi es tu sexo, feel qué?","Have you noticed that the duck duck has always been well legged? Hey. It never appeared from its legs she, he always has like that, like his how is it called his his. His his o. When someone has something and that this is my first, my feeling, my I don't know, oh, someone said it, That's my is your sex, feel what?"
"¿Sexapil, qué significa eso? Sexapil es como él es una música filis del sexo sexapil, pero el. Pato es un personaje para El Niño. Sexapil sexapil, pero el. Pato patito es un personaje para niños. Pollo de niño lo vi, decía y. Patito cuando se quitaban el pato.","Sex appeal, what does that mean? Sex appeal is like he is a music filly from sex sex appeal, but the. Duck is a character for The Child. Sex appeal sex appeal, but the. Duck duck is a character for children. Chicken child I saw it, he said and. Duck when they took off the duck."
"Ay, sí. O sea, entonces tú veías a quien se ponían fuera. Mayugadas que era. El mascarin vea, no, ay, para que te pones. Anterior a él era otro que se llamaba. El oficial que yo conocí, porque así decía yo soy el pato, me dijo, ganaba 50 pesos, puta era se llamaba Bernardo.","Oh, yes. I mean, then you saw who they were putting out. Mayugadas that was. The mask see, no, oh, so that you put on. Previous to him was another one called. The official that I met, because that's what I said I am the duck, he told me, he earned 50 pesos, damn it was called Bernardo."
"Bernardo Reyes y estaba súper Tierno que nuestro, nuestro modista fue el pato. Nuestro diseño a. La Pedro, trabajaban las adictas. Escríbele 2 veces queda mal la tercera. Vas para fuera, Pedro.","Bernardo Reyes and was super Cute that our, our designer was the duck. Our design to. The Pedro, they worked the addicts. Write him 2 times it goes wrong the third. You're out, Pedro."
"Espero que cuando veas este video no estés fuera de la gira, pero kabuki. No vaya a ser que haya venido YY me llamo y la madre y tengo llamadas perdidas kabuki. Entonces Pedro fue el pato ocupamos. ¿Costureras por qué ya se va para?","I hope that when you see this video you're not out of the tour, but kabuki. It's not going to be that it came YY called me and I have missed calls kabuki. Then Pedro was the duck we used. Dressmakers why is it going already?"
"Es que ese Pedro, Ay, no, no, no. No, no, oigan, ustedes tienen en su en su grupito un amigo que siempre se le pierde el celular, esa es la Pedro. Oye, sí es cierto que que. ¿Cambian de chip? Yo no sé por qué tengo un alguien de mi familia que no va a decir quien cada semana o cada 15 días cambia de número, pero.","That's that Pedro, Ay, no, no, no. No, no, hey, you guys have in your in your little group a friend who always loses his cellphone, that's the Pedro. Hey, yes it's true that that. Do they change chips? I don't know why I have someone in my family who I'm not going to say who changes numbers every week or every 15 days but."
"¿Por qué, o sea? ¿No sé si le deba a alguien o no sé, pero cada rato se me actualiza de que ta ta ta cambio su número es como hasta mi intriga y le quiero decir, te estás escondiendo de alguien, no? ¿Será que le gusta cuando compras el chip y te dan promoción de 20 pesos más de saldo?","Why, I mean? I don't know if he owes someone or I don't know, but every time it updates me that ta ta ta change your number it's like up to my intrigue and I want to tell you, are you hiding from someone, no? Is it that he likes when you buy the chip and they give you a promotion of 20 pesos more balance?"
"¿Pero qué gasto? El chip cuesta 30. No cuesta, te te venden el chip, creo que en 100 y te dan de saldo 120, no hay 20 pesos y puedes, pero puedes activar un plan con 30 pesos yo. Creo que ahí es más no querer tener el mismo número. Tú crees, pero de qué sirve eso, guau.","But what expense? The chip costs 30. It doesn't cost, they sell you the chip, I think for 100 and they give you a balance of 120, there's 20 pesos and you can, but you can activate a plan with 30 pesos I. Think that there is more not wanting to have the same number. You think, but what's the use of that, wow."
"O existe el típico que pues siempre la mala suerte de que se le perdió el celular no le creo. O que se le queda sin pico o. De seguro sacaste préstamos en las Apps. ¿Existen préstamos en las Apps? ¿Sí, cómo va a existir un préstamo en una APP?","Or there is the typical one that well always the bad luck that he lost his cellphone I don't believe him. Or that it stays without peak or. For sure you took out loans in the Apps. Do loans exist in the Apps? Yes, how is there going to be a loan in an APP?"
"Pero no hagan esta a ver. O sea, es cierto, es cierto lo que me llega de la de la Ud, hablo de la Ud, que empieza con la D me llega un mensaje de texto que dice. Del del del me llega el mensaje de. Crédito y préstamo y me llega y es verdad, sí, es verdad, pero los intereses son muy grandes.","But don't do this let's see. I mean, it's true, it's true what I get from the from the Ud, I speak of the Ud, that starts with the D I get a text message that says. From the from the I get the message of. Credit and loan and it comes and it's true, yes, it's true, but the interests are very large."
"Yo. Cuando no era la burrita. Yo cuando no me iba tan bien, opté por a usar los este recursos y los programas sociales que tenían. ¿Pero usted no caiga, no caiga porque y cuál sacaste compartamos?","I. When I wasn't the little donkey. I when I wasn't doing so well, I opted for using these resources and the social programs they had. But you don't fall, don't fall because and which one did you take out share us?"
"No ese nunca, ese es mapa, señoras. ¿Fovissste o cómo se ve los auto no? Nada más el del es. ¿Que tengo un amigo que PA ver a beyoncé con uno de esos? Movistar. No, cómo se llama el. De la azteca. Bonacot crédito, bonacot este. No me lo sabía.","Not that one, that's mapa, ladies. Fovissste or how does it look the car no? Just the one from the is. That I have a friend who PA see beyoncé with one of those? Movistar. No, what's it called the. From the aztec. Bonacot credit, bonacot this. I didn't know it."
"Pero eso es más del trabajo, no te ayudan en. Las semanas laborales. Qué perra y beyoncé bien cargadita en su casa, bien. Cargadita y ella endeudada con. Fonacote beyond, yo pensé que para Lady Gaga. Oye, ya se viene. ¿O ya se estreno el tráiler de Gaga y Joker?","But that's more from work, they don't help you in. The work weeks. What a bitch and beyoncé well loaded at her house, well. Loaded and she indebted with. Fonacote beyond, I thought it was for Lady Gaga. Hey, the trailer has already come. Or has the Gaga and Joker trailer premiered?"
"Galia Joker para este momento. Por tal motivo creo que es para el 9 de abril. OK, me estuvieron llegando muchos mensajes porque ya ves que en el episodio pasado con mi hija Galavaro ajá interprete telephone de Lady Gaga. Ay que se hizo muy teléfono telephone.","Galia Joker for this moment. For that reason I think it's for April 9th. OK, I've been getting a lot of messages because you see that in the last episode with my daughter Galavaro uh-huh I perform telephone by Lady Gaga. Oh that it became very telephone telephone."
"Telefone. Telephone. ¿Recibí un mensaje de Lady Gaga, tú? De Lady Gaga. Cuando yo estaba dormida, OK, soñé con ella y me dijo, por favor. Bad Romans es lo único que yo entendí en el sueño. Yo fui con mi terapeuta y me dijo, Lady Gaga está pidiéndote en el sueño que cantes bad Romans en el podcast del momento, quiero pedir una oportunidad ahorita que no hay este invitados de aquí para cantar Bad Romance, no por mí.","Telefone. Telephone. Did I get a message from Lady Gaga, you? From Lady Gaga. When I was asleep, OK, I dreamed of her and she told me, please. Bad Romans is the only thing I understood in the dream. I went with my therapist and she told me, Lady Gaga is asking you in the dream to sing bad Romans in the podcast of the moment, I want to ask for an opportunity right now that there are no this guests from here to sing Bad Romance, not for me."
"Por Lady Gaga, o. ¿Sea, lo estás haciendo por ella?","For Lady Gaga, or. Are you doing it for her?"
¿Me parecía que estaban demonada que? Aplaudiendo se le hacían los.,It seemed to me that they were demonized that? Applauding it made them.
Ojotes como de perro de este es el éxito más grande que ha tenido Lady Gaga no que. Pasa reina.,Big eyes like a dog's this is the biggest hit that Lady Gaga has had no that. What's up queen.
"Este vídeo estuvo muy ha sido el de la nena a. Ver, dame algo más profundo, esos perros, dame esos pinches perros, a ver, dame algo más profundo, esa.","This video was very has been the one of the girl to. See, give me something deeper, those dogs, give me those damn dogs, see, give me something deeper, that."
"No me la sé. Es la del piano. Por eso. La de que se debió de haber sido million reason, Million reason. Que se. Debió de haber sido sencillo, sí.","I don't know it. It's the piano one. Because of that. The one that should have been million reason, Million reason. That it. Should have been single, yes."
"¿Fue muy sencillo, no? O sea, si la promociono sí no la ponían. En la radio, si. ¿La ponían en la radio, cómo te atreves después? ¿De cuántos años hasta? En los antros la ponían en las noches de karaoke un joto me tenía harto que siempre me la. Oye. Sabes que estaría bien que de una vez al mes traer algún artista de Monterrey, una drag de Monterrey, que nadie conozca, porque Kim de León tocó un tema muy importante en TikTok, en donde sí, en donde decía que pues actualmente el Monterrey, Fíjate, a mí me dio mucha vergüenza eso.","It was very simple, wasn't it? I mean, if they promoted it yes they put it. On the radio, if. They put it on the radio, how dare you after? How many years until? In the clubs they put it on karaoke nights a fagot had me sick that always me. Hey. You know what would be nice that once a month bring some artist from Monterrey, a drag from Monterrey, that nobody knows, because Kim de León touched on a very important topic on TikTok, where yes, where he said that well currently the Monterrey, You know, it embarrassed me that."
"Que cuando no hay como dragas de la más draga de drag race a las que van a trabajar ahí a ciertos antros, sí les dan de que tus quinientitos tus 600 y que cuando van dragas famosas les dicen, Oye, Mira, voy a agarrar el teléfono.","That when there is no like drags from the more drag of drag race to those who go to work there to certain clubs, yes they give you your five hundred your 600 and that when famous drags go they tell them, "
"A ver. ¿Oye, qué onda? Este va a venir gala varo, por si quieres venir aquí a presentarte nada más que no hay pago. O sea, tu pago es conocerla y que te tomes la fotito. Bye. A poco están haciendo. Eso y para lavar o mejor nada.","Hey, Look, gala varo is going to come, if you want to come here to present yourself just that there is no payment. I mean, your payment is to meet her and that you take the little photo. Bye. Are they really doing. That and to wash or better nothing."
"Mejor nada a ver. O que a ver me estoy poniendo en contexto, yo pensé que eso o sea las contratan para cuando no va a haber nadie para que haya contenido de dragas ahí bailando y que soy ahí, que que ahorita se que el Dolly creo que es el que tiene ahorita un poquito más de proyección con dragas este, pero cuando no va a haber.","Better nothing let's see. Or what let me put it in context, I thought that that is they hire them for when there is not going to be anyone so that there is content of drags there dancing and that I am there, that that right now I believe that Dolly is the one that has a little more projection with drags this, but when there is not going to be."
