Original,gpt4
"Porque dicen que también coger es comer carne de una manera metafórica. Pues en la Biblia no dicen no comas pucha. Pero. ¿Te gusta una película? Creo que en Mateo 225 dice Este y Jesús dijo, No comeráis Pucha. Cuando yo me muera, no sean perros, yo aquí muerto y entonces tragando, puchis.","Because they say having sex is also metaphorically eating meat. Well, the Bible doesn’t say 'don't eat pussy.' But. Do you like a movie? I think in Matthew 22:5 it says, 'And Jesus said, You shall not eat pussy.' When I die, don’t be dogs, me here dead and then you eating pussy."
"Y si comen pucha GP hija así de. La Biblia. ¿Es que conocemos las Escrituras? No, pero no se puede comer carne según no sé por qué. Pero según yo es a partir de ahorita o eran 40 días antes. No es como en en la semana. ¿Por eso le llaman la Cuaresma, no?","And if you eat pussy, well, that's on you. The Bible. Do we know the Scriptures? No, but you’re not supposed to eat meat, I don’t know why. But I think it starts now or it was 40 days before. It’s not just during the week. Is that why they call it Lent, right?"
"Sí, son 40 días antes de que se muera. No, no, no, pero como en el mero, en los meros 3 días de no se puede comer carne. Yo fui un buffet de espadas brasileños. ¿A qué te vale verga el respeto? Güey, ya se. Güey, mordió una vaca otra vez, no mames.","Yes, it's 40 days before he dies. No, no, no, but like on the actual, in the actual 3 days, you can't eat meat. I went to a Brazilian steakhouse. Do you give a damn about respect? Dude, I know. Dude, bit a cow again, don't fuck around."
"Esos más me gustan, eso ya mordí una vaca, Mateo judío, dice, no. Pues igual que al igual que los judíos ese día, pues pero. ¿Sí, y qué más no se puede hacer? Caminar sobre el agua, güey. Eso nada. Más no se puede tampoco.","Those I like more, I already bit a cow, Matthew the Jew says, no. Just like the Jews on that day, but so. Yes, and what else can't you do? Walk on water, dude. That's it. Nothing more can be done either."
"No mames. ¿Adivina qué hice después del Buffet? Mame pucha. Y justo ahí decía el Mateo Mateo 28, escucha.","Don't fuck around. Guess what I did after the buffet? Ate pussy. And right there Matthew 28 says, listen."
"Después de los sábados. Comenten aquí si les gusta. Hoy toca, hoy toca, hoy toca. Comenten, si les gusta que se den. La pucha. ¿Oye, Lucy, Cómo estás? ¿Vienes en Twitter? Sí, güey.","After the sabbaths. Comment here if you like. Today it’s time, today it’s time, today it’s time. Comment if you like it when it happens. The pussy. Hey, Lucy, how are you? Are you on Twitter? Yes, dude."
"Este soy bien, fea, Güey. Por aquí puso unos subtítulos para que entiendan. Que eres bien, huevón, flaquito. Puso succionar papaya lo. Que puso succionar papaya. Sí, hay que hacerlo como lo hace el con payaso, pues no digamos.","I’m good, ugly, dude. He put some subtitles here so you understand. That you’re really, lazy, skinny. He said to suck papaya, that he said to suck papaya. Yes, you have to do it like the clown does, let's not say."
"Sí, Claro, digamos. Papaya, sí, sí, sí. Estaba un hijo. No me. ¿Gusta ese chiste? Un. Payaso, güey, pero bueno, sigue. Igual. Sí, güey nunca lleva como 2 veces. Que se nos quiebra, no, ajá, pero. Es que sí, ya está bien viejito, compañíazo, güey.","Yes, sure, let's say. Papaya, yes, yes, yes. There was a son. I don’t. Like that joke? A. Clown, dude, but well, continue. Same. Yes, dude, never takes like 2 times. That it breaks, no, uh-huh, but. It’s that yes, he's really old now, great buddy, dude."
"Sí, no. Tanto, no. O sea, nada más. ¿Se ve que se le metió duro a la buena vida? No, pero no se. Ve y pues todas las drogas que se ha metido. Ah, más bien, sí se ve sí, sí se ve ustedes porque lo ven con más cara, pero nosotros ya habíamos visto sin más. Cara. Y dice, y dices siguiente, Siéntese abuelito.","Yes, not so much, no. I mean, just. It's obvious he's really gotten into the good life. No, but I don’t know. Go and then all the drugs he's taken. Oh, rather, yes it’s visible, yes, you see because you see him with more face, but we had already seen him without more. Face. And you say, and you say next, Sit down, grandpa."
"Si le. ¿Quieres dejar la mitad de tu torta? ¿Cómo señor, está limpia? Cuéntame una historia. Pero sí, pasamos Semana Santa y ya regresamos a las actividades normales.","If you. Want to leave half of your sandwich? Is it clean, sir? Tell me a story. But yes, we've passed Holy Week and now we're back to normal activities."
"Venimos más joviales, venimos este con más energía, con más ánimos, con con más amistad, con más amor. Para que nos veamos próximamente sigue el show de Tijuana.","We come more jovial, we come with more energy, more spirits, more friendship, more love. So that we can see each other soon, the show in Tijuana continues."
"Tijuana, por favor, nos tomamos un. Descanso porque se vienen las cuatro desechas de sí de las locuras. ¿Quedar mal al Hong Kong? ¿Cómo vamos a estar ahí, como? Diciendo no, sí, no. Ahí en esas fechas es donde llevan hierba de Los Ángeles, que ese pastito está.","Tijuana, please, we're taking a. Break because the four crazy dates are coming up. Will it look bad in Hong Kong? How are we going to be there, like? Saying no, yes, no. That’s when they bring grass from Los Angeles, that grass is."
"¿Hierba de Los Ángeles, oye cómo? ¿Se vas a? Acomodar las palabras. Sí, las la la hierba fina de California, sí, güey. ¿Sí es fuertecita no? Sí, está bien. Yo creo que ya le voy a descansar güey por la paletita que me di Güey. ¿Es que apenas me dio una pálida, muy fea güey, el esconde, no?","Los Angeles weed, hey how? Are you going to? Arrange the words. Yes, the fine grass from California, yes, dude. It's pretty strong, isn't it? Yes, it's fine. I think I'm going to rest now, dude, because of that little scare I had, dude. Did I just go pale, really bad, dude, hide it, right?"
"¿Sí que yo, o sea, es que sabes qué estuvo feo, que ya había andado pálido otras veces, pero solamente o sea, lo que más me desesperaba era que como que no estaba consciente de lo que acababa de pasar, sabes? O sea, haz de cuenta que yo ponía esto aquí y mi celular decía sí, lo pusiste o no, y entonces me desesperaba eso, pero esta güey estuvo bien fea, porque yo no distinguía entre lo que estaba pensando y lo que estaba diciendo, entonces no sabía si estaba diciendo todo lo que estaba pasando aquí arriba y yo decía, no, no mames, o sea entonces todo lo que yo decía.","Yes, I mean, you know what was bad, I had been pale other times before, but only, what most frustrated me was that I wasn't aware of what had just happened, you know? Like, imagine I put this here and my phone would ask, did you put it or not, and that would frustrate me, but this time it was really bad because I couldn't distinguish between what I was thinking and what I was saying. So I didn't know if I was saying everything that was going on up here and I would say, no, don't fuck around, so everything I said."
"No, no, no, no, no, no, no, no, no, no, no, no, no. Porque es algo en forma de tocar Tierra, güey, o sea, será mi forma como de. De de de. Decir así, ya tengo control de lo que digo. O sea, no, no hay forma de cagarla. Si nada más digo, no soy muy guapo, fue","No, no, no, no, no, no, no, no, no, no, no, no, no. Because it's something like grounding, dude, like, it might be my way of... of of of... saying like, now I have control over what I say. Like, no, there's no way to mess it up. If I just say, I'm not very handsome, that was."
"de yo esta no, no, no, no, no, no, no, no.","From me, this no, no, no, no, no, no, no, no."
"De hecho, el audio que te mandé todavía estaba tronado. Bloquear rato, ayúdame, no, no, yo soy positivo, no, no, no, no, no, no. Pero sí estuvo fea güey, así que ya le voy a descansar a las motas otra vez.","Actually, the audio I sent you was still messed up. Block some time, help me, no, I'm positive, no, no, no, no, no, no. But it was really bad, dude, so I'm going to rest from smoking again."
"Sí, ya estaba acompañando a solina a las fumadas. Ahí sí tiene un anexo este, pongan aquí los datos para llevar a. No farril. Paca, madre Pacamar bien. Güey, ya estamos ya esta ya se acerca el aniversario.","Yes, I was already accompanying Solina to the smoking sessions. Here it has an annex, put here the data to carry. Not a rail. Bundle, mother Pacamar good. Dude, we are already, this is already approaching the anniversary."
"Va a pasar 1 año de ese detallista. En mayo no la boda de macho o en mayo, abril. ¿Entonces ya? Sí, creo que sí, ajá. No es que cómo pasa el. Tiempo, no es que de verdad. Cuando le estando en boca de todos, ajá. ¿De cuando todo mundo sabía que hacías comedia?","It's going to be 1 year since that detailed event. Not the macho wedding in May, or April. So already? Yes, I think so, uh-huh. It's not that how time passes. It's not really that. When you were on everyone's lips, uh-huh. Since when did everyone know you did comedy?"
"Pero bueno, oye, vamos a seguir con este programa que es contar historias de terror, así que empezamos con las historias. Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun.","But okay, hey, let's continue with this program which is about telling horror stories, so we start with the stories. Dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun."
"Tun Tun Tuning. Por qué te pusiste tu garrafiora güey, no sé, peruano. Güey. Se me olvida que huele traía. ¿Por qué te pusiste así tu cara, ya ves, peruano? ¿Por qué te pusiste así tu olor?","Dun dun tuning. Why did you put on your big jug, dude, I don't know, Peruvian. Dude. I forget what it smelled like. Why did you make that face, you see, Peruvian? Why did you smell like that?"
"¿Cuando dije disculpa, es mi, cómo dijiste disculpa mi peinado, perdón? Mi cara es que no peiné ahora sí no, mi cara no me peiné. Sí, no, pero con. Los viejos, se me subió el muerto. Pero con ese inglés y la gorra, así sí, parece que cultivas tomate.","When I said sorry, it's my, how did you say sorry my hairstyle, sorry? My face is that I didn’t comb now yes no, my face I didn’t comb. Yes, no, but with the old folks, it scared me. But with that English and the cap, yes, it looks like you grow tomatoes."
"Un primo. Es que un primo de los sí. Sabía que eres, robó el colector de fresas de los. Chicken. Ándale sí, parece que no te gusta el. Chicken.","A cousin. It's just that a cousin of the yes. I knew you were, stole the strawberry collector from the. Chicken. Go ahead yes, it seems like you don't like the. Chicken."
"Que apenas llegue sacaron una canción. Uy sacaron canción nueva. Pero es un cover de marco Antonio Solís y este lo publicitaron ahí en TikTok y desactivaron los comentarios. Ah. Pues sí, güey. Chiquitos, Güey.","Right when they arrived they released a song. Wow, they released a new song. But it's a cover of Marco Antonio Solís and they advertised it on TikTok and turned off the comments. Ah. Well yes, dude. Little ones, dude."
"La primera estaba echando la banda. Yadira alborés dice, esta historia se titula Casi muero. Quemado. Dice mi nombre y muero. Que me da saludos. ¿Mi nombre, jaja, los amo cuándo vienen?","The first one was hanging out with the band. Yadira Alborez says, this story is titled 'I Almost Died. Burned. It says my name and I die. That he sends me greetings. My name, haha, I love you, when are you coming?"
"¿Cuándo vienen a no es cierto? ¿Ahí hasta dónde? ¿Mi nombre es yadira y vivo en un lugar llamado Tizayuca, Hidalgo, pues es que ahí hay huachicoleros, no? Pues. No. ¿Por esos pedillos? Me han pasado muchas cosas, pero siento que lo más feo que me pasó fue cuando tenía 14 años aquí donde vivo es un fraccionamiento, el cual está dividido en privada.","When are you coming oh not really? How far then? My name is Yadira and I live in a place called Tizayuca, Hidalgo, well, there are fuel thieves there, right? Well. No. Because of those little issues? Many things have happened to me, but I feel that the ugliest thing that happened to me was when I was 14 years old here where I live in a subdivision, which is divided into a private area."
"Cuando llegaba de la secundaria, si mi mamá no estaba en casa, me salía con unos amigos que tenía en la en la privada. En la de al lado conocí a una chava llamada Alexa y nos hicimos amigas y salíamos Soler a caminar y platicar. Cuando un día llegué de de la escuela y me acosté un rato a descansar, en ese tiempo no tenía luz porque no la había pagado mi mamá después la pagó, pero los de la luz siempre se tardan en ir a reconectarla, así que teníamos que prender velas para cuando llegaba la noche.","When I came home from middle school, if my mom wasn't home, I would go out with some friends I had in the private area. In the one next door I met a girl named Alexa and we became friends and went out to walk and talk. One day when I came home from school and lay down to rest for a while, we didn’t have electricity because my mom hadn't paid it yet, then she paid it, but the electric company always takes a while to reconnect it, so we had to light candles for when night fell."
"Ese día al dar las 6 ya se empezaba a ver oscuro, así que prendía una veladora y puse encima de una mesa de plástico donde ponía mis libros de la escuela. Al poco rato la apagué la vela y me salí para ir a buscar a Alexander. Pero después se sentía más frío, por lo cual le dije que iría por otro sueter a mi casa.","That day at 6 it was starting to get dark, so I lit a votive candle and placed it on a plastic table where I put my school books. After a while, I turned off the candle and went out to look for Alexander. But then it felt colder, so I told him I'd go get another sweater from my house."
"Al llegar abrí la puerta y la mesa donde estaba la veladora ya se estaba quemando, lo cual no entiendo porque al salir me aseguré de haberla apagado. Por un momento me quedé en shock, pero después reaccioné y le aventé una jarra de agua. Siento que no va a tener una paranormal esta. ¿Historia, Eh? Siento que nada más es una estúpida que no pagó un duelo antes de salir.","When I got home, I opened the door and the table where the votive was, was already burning, which I don't understand because I made sure to turn it off when I left. For a moment I was in shock, but then I reacted and threw a jug of water at it. I feel this isn't going to be a paranormal story. Just a stupid one who didn't pay a bill before leaving."
"O que le pasó lo mismo que a TI, güey, con su que también se se drogó antes. Y no sabía si había pasado lo que había pasado, dice. ¿Normalmente yo sí la había pagado, no? Pero después reaccioné. Ajá. Y le aventé una jarra de agua que estaba ahí para tratar de apagar el fuego, pero no se apagaba.","Or the same thing that happened to you, dude, who also got high before. And didn't know if what had happened, had happened. Usually, I would have paid it, right? But then I reacted. Uh-huh. And I threw a jug of water that was there to try to put out the fire, but it wouldn't go out."
"Al contrario, sentía que se extendía más el fuego. Pinche jarra de gasolina. Deja la verdad aquí, dice como don Ramón de peligro. ¿El primo del traga fuegos quién se chingo mi jarra? ¿Se va a trabajar con su jarra de agua?","On the contrary, I felt the fire was spreading more. Damn jug of gasoline. Leave the truth here, says like Don Ramon in danger. The cousin of the fire eater who messed up my jug? Is he going to work with his water jug?"
"¿No mames, con qué preparé el tanga? Que breva lenta mi amor. Le aventé una jarra que está ahí para ver al fuego, pero no se apagaba.","Don't fuck around, with what did I prepare the thong? That slow fig, my love. I threw a jug that was there to look at the fire, but it wouldn't go out."
"Al contrario, sentía cómo se extendía más el fuego. Me asusté mucho, así que quise salir para pedirle ayuda a alguien, a algún vecino para al momento de querer, ah, pero al momento de querer abrir no podía. Aparecía como si le estuviera sosteniendo por fuera. Me asomé por la ventana pensando que era Alexandra, pero no había nadie desesperada, seguí intentando abrir. Pero no podía.","On the contrary, I felt the fire spreading more. I got very scared, so I wanted to go out to ask someone for help, a neighbor, but when I tried to open the door, I couldn't. It felt as if someone was holding it from the outside. I looked out the window thinking it was Alexandra, but there was no one there. Desperate, I kept trying to open the door, but I couldn't."
"En ese momento sentí algo atrás de mí, como Queriéndome jalar al fuego. En ese momento empecé a llorar del miedo y la desesperación de no poder salir. Me aferré a la puerta y después de tanto se abrió. Salí corriendo y a la mitad del camino vi venir a mi amiga, la cual me vio llorando y enseguida me abrazó para tranquilizarme. Le conté todo lo que pasó mientras íbamos a mi casa para tratar de apagar el fuego, pero cuando entramos ya estaba apagado solo.","At that moment, I felt something behind me, as if trying to pull me into the fire. I started crying from fear and desperation of not being able to get out. I clung to the door and after a while, it opened. I ran out and halfway there, I saw my friend coming. She saw me crying and immediately hugged me to calm me down. I told her everything that happened as we went to my house to try to put out the fire, but when we entered it was already out by itself."
"Estaba apagado, solo estaba la mesa, toda quemada. Por suerte mis libros no se quemaron y ese día me quedé afuera de mi casa hasta que llegó mi mamá. Me daba miedo entrar, ya que sentía que esa cosa que me quiso jalar al fuego ahí seguía. Espero, era la historia, los amo y ya los sigo a los 3 en sus regreso, un beso, bye. ¿A huevo, no?","It was out, just the table was all burned. Luckily, my books weren't burned and that day I stayed outside my house until my mom arrived. I was afraid to go in, as I felt that the thing that tried to pull me into the fire was still there. I hope you liked the story, love you guys, and I follow all three of you, a kiss, bye. Cool, right?"
"Pues sí está, sí está chida. O sea, está de de no mames, literalmente la querían jalar al fuego. Güey, no, güey, pero como que nunca nos había tocado una entidad que provocara fuego güey. O sea, como que era un prende la luz. Este güey sí se fue a alojar, güey. Bueno, pues también estás en una casa sin luz.","Yeah, it is, it is cool. I mean, they literally tried to pull her into the fire. Dude, no, dude, but we've never dealt with an entity that caused fire before. It's like it was turning on the light. This guy really got screwed, dude. Well, you're also in a house without electricity."
"¿Que prendes no? ¿Es como a lo mejor fue un enojo, me quitaste mis poderes, perra, qué? Sus cucharas son de plástico, pues tomé esa puta un momento. Intentó prender la licuadora.","You mean the light? It could have been anger, 'you took away my powers, bitch, what?' Your spoons are plastic, so I took that bitch a moment. Tried to turn on the blender."
"Y no traje mis canicas. Me voy a comer a la. Vieja. Pero sí, esa es la historia de. OA lo mejor porque era una bombón, porque la que es fumando era fuego, soy bombón. ¿Puede ser, Eh? Mira, cualquier teoría es aceptada ahorita. Sí.","And I didn’t bring my marbles. I’m going to eat the. Old lady. But yes, that's the story of. Maybe because it was a marshmallow, because the one smoking was fire, I’m a marshmallow. Could be, right? Look, any theory is accepted right now. Yes."
"Sí, Apple olía a Chorizo, Güey, ya olía a. Chorizo. O sea, yo la verdad, veo más viable que la mensa no la pagó. Pero. Pues si la aventó una jarra de agua y no se pagó a menos que estuviera muy pendeja y la aventara, así como ah OA lo. Mejor, más bien para ese momento el fuego ya estaba suficientemente expandido como para que no se apagara nada, pues con la.","Yes, Apple smelled like Chorizo, Dude, it smelled like. Chorizo. I mean, I honestly see it more viable that the fool didn't pay it. But. Well, if she threw a jug of water and it didn't go out unless she was very stupid and threw it, kind of like oh well. Better, at that moment the fire was already spread enough that nothing would go out with the."
"Jarrita no, porque dices que era que era una mesita, o sea, con una jarra así la sí la. ¿Mezcla solo yo entendí que que solo estaba prendiendo la veladora, todavía ya casi derritiendo que en ese momento no había prendido nada, no? Y que la aventó. El mundo ya estaba quemando la mesa.","Little jug, no, because you say it was a little table, I mean, with a jug like that yes the. Mix only I understood that only the votive candle was lighting, it was almost melting by that time it hadn’t set anything on fire, right? And she threw it. The world was already burning the table."
"A ver, al llegar abrir la puerta y la mesa donde estaba la veladora ya se estaba quemando güey. Lo cual no entiendo porque me asegure. O sea, es que o sea, si eres niño, ni siquiera es como nada más ella que sea mensa. Pero si eres niño no estás muy consciente de que, por ejemplo, si le haces así al juego, a veces nada más lo animas más.","Let’s see, upon arriving I opened the door and the table where the votive was, was already burning, dude. Which I don’t understand because I made sure. I mean, if you're a kid, it's not even just her being foolish. But if you're a kid you're not very aware that, for example, if you do this to the game, sometimes you just make it more animated."
"Te sabes el. Juego. Fuego, fuego, fuego. Echado porra, seguro. Lástima que la voy a quemar. Este ajá, o sea, si me vibra que llenó así un vasito.","You know the. Game. Fire, fire, fire. Thrown by cheer, for sure. Too bad I'm going to burn it. Uh-huh, I mean, if it vibes that filled a little glass."
"Se lo echó a la vez y pues obviamente con eso ya no apagas una mesa que se está quemando. Sí, no, no tiene que haber sido una cantidad considerable de agua. O sea, mi teoría es que nada más está mensa, no lo veo a lo parano bueno hasta la parte en la que la. Jalaron al fuego, o sea, que no podía abrir la puerta. O sea, sí se siente, se siente culero, o sea, pero como que no hay un contexto, no hay un como juguete.","She threw it all at once and, obviously, that’s not going to extinguish a burning table. Yes, no, it must have been a considerable amount of water. I mean, my theory is that she's just foolish, I don’t see it as anything paranoid, well, until the part where they pulled her into the fire, like, she couldn't open the door. I mean, yes, it feels crappy, but there's no context, there’s no, like, toy involved."
"Y entonces fue un pato que iba pasando y dijo un. Huachicoleo, sí, sí, sí. Mucho fantasma. A lo mejor no todos juntos exactamente a lo mejor. Los fantasmas de los huachicoleros, así es como se quieren llevar a la gente, no güey. No la no la jaloneó, a lo mejor estaba más güerita antes y ahorita.","And then it was a duck that was passing by and said, 'Huachicoleo, yes, yes, yes. A lot of ghosts. Maybe not all together exactly maybe. The ghosts of the huachicoleros, that’s how they want to take people, no dude. It didn’t pull her, maybe she was paler before and now."
"Ya. A lo mejor y así puede decir. Te juro, yo de Chiquita estaba güita, nada más que un demonio, casi me quema. Sí, te lo juro, por eso me dijo como bien se me hizo el tobillo. Por eso digo, oiga. ¿Por qué me intenta quemar?","Now. Maybe she can say. I swear, I was pale as a kid, just that a demon almost burned me. Yes, I swear, that's why it really hurt my ankle. That's why I say, hey. Why did it try to burn me?"
"Cuéntame un me marcelle, 14 horas. Ay, no mames. ¿Pero te mandamos un saludo, cómo? Se llamaba Yadira, creo a ver. Yadira Revolcona OK. Ya sí. Yadira Alborés.","Tell me a Marcelle, 14 hours. Oh, don’t fuck around. But we send you a greeting, how? It was called Yadira, I think let's see. Yadira Revolcona OK. Yes. Yadira Alborez."
