Original,gpt4
"¿Y ya después, ya hacia el final, pues sí, sí, nos dimos unos becerros, no? Sí, nos dimos unos becerros. Estaba ahí mi mejor amigo, mi mejor amigo, nada más me veía a lo lejos, se me hacía. Ay, bárbara. Sí. ¿Que necesidad no? Y el día ya el estúpido y al día siguiente este me acuerdo que le conté a otro amigo, un ex de vero precisamente, y le dije, como no, pues pasó esto esto y él me dijo, así como eres estúpida, o sea, de verdad no te quieres ni 2 pesitos, y fue como que se calle también, YY pues sí.","And then later, towards the end, yes, yes, we made out, right? Yes, we made out. My best friend was there, my best friend, just watching from afar, and I thought, oh Barbara. Yes. Was there really a need? And the next day I remember telling another friend, an ex of Vero's precisely, and I said, like, well, this happened, and he said, like, you're stupid, I mean, really, you don't love yourself even a little, and it was like, shut up also, and yes."
"O sea, la verdad es que. ¿No me arrepiento porque también hubo una parte de mí que dijo, o sea, lo hiciste por no sentirte rechazada de nuevo, sabes? Pero por otro lado dije, no había ninguna necesidad.","I mean, the truth is that. I don't regret it because there was also a part of me that said, you did it so as not to feel rejected again, you know? But on the other hand, I said, there was no need."
"¿Sabes es que también, o sea, el otro día estaba justamente hablando con una amiga YY yo le decía, no de de un sujeto, un sujeto con el cual pues no, no salía en medio unos besucones hace hace unos meses y este?","You know it's also like, the other day I was just talking to a friend and I was telling her, about a guy, a guy with whom well, no, I wasn't going out, just some makeout sessions a few months ago and this?"
"Y que yo decía, es que pues vaya. O sea como que cuando yo lo veía o algo así era como ay. ¿Entonces muchas veces yo me frenaba porque decía, qué tanto de verdad quiero? Porque tengo ganas y que tanto es para demostrarme que si puedo no.","And I was saying, well, go figure. I mean like when I saw him or something it was like oh. So often I stopped myself because I wondered, how much do I really want? Because I have the urge and how much is it to prove to myself that I can, right?"
"Entonces viene esta disyuntiva, no, que que que justamente lo veía en una serie. ¿Que deseaba, hay que pensar como hombres, no, no, sí, así lo decía la serie no yo este y decía, hay que pensar como hombres, entonces Ah, pues nada más, es como, Ah, pues hoy me acuesto contigo, pues porque yo quiero, porque tuve ganas sin tener nada que ver, na, na, na, na, na, na, na y la morra hace según eso y termina mal porque es como por qué lo hice no?","So this dilemma arises, no, that I just saw it in a series. That I wanted, we have to think like men, no, not yes, that's what the series said not me and it said, we have to think like men, so, oh well, it's just like, oh, today I sleep with you because I want to, because I felt like it without it having anything to do with anything, na, na, na, na, na, na, na and the girl does that and it ends badly because it's like why did I do it, no?"
"Y terminas toda arrepentida. ¿Entonces yo le decía justo a mi amiga me recordó justo la serie y yo le decía, es que qué tanto de verdad? Yo sí quería o qué tanto era para demostrarme que sí podía. Sí. Y que creo que eso pasa mucho con los ex, o sea, mucho. También queremos demostrar que no éramos nosotros, que era la otra persona que era la otra persona.","And you end up all regretful. So I was just telling my friend it reminded me of the series and I was saying, how much of it was true? Did I really want to or how much was it to prove to myself that I could. Yes. And I think that happens a lot with exes, I mean, a lot. We also want to prove that it wasn't us, that it was the other person who was the other person."
"¿Y también es otra que hemos hablado constantemente el ego? Sí, el ego. Y es como el regresaste Papito Chulo. Sí, porque inclusive esa no fue La Última Vez que me besoqué de Bato, o sea, hubo todavía una más, creo, nada más.","And also is another thing we've talked about constantly the ego? Yes, the ego. And it's like you came back, Daddy Cool. Yes, because even that was not the last time I made out with that guy, I mean, there was still one more, I think, just one more."
"Donde nos dimos igual, un un nada más fue uno, nada más nos dimos un becerro ajá YY ni siquiera fue como no. O sea, creo, de ese es el que menos me arrepiento, porque esa última vez que nos besamos para los 2 fue como ya. Psiquiatra.","Where we kissed just once, just one, we just kissed once uh-huh and it wasn't even like no. I mean, I think, that's the one I regret the least, because that last time we kissed for both of us it was like already. Psychiatrist."
"¿Sí, ya como que nos dimos cuenta que ya lo ya ya estaba muy forzado, no? Sí, ya fue como o sea de verdad de dar el beso YY separarse y decir ya ya no, verdad, no, ya ya. Sí, me caí, que eso también sirve. Ajá. Creo que eso también sirve, o sea darte cuenta.","Yes, like we realized that it was already very forced, right? Yes, it was like really about giving the kiss and separating and saying already no more, right, no, already already. Yes, I fell, that also serves. Uh-huh. I think that also serves, I mean realizing."
"OO, sea cuando estás con un ex y te digo, es mucho la idealización de qué pasaría si nos volvemos a ver de qué pasaría si tengo, y muchas veces necesitamos esa última plática o ese último beso, según nosotros. ¿Pero de verdad, no, no? ¿Todos necesitan un cierre, Eh?","Or, when you're with an ex and I tell you, there's a lot of idealization about what would happen if we meet again, what would happen if I have, and many times we need that last talk or that last kiss, according to us. But really, no, no? Does everyone need closure, huh?"
"No, no es que lo necesitemos. Es que las pinches películas nos han mal acostumbrado. O sea, ojo, hay películas a ver Disney. Por qué no haces una Disney en donde en donde llores no y termines ahí llorando por tu ex ayer. Ayer estaba viendo una película, ayer estaba viendo una película mala.","No, it's not that we need it. It's that the damn movies have spoiled us. I mean, look, there are movies like Disney. Why don't you make a Disney where you cry and end up crying over your ex yesterday. Yesterday I was watching a movie, yesterday I was watching a bad movie."
¿Mal ni me acuerdo cómo se llamaba lo mala que estaba la película y al final yo dije excelente y final y luego lo arruinaron y es en es esta chava que regresa a casa de su abuela YY quiere salvar una granja o una cosa así y se enamora y después El Chavo le dice como El Chavo vive allá y el el güey le dice como quédate y ella le dice no puedo porque mis sueños no están aquí y mis sueños están allá donde yo estaba no?,"It was so bad I don't even remember what it was called it was so bad and in the end I said excellent ending and then they ruined it and it's in this girl who returns to her grandmother's house and wants to save a farm or something like that and falls in love and then the guy tells her like the guy lives there and the guy tells her like stay and she says I can't because my dreams aren't here and my dreams are there where I was, right?"
"¿Es como tú tienes tus sueños aquí, yo no te pediría que los abandonaras no, mis sueños están allá y yo dije, Güey, excelente speech, sabes? ¿O sea como de pues no, o sea, nos la pasamos increíble, pero pues mis, mi vida está en otro lado, no? Y el videos es crecer y al final.","It's like you have your dreams here, I wouldn't ask you to abandon them, no, my dreams are there and I said, Dude, excellent speech, you know? I mean like no, I mean, we had an incredible time, but my life is somewhere else, right? And the videos are about growing and in the end."
"Al final sí, la chava está en su trabajo o súper pro y demás y dice como Ay, no, pues sí me regresó acá a la granja, no, y es como no, no, cálmate, yo ya estaba así de que ella y cono y de repente, Ah, cállate, iba a ser un único bueno de la película. Dije no, ni el dicho final me gustó.","In the end yes, the girl is at her super professional job and stuff and says like Oh, no, well yes I came back here to the farm, no, and it's like no, no, calm down, I was already like that about her and suddenly, Oh, shut up, it was going to be the only good thing about the movie. I said no, not even the ending did I like."
"¿Sí, o sea, por qué no hacen películas así, películas de la vida real? Pues por qué no Verónica. Ah, OK. Y vamos con el primero. Estábamos en proceso de divorcio, ya teníamos la sentencia, solo faltaba llevarla a que la metieran en el sistema. Me mandó mensaje diciendo que si nos podíamos ver, que ya no tenía pareja y que me extrañaba.","Yes, I mean, why don't they make movies like that, real-life movies? Well, why not, Veronica. Ah, OK. Let's start with the first one. We were in the process of divorce, we already had the decree, we just needed to file it in the system. He sent me a message asking if we could meet, saying he was single now and that he missed me."
"Estuve insistiendo por varios meses hasta que accedí porque pensé que había cambiado y que quizás sí podíamos darnos otra oportunidad. Al fin y al cabo, el divorcio aún no estaba completo, pero oh, sorpresa. Me quería proponer ser su amante.","I kept insisting for several months until I agreed because I thought he had changed and that maybe we could give it another chance. After all, the divorce wasn't finalized yet, but oh, surprise. He wanted to propose that I be his mistress."
"No pude soportar llorar y saber que para él solo soy solo algo para un rato, que no merezco algo bien, etcétera. Me limpié las lágrimas, me metí a mi casa y agendé una cita con el abogado. Ayer fui a llevar la hoja y ya por fin estoy divorciada oficialmente.","I couldn't bear to cry and know that for him I am just something for a while, that I don't deserve something good, etcetera. I wiped my tears, went into my house, and scheduled an appointment with the lawyer. Yesterday I went to submit the paper and now I am officially divorced."
"Eso, eso mamona. ¿Qué estás escupiendo? Y yo son mis cohetes, son mis cohetes. ¿Qué qué bendición estar divorciado de verdad?","That’s it, that stuck-up attitude. What are you spitting? And these are my rockets, my rockets. What a blessing it is to be truly divorced, huh?"
"Qué bendición. Qué mal, qué mal y lo peor. ¿Tú sabes qué que los martes de historia siempre nos llega esto? Del güey que se fue con otra persona y que luego regresó, pero para pedirles que sean la amante, o sea, esos güeyes no quieren perder güey, pero sabes que es otra cosa que lo hemos dicho y lo nos yo lo toqué en terapia, tú lo tocaste en terapia, y es que a nosotras las morras, nos encanta hacernos creer que somos nosotras.","What a blessing. How bad, how bad, and the worst. Do you know that on history Tuesdays we always get this? About the guy who went off with someone else and then came back, but to ask them to be the mistress, I mean, those guys don’t want to lose, but you know what else, we’ve said this and I touched on it in therapy, you touched on it in therapy, it's that we girls love to make ourselves believe that it’s us."
"El problema a que me refiero con esto, a que tú dices, él me hizo sentir que yo era sólo para un rato. No, no es cierto, no era sólo para un rato, te quiere siempre en su vida. ¿Sólo es un perro asqueroso que no sabe tomar decisiones y que no quiere perder absolutamente nada, porque de chiquito sus papás le dieron perro todo y creía que se merecía absolutamente todo sin trabajar, no?","The problem I'm referring to is when you say, he made me feel like I was just for a while. No, it's not true, it wasn’t just for a while, he wants you always in his life. He's just a disgusting dog who can’t make decisions and doesn’t want to lose anything at all because when he was little his parents gave him everything and he thought he deserved absolutely everything without working, right?"
"Todo bien. No, o sea, no, no era tu culpa. No era que tú no merecieras una una relación. Bien, no era que tú solo eras para un. ¿Rato, no? Y es que aparte, también creo que todas cometemos este error de querer que la otra persona un día despierte, recapacite y diga, Ah, mujeron.","Everything’s fine. No, I mean, no, it wasn’t your fault. It wasn’t that you didn’t deserve a proper relationship. It wasn’t that you were just for a while, right? And besides, I also think we all make this mistake of wanting the other person to one day wake up, think it over and say, Ah, what a woman."
"Y no la que tiene que recapacitar. Eres tú tú un día despierta y di, hombre, me merezco todo, no, no lo tiene. Por qué pensar la otra persona lo tienes que pensar tú y yo sé que lo digo bien, fácil, porque mira el camino del amor propio está está difícil.","And it's not the one who has to think it over. It's you, one day wake up and say, man, I deserve everything, no, he doesn’t have it. Why think the other person has it, you have to think it yourself and I know I say it easily, because look, the path to self-love is hard."
"El camino hacia El Dorado está bien difícil, la verdad, no sé si. Está bien, difícil y no es lineal. Y no es lineal, hermana no es lineal. O sea, nosotros lo vivimos todos los días. Hay días en que decimos no que sé diosa qué diosa. Y al día siguiente es como soy asqueroso.","The road to El Dorado is really tough, honestly, I don’t know if. It’s tough and it’s not linear. And it’s not linear, sister it’s not linear. I mean, we live it every day. There are days when we say no what I know goddess what goddess. And the next day it’s like I’m disgusting."
"Soy una cochinada, soy una cochinilla, no sé ni hacer bien el color rojo. Las cochinillas de color rojo o. Sea, no lo hacen ellas, no, no es como. Es como que vayan fabricando el color rojo así las cochinillas.","I'm a mess, I'm a little pest, I don't even know how to make red properly. The red color cochineals or. I mean, they don't do it, no, it's not like. It's like they’re manufacturing the color red like that, the cochineals."
No sé cómo sale el proceso de la cochinilla y el color rojo. Llámenme ignorante. Por no tener el dato. Por no tener el dato acá de botepron. Pero son las cochinillas o las chinchillas.,I don't know how the process of cochineal and the red color works. Call me ignorant for not having the data. For not having the data right off the bat. But it's the cochineals or the chinchillas.
"No son las cochinillas las cochinillas, las cochinillas son las que bueno o sea, de las cochinillas extraen el color rojo. Bueno, no importa nosotros este estaba ya se me olvidó.","It's the cochineals, the cochineals, cochineals are the ones from which red color is extracted. Well, it doesn't matter, I forgot about that."
"Sí que no, que que el camino al amor propiamente. ¿No, no es lineal, o sea, y también creo que cuando o sea a mí me pasó y esto lo voy a hablar por mí, no lo voy a hablar por otras personas, pero cuando yo recién me divorcié este yo tenía, o sea, había muchos pensamientos en mi cabeza que decían, pues quién va a querer andar con una morra que está divorciada, sabes?","Yes, it's that the path to self-love, you know, it's not linear, and I also believe that when, I mean, it happened to me and I'm going to speak for myself, not for other people, but when I first got divorced, I had many thoughts in my head saying, who's going to want to be with a girl who's divorced, you know?"
"O sea, como que ya estoy apestada, ya me marcaron, ya me mearon, ya me mearon, ya vuelvo a meado, o sea, vuelvo a banqueta el sábado. O sea, a. Ti te pega el Sol. Nombre, no un hedor.","Like, I'm tainted, I've been marked, I've been pissed on, back to the sidewalk on Saturday. I mean, the sun beats down on you. Oh, not a stench."
"¿Yo caliente este y yo decía, pues quién me va a querer, no? O sea, pues soy una morra de 30 y tantos que se que se divorció y pues hay muchos vatos de mi edad, o más chiquitos o más grandes.","I was hot and I was saying, who's going to want me, right? I mean, I'm a woman in my thirties who got divorced and there are many guys my age, younger or older."
"¿Que es como Ay, no, ya ya está divorciada, no? Güey, no es cierto. Nadie, nadie lo decía yo en mi cabeza, nadie sabes, o sea, y también se vale para todos. Hay gustos, no como hay personas que dicen sí que tenga hijos, no que tenga hijos. Yo sí puedo, entonces o sea.","Like, oh no, she's already divorced, right? Dude, it's not true. No one, no one was saying it, I was in my head, you know, and it also applies to everyone. There are tastes, like there are people who say yes to having kids, no to having kids. I can, so I mean."
"¿Supongo también tiene que ver con cómo lo has vivido en general, no? O sea porque. Sí creo que a lo mejor estar con una persona divorciada este a veces a veces no es sencillo, sobre todo si la persona del pasado sigue estando presente por un tema de negocio, hijos, este lo que sea, no como que siempre va a ver esa ese tema, pero pues güey.","I guess it also has to do with how you've experienced it in general, right? Because I believe that sometimes being with a divorced person is not easy, especially if the person from the past is still present because of business, children, whatever, like there’s always going to be that issue, but dude."
"¿Algo que hablábamos fuera de Cámara es que te sientes cómoda? ¿No? Porque pues estás en un lugar en donde ya te conocen. Ya no tienes que empezar de cero. Ya no tienes que entonces como que si tu ex te habla dices ah. Ya. Sí, ya sabes algo se siente familiar, algo se siente familiar y dices, bueno, pues órale no no caigan, por favor no caigan y no quiero decir que todos los ex, porque yo sé que hay muchas historias de éxito y ahorita va a venir la única en 1000000 de ya sé, te lo estoy diciendo de esta morra que bueno, que bueno, que te diste cuenta que era un imbécil.","Something we talked about off-camera, do you feel comfortable? No? Because you're in a place where they already know you. You don't have to start from scratch. So, like, if your ex talks to you, you say ah. Yeah. Yes, something feels familiar, something feels familiar and you say, okay, well don't fall for it, please don't fall and I'm not saying that about all exes, because I know there are many success stories and now comes the one in a million I already know, I'm telling you about this girl who, well, realized he was an idiot."
"Allí dice, cuando me reencontré con él, y como ya no había amor, me di cuenta que ni se rifaba tanto en él sin respeto como creía si. Si pasa la neta, es que sabes que el. Amor te hace pensar tonterías. No somos pendejas, nos encanta engrandecer a nuestras parejas.","It says, when I met him again, and since there was no love left, I realized he wasn’t as great as I thought without respect, yes. It happens, the truth is, you know what. Love makes you think silly things. We're not fools, we love to glorify our partners."
"Ajá, nos encanta. Ese es un mal que yo tengo, o sea que tengo que pero me encanta. O sea como. ¿Ponerlos en un pedecito poner así? Me fascina y es como tú, esto, tú, tú, tú, tú, tú, tú y está lindo. O sea, está lindo porque si la otra persona es igual que tú, eso está lindo.","Uh-huh, we love it. That's a flaw I have, that I have to but I love it. Like. To put them on a pedestal? I'm fascinated by it and it's like you, this, you, you, you, you, and it's nice. I mean, it's nice because if the other person is just like you, that's nice."
"Ajá. Pero si la otra persona no es igual que tú y tú, lo único que estás haciendo es engrandecer, engrandecer, engrandecer, engrandecer. ¿Llega el momento en el que si lo dices en voz alta, te lo crees? Sí, no y aparte también. ¿O sea, creo que todos hemos tenido esa amiga o ese amigo que nos dice así de mi pareja hace todo bien, no?","Uh-huh. But if the other person isn't just like you, all you're doing is glorifying, glorifying, glorifying, glorifying. Does the moment come when if you say it out loud, you believe it? Yes, no, and besides. I mean, I think we've all had that friend who tells us how great their partner is, right?"
"Y es como. ¿Mi hermana reacciona, no? ¿O sea o que lo ven como este vídeo que se hizo muy viral en TikTok, así como de no, yo no lo dejo porque todas las mujeres quieren con él, no? Y encima, señora, ya lo vio cuchitril. Ya se dio cuenta que no.","And it's like, does my sister react, right? Or they see it like this viral video on TikTok, like 'no, I won’t leave him because all the women want him', right? And on top of that, lady, you've seen the mess. You've realized that it’s not."
"No, no, no. ¿O sea, yo creo que cuando cuando enalteces cualidades que sí tienen, sabes, o sea, cosas que sí existen, no? ¿Que no te engañas, que que dices es una persona, es como por ejemplo, no? O sea la persona con la que sale vero, mi novio.","No, no, no. I mean, I believe that when you praise qualities that they actually have, you know, things that truly exist, right? That you're not fooling yourself, that you're saying this is a person, like for example, right? The person Vero is dating, my boyfriend."
"Son personas que se dedican al escenario y que tú y que tú lo ves arriba del escenario y dices no, o sea, y que puedes entender que otras personas admiren eso que tú admiras, no, pero si llegara alguien y me dijera, Oye este Freddy, qué hermoso carácter tiene arches.","They are people who perform on stage and you see them up there and say no, I mean, and you can understand that others might admire what you admire, right, but if someone came up to me and said, 'Hey this Freddy, what a beautiful character he has.'"
"Sí, sí, sí sabes sí si alguien me dijera No, SAM es un ser de súper Zen y de así como. ¿Ah, sí, Ay, Ay, pues a quién conociste, no? Sí, sí, sí. O sea, tú tú sabes, vaya. O sea, justo le hablábamos bárbara y yo.","Yes, yes, yes you know if someone told me 'No, Sam is a super Zen being and like that'. Ah, yes, oh, who did you meet, right? Yes, yes, yes. I mean, you know, well. Barbara and I were just talking about it."
