Original,gpt4
"¿Y tú? ¿Por qué? Porque. Así no, porque le dije como sin sin. Sin amor, entonces vuelvo a. La de otro episodio. Bueno, bueno, piso. Día. Esto estamos en el agua del árbol.","And you? Why? Because. Not like that, because I said it like without without. Without love, so I return to. The one from another episode. Well, well, floor. Day. We are in the tree's water."
"Bueno, bueno, bueno, bueno, bueno, vi gente muy linda. ¿Mi gente muy hermosa, viste? Idéntico. Llegamos aquí. Alejandra Bedollita. ¿Bueno, bienvenidos, bienvenidos, bienvenidos, bienvenidas cómo estás mi?","Well, well, well, well, well, I saw very lovely people. My very beautiful people, you saw? Identical. We've arrived here. Alejandra Bedollita. Well, welcome, welcome, welcome, how are you my?"
"Ale, muy bien. ¿Tienes algún aviso parroquial? Neastas Amor, estás, te lo voy a decir desde el punto de vista del amor. Estás torciendo la boca por ahorita la Torziste demasiado, te lo juro. O sea el inicio de tu labio, empezar el audífono prácticamente.","Ale, very well. Do you have any parish notices? Neastas Love, you are, I'm going to tell you from the point of view of love. You're twisting your mouth right now, you twisted it too much, I swear. I mean the start of your lip, practically starting the hearing aid."
"Y eso a te parece charro, pero puede ser que algo esté pasando y que yo sea. Es que estás como eso, es como la gente sobrada, como. Ojo con eso. Ojo con eso. Bueno, hágale, pues poquito. ¿Qué? ¿Ah, qué ibas a decir?","And that seems funny to you, but it might be that something is happening and that I am. It's like you are like that, it's like people who are too much, like. Watch out for that. Watch out for that. Well, go ahead, just a little. What? Oh, what were you going to say?"
"No, no sé. Ah, bueno, en episodios 179. 179 ya casi llegamos a 180 en agosto en agosto. Si seguimos subiendo episodios regularmente sin sin parar, sin faltar ninguna semana, el episodio 200 va a ser en agosto en agosto en Myberdey.","No, I don't know. Oh, well, in episodes 179. 179 we're almost at 180 in August in August. If we keep uploading episodes regularly without stopping, without missing any week, episode 200 will be in August in August on Myberdey."
"Mayverdey. Porque la gente dice, Happy Birthday to you. Happy Birthday. Happy birthday to you. Grúa.","Mayverdey. Because people say, Happy Birthday to you. Happy Birthday. Happy birthday to you. Crane."
"Hay gente que puede estar llegando Por Primera Vez a este episodio de estar diciendo. ¿Quiénes son estos estúpidos? Sí, entonces empecemos para que entiendan por qué la gente sí viene a ver eso. Sí, happy birthday. ¿Entonces vamos a hacer? Vamos. Estamos muy contentos porque ya vamos a llegar el episodio 200.","There are people who might be arriving for the first time to this episode saying. Who are these idiots? Yes, so let's start so they understand why people really come to see this. Yes, happy birthday. So what are we going to do? Let's go. We are very happy because we are about to reach episode 200."
"Vamos a ver qué vamos a hacer. Eso tiene que ser un evento digno, un evento magno. ¿Entonces estamos ahí todavía pensando qué vamos a hacer? Pero pero es un evento muy chévere. De pronto se puede hacer una como un evento como transmitido en vivo, no en vivo en un teatro, sino transmitido en vivo para que mucha gente pueda estar.","Let's see what we're going to do. It has to be a worthy event, a grand event. So are we still thinking about what we're going to do? But but it's a really cool event. Perhaps it can be done like an event broadcast live, not live in a theater, but broadcast live so that many people can be there."
"Me parece. Cutby Cutby me de pronto otro otro cortometraje. ¿Quién quita? ¿Quién quita? Bueno, vamos a arrancar con el tema Alejandro, ajá. Vamos a arrancar. En vamos a arrancar, quiero que por favor, con mucho tacto.","It seems to me. Cutby Cutby suddenly another short film. Why not? Why not? Okay, let's start with the topic Alejandro, uh-huh. Let's start. In 'let's start', I want you to introduce the topic this week with a lot of tact."
"Sutileza y amor nos introduzcas el tema esta semana wow. Wow, y lo sabes, no lo lo sabes qué flojísimo, no, flojo, no, no, flojo, no, porque es que la gente se está quejando, que soy muy. Sexual no flojo. Cansón ya te volviste, fue cansón vos.","Subtlety and love wow. Wow, and you know it, you don't know how lazy, no, lazy, no, no, lazy, no, because people are complaining that I'm very... Sexual, not lazy. Nagging, you've become nagging, it was you."
"Antes eran les que decían muy sexual. Ya alcanzan sus bots, como que ahora no soy nada sexual. No soy, soy, soy. Ya listo, cansón, muchas gracias el episodio esta semana, como cada 8 días les pedimos que envíen sus historias, es donde lo hacemos en Instagram.","Before, it was them who said very sexual. They've reached their bots, like now I'm not sexual at all. I'm not, I am, I am. Okay, done, nagging, thank you very much for the episode this week, like every 8 days we ask you to send your stories, this is where we do it on Instagram."
"Repetimos porque la gente dice no me di cuenta dónde, cuándo lo ponen. Active la notificación de las historias de Instagram para que se entere dónde nos presentamos en vivo o cuáles son los temas de la semana. Entonces esta semana en una historia en Instagram, les dijimos que nos compartieran sus historias.","We repeat because people say I didn't realize where, when they post it. Activate the notification for Instagram stories so you find out where we perform live or what the topics of the week are. So this week on an Instagram story, we told them to share their stories."
"DO en la peluquería o barbería. O sea, esos son unos lugares donde a casi todos nos ha pasado algo bueno o malo o pero en fin, normalmente yo creo que pues los que lleguemos a la mayoría de edad hemos tenido que cortarnos el pelo.","At the hairdresser's or barber's. I mean, those are places where almost all of us have experienced something good or bad or but in the end, I think that those of us who have reached adulthood have had to get our hair cut."
"Pues sí, por lo menos sí. Entonces esas son las historias que vamos a contar. Como siempre vamos a empezar nosotros y luego contaremos historias que ustedes nos enviaron. ¿Quieres hacer los honores? Parce yo yo yo tengo variada historia de barbería.","Well yes, at least yes. So those are the stories we're going to tell. As always, we'll start and then we'll tell stories that you sent us. Do you want to do the honors? Buddy, I have a varied barber shop story."
"Ajá. Yo creo que como todos los hombres hemos pasado por la barbería barata, hemos pasado por la barbería que vale en ese tiempo. Te lo digo así, amor. Yo fui a una barbería en Australia que valía 8 USD, el Corte 8 USD 8 USD, eso ni siquiera en y el dólar australiano que es más barato.","Uh-huh. I think like all men we've been through the cheap barber shop, we've been through the barber shop that was worth it at that time. I tell you this, love. I went to a barber shop in Australia that was 8 USD, the cut 8 USD 8 USD, that's not even in the Australian dollar which is cheaper."
"Pero igual uno lo piensa como 8000 pesos. Exacto, hagan de cuenta que valía 8000 pesos, imagínese usted es un corte. ¿A 8000 pesos usted no tiene? O 10 USD. Usted no tiene, usted no tiene poder. ¿Alguno para exigir algo?","But still, one thinks of it as 8000 pesos. Exactly, pretend it was worth 8000 pesos, imagine that's a cut. At 8000 pesos you don't have? Or 10 USD. You have no, you have no power. You have none to demand anything."
"O sea, usted no puede exigir absolutamente nada. Usted no puede exigir que el lugar esté limpio. Usted no puede exigir eso, usted no puede exigir que las personas que le van a cortar a usted el pelo se las adecuadas que sus. Ideas. Que sus uñas estén totalmente limpias. Usted no puede exigir eso, porque esa exigencia arranca desde los 20 dolares.","I mean, you can't demand absolutely anything. You can't demand that the place be clean. You can't demand that, you can't demand that the people who are going to cut your hair be the right ones that their... Ideas. That their nails be totally clean. You can't demand that, because that demand starts at 20 dollars."
"Yo fui a ese lugar, te lo juro. O sea, desde afuera. ¿Eran Elizabeth en una calle? Pues ahí como haga de cuenta una calle muy concurrida. Tan entre eran entre pues a la peluquería buenas hamach de de Cold My heart 8 USD, listo, perfecto.","I went to that place, I swear. I mean, from the outside. Were they Elizabeth on a street? Well, there as if you consider a very busy street. So they were among the good hammocks of Cold My heart 8 USD, ready, perfect."
"Está en el presupuesto de estudiar. ¿Alguien te lo tuvo que recomendar? Nadie, nadie, nadie. Yo yo pasé por ahí porque yo dije, bueno, me tengo que cortar el pelo. Pues yo dije, me lo va a cortar. Como si hubieran, pues lugares para cortarse el pelo en cada esquina.","It's within the budget for studying. Did anyone have to recommend it to you? No one, no one, no one. I just walked by because I said, well, I need to get a haircut. So I said, I'll get it cut. As if there were, well, places to get a haircut on every corner."
"No hay. Exacto. No hay, pero estaba pasando por ahí. Necesitaba cortarme el pelo. OK, soy nuevo en el país, no conozco nada, no conozco una barbería. Entonces yo dije, Bueno, vamos a mutilar ahí. Ajá, TIM, entré. Yo tenía el pelo como larguito, no sé qué yo dije, me quiero.","There aren't. Exactly. There aren't, but I was passing by. I needed a haircut. OK, I'm new in the country, I don't know anything, I don't know a barber shop. So I said, Well, let's go mutilate there. Uh-huh, TIM, I went in. My hair was kind of long, I don't know what I said, I love it."
"O sea, yo dije 8 USD. No puedo darle papaya a esta persona que me haga algo malo, le dije. Yo dije. ¿Todo o sea rápeme, OK, cómo se dice rapem en inglés? Rapeme, en inglés. Es como.","I mean, I said 8 USD. I can't give this person the chance to do something wrong, I told him. I said. Everything or, shave me, OK, how do you say 'shave me' in English? Shave me, in English. It's like."
"Pensé que sí sabías. No, no, pues esa dice clean Shafe. Entonces. Sino que es que si tú lees la palabra rápeme. Separada en inglés, eso era algo pelig en inglés. Entonces yo le dije al man, listo, amigo, take everything away, take everything away parce y el man arrancó amor, la la la máquina de este man era la máquina de 1200, o sea, era el año, era la primera máquina que se inventó, o sea, el man tocó mi cabeza y eso, o sea el man, me rapó, sí, pero porque me jalaba el pelo y me lo arrancaba y uno de pena, uno no dice nada y más yo que uno hablaba inglés en ese momento.","I thought you knew. No, no, well that says clean shave. Then. But it's that if you read the word 'shave me'. Separated in English, that was something risky in English. So I told the guy, ready, buddy, take everything away, take everything away dude and the guy started, love, this guy's machine was the 1200 machine, I mean, it was the year, it was the first machine that was invented, I mean, the guy touched my head and that, I mean the guy, shaved me, yes, but because he was pulling my hair and ripping it out and out of embarrassment, one doesn't say anything and more so me who spoke English at that time."
"Yo no hablaba inglés. Yo decía, parce, cómo voy a explicarle yo a este man que me está doliendo. Bueno, mami, me tengo que aguantar, me tengo que aguantar el dolor, amor yo o sea, toda la cabeza me dolía. Al final toda la cabeza me dolía. Elba me dijo, Le hago las patillas. Le hago las patillas.","I didn't speak English. I said, buddy, how am I going to explain to this man that it's hurting me. Well, mom, I have to endure, I have to endure the pain, love my whole head hurt. At the end my whole head hurt. Elba told me, I'll do your sideburns. I'll do your sideburns."
"Yo le dije, sí, hágame las patillas. El varón me las hizo. Elva me las quitó. O sea, mis mis patitas salieron cogiendo. Era impresionante amor, o sea, a mí me ardía todo, me ardía todo, me ardía todo para eso que me hizo con una cuchilla. Como por estas partes de acá va, él le va a decir una cosa a los señores Barberos que me que me cortan el pelo, señores, Barberos, si usted me va a cortar el pelo, usted tiene que si me va a pasar la cuchilla tiene que hacerme échame cremita porque yo tengo una piel muy sensible.","I told him, yes, do my sideburns. The guy did them. Elva removed them. I mean, my little feet were catching on. It was impressive love, I mean, everything burned, everything burned, everything burned for that what he did with a blade. Like through these parts here, he will tell something to the barbers who cut my hair, gentlemen, barbers, if you are going to cut my hair, you have to if you are going to pass the blade you have to apply cream because I have very sensitive skin."
"Si me si a mí me hacen sin crema. La irritación, a mí me salen nacidos prácticamente. Sí, la grúa se le. Es horrible, es horrible. Entonces yo dije. El mano me echó, o sea tú por Charles no puedes exigir que es o sea lo máximo que te dan es agua tibia, tienes mamá hecho aguita tibia y empezó a pasarme eso, cada pasada era está haciendo mesando con lija.","If they do it to me without cream. The irritation, I practically get boils. Yes, the crane is horrible, it's horrible. So I said. The guy threw it, I mean you by Charles can't demand that is I mean the most they give you is lukewarm water, you have mom made lukewarm water and started to pass that, each pass was sanding with sandpaper."
"Yo dije, este man la está usando una cuchilla vieja. Este man lleva 17 mutiladas con esa cuchicha. ¿Dónde está sanidad? Pero. ¿Cuántas cuántas veces se puede usar esa cuchilla una de verdad? ¿Una por amor, cómo así?","I said, this guy is using an old blade. This guy has mutilated 17 with that blade. Where is health? But. How many times can that blade truly be used? One out of love, how so?"
"Para el pelo. Es una por cliente. ¿De verdad? Alejandra, ese serio que estás preguntando eso. A la barba le entiendo, pero por acá el pelito de atrás. O sea, el man puede amor, amor, eso es feo lo que estás diciendo, eso es esto es insanitario.","For hair. It's one per client. Really? Alejandra, are you seriously asking that? I understand for the beard, but the little hair at the back. I mean, the guy can love, love, that's ugly what you're saying, this is unsanitary."
"Insanitario Insanitario. No es sanitario. Sí. Amor pónle lógica. ¿De verdad? Amor, es una cuchilla demasiado afilada. ¿Estás cortando piel? Me cortó la piel, me cortó la piel, pues me está arrancando los pelos y con esa misma cuchilla hubiera cortado otra persona.","Unsanitary, unsanitary. It's not sanitary. Yes. Love, think logically. Really? Love, it's a blade too sharp. Are you cutting skin? It cut my skin, it cut my skin, it's ripping out the hairs and with that same blade, it would have cut another person."
"O con esa misma cuchilla me va a cortar a mí, bueno, que no me corte y que no corte la otra persona, pero el casperío y la cosa. ¿Tengo una pregunta, por ejemplo, la cuchilla de Afeitarse tú alguna vez? ¿Y sé sincero, sé sincero, grúa, tú alguna vez has usado una cuchilla?","Or with that same blade he's going to cut me, well, that he doesn't cut me and that he doesn't cut the other person, but the chattering and the stuff. I have a question, for example, the shaving blade, have you ever used one? And be honest, be honest, have you ever used someone else's razor blade?"
"De afeitar ajena. Para quitarte los penos es que los pelos. Los penos. Los pelos del del Nepe. Ajena. O de la axila. Ajena. ¿Ajena no, nunca has cogido mi cuchilla para depilar depilarte?",To remove those hairs. The hairs. The hairs from the... someone else’s. Or from the armpit. Someone else’s. Have you never grabbed my razor to shave yourself?
"Todo para que lo tuyo no es ajeno. ¿Lo tuyo, no? Es ajeno, o sea, la. Cantidad de veces que yo me he depilado las bolas con tu con tu cuchillo tiene nombre bobo. O sea, la cantidad de veces que tú te has pasado mis pelos por tus sobacos. No tiene nombre.","Everything so that yours is not someone else's. Yours, right? It's someone else's, I mean, the number of times I've shaved my balls with your razor is ridiculous. I mean, the number of times you've run my hairs through your armpits is countless."
"Sí ves, o sea que sí, uno se. Imagina, no, no. O sea, yo no voy a entrar a un baño y digo, ay una cuchilla. O sea, pero sincero, respóndeme esto si vamos, por ejemplo, no sé a la casa de mis papás y te tocaban. En el baño de mi mamá, ajá, y vas para un paseo, ajá.","Yes, you see, so yes, one imagines, no, no. I mean, I'm not going to enter a bathroom and say, oh a razor. But honestly, answer me this, if we go, for example, I don’t know, to my parents' house and you had to use it. In my mom's bathroom, uh-huh, and you go for a trip, uh-huh."
"Me voy, me voy, me voy, me voy peludo. ¿No, pero bueno, digamos que tener los pelos más largos del axila del mundo entero no te pasas la, o sea, no te los quitas, no? Con la de mi mamá no, seguro seguro, ah, bueno. Miry, te lo prometo. Respetuoso.","I go, I go, I go, I go hairy. No, but okay, let’s say having the world's longest armpit hair, you don't shave them, right? With my mom's no, definitely not, oh, well. Miry, I promise you. Respectful."
"Sí, no preferí me peludo, no tengo ningún problema ni de repeludo. Pues es que en en si yo, si yo fuera de España, eso sería visto normal no afeitarse las axilas, ni siquiera las mujeres se afectan las axilas en en España. No como así en muchos lugares del mundo, incluyendo Colombia, hay mujeres que no se depilan la axila porque.","Yes, I'd rather stay hairy, I have no problem with that. Well, if I were from Spain, that would be seen as normal not to shave the armpits, even women do not shave their armpits in Spain. Not as so in many parts of the world, including Colombia, there are women who do not shave their armpits because."
"El estereotipo de Colombia es que la mujer se depire la axila y está bien y el hombre también y está bien, son culturas. Pero o sea. Yo no nací para seguir.","The stereotype in Colombia is that women shave their armpits and it's okay and men too and it's okay, they are cultures. But I mean. I wasn't born to follow."
"Como cada 3 meses se acuerda que es Colombia. Es que yo soy amor, te lo dije, te lo dije y le pido pasado. Yo puedo ser de París, yo puedo ser europeo. Este no es el tema yo. ¿Puedo ser europeo? Entonces la depilación no es el tema del episodio, pero como bien saben, nos.","Every 3 months he remembers he is Colombian. I mean, I am love, I told you, I told you and I ask in the past. I can be from Paris, I can be European. This is not the topic I. Can I be European? So hair removal is not the topic of the episode, but as you well know, we."
"Desviamos, nos desviamos, nos desviamos. ¿Yo no entiendo tú por qué me haces ese tipo de preguntas David delante de esta gente? ¿Bueno, retomo antes el man con crees que usó una cuchilla aquí con quién se? ¿Quién me dolió amor? Te lo juro. O sea, yo era todo todo alrededor de mi, detrás de mis orejas, la parte del cuello abajo, donde todo hasta la patilla era un solo ardor, era un solo ardor.","We digress, we digress, we digress. I don't understand why you ask me that kind of questions David in front of these people? Well, I go back to the man with the razor, with whom was it? Who hurt me, love? I swear. I mean, it was all around me, behind my ears, the part of the neck down, where everything up to the sideburn was just burning, it was just burning."
"La cabeza me dolía porque me jaló demasiado la el pelo. Yo pagué con rabia, yo pagué con rabia y lo peor es que los manes le piden a uno si quiere dejar propina. ¿Claramente le dije, no, no le va a dejar propina, no le dije por qué?","My head hurt because he pulled the hair too much. I paid angrily, I paid angrily and the worst part is that the guys ask you if you want to leave a tip. Clearly, I told him, no, you're not going to leave a tip, I didn't tell him why?"
"Pero yo me fui parce y ya cada que pasaba por esa barbería. Yo decía parce, nunca vengan acá, nunca vengan acá. Cuando nos íbamos a venir ya el corte estaba en 15 USD. ¿Pero es barato el corte barato? Solo hay una, solo hay una tarifa.","But I left, buddy, and every time I passed that barbershop, I would say, buddy, never come here, never come here. When we were about to come, the haircut was at 15 USD. But is it a cheap haircut? There's only one, only one rate."
"¿Ah, pues allá sí, ah, OK? Solo había una tarifa. No hay, no hay más. Ahí no hay más. También fue como a perro de misa. Después después de eso dije, me voy a buscar una barbería buena. Y ahí voy a ir y ahí voy a ir y de hecho me casé Conesa Barbería de de la Callecita de los Cafés de Great Street.","Oh, well there yes, ah, OK? There was only one rate. There are no more. There are no more there. It was also like a dog at mass. After that, I said, I'm going to find a good barbershop. And there I'm going to go and there I'm going to go and in fact, I got married to that barbershop on Great Street, the little Coffee Street."
"La barbería del de que estaba escrito. Sí, sí, sí, ya me acordé. Me casé con esa barbería y ahí y ahí ya siempre volví a ir. O sea, nunca he ido a otra parte de hecho. O sea, cuando usted va a la barbería y ya lo saludan por el nombre, ya o sea, ya volvió ahí, o sea, ya es, ya está. Y aparte que bueno, ahorita te cuento.","The barbershop that was written about. Yes, yes, yes, I remember now. I married that barbershop and there and there I always went back. I mean, I've never gone anywhere else in fact. I mean, when you go to the barbershop and they greet you by name, that's it, you've returned, I mean, it's settled. And besides, well, I'll tell you right now."
"Es que, por ejemplo, eso iba a decir de la grúa o la grúa va a una de esas costosas chimberas que te hacen el masaje del masaje que te echa la loción de yo no sé qué, que te ponen mascarilla que te hacen acá en el hombro o va a la peor.","It's like, for example, that was going to say about the crane or the crane goes to one of those expensive ones that give you the massage of the massage that throws you the lotion of I don't know what, that they put a mask on you that they do here on the shoulder or go to the worst."
"O sea, también por ejemplo, la grúa ha sido, no sé si vas a contar, es la grúa ha sido 2 veces mono en su vida estando conmigo la primera. Mire, yo no sé si era que éramos novios recientemente. No sé si es que la grúa, la juventud, no sé, pero ese man se puso ese pelo mono y yo dije, Guau, o sea, qué delicia tu cara, tengo una foto que la miro, o sea, es de mis fotos preferidas de la grúa y está haciendo mala cara el mundo entero decir qué mañezada yo esa foto digo, guau, te quiero para mí ya.","I mean, also for example, the crane has been, I don't know if you're going to tell, the crane has been blonde twice in its life with me the first. Look, I don't know if it was that we were recently boyfriends. I don't know if it's that the crane, the youth, I don't know, but that man put on that blonde hair and I said, Wow, I mean, what a delight your face, I have a photo that I look at, it's one of my favorite photos of the crane and it's making a bad face the whole world say what a mania I that photo I say, wow, I want you for myself already."
"O sea, qué man tan delicioso soy tuyo. Pero llegamos a Colombia y a este man le dio otras volverse mono. Yo dije, pues bueno, pero en esa época, la primera vez, él tenía hace el pelo larguito acá arriba. El herácito Hipster tenía el pelo larguito arriba.","I mean, what a delicious man I am yours. But we arrived in Colombia and this man gave others to become blonde. I said, well, but at that time, the first time, he had long hair up here. The little Hipster had long hair on top."
"Cuando llegamos a Colombia estaba pues rapado. Parejo se puso mono mono, pollito, maluco. O sea, yo dije, Fo que le pintó. ¿Ese pelo qué me pitó? Fue a una peluquería. Fue una peluquería como de mujeres y fue y le dejaron ese pelo mono, amarillo, feísimo, feísimo, feísimo.","When we got to Colombia it was shaved evenly. He became a blonde, chick, bad. I mean, I said, Fo what painted him. That hair what beeped me? He went to a hair salon. It was a women's hair salon and they left that blonde hair, yellow, ugly, very ugly."
"Y esa otra vez con el mismo antojo. Entonces como que tengo ese último recuerdo y esta vez no estoy tan tan feliz porque obviamente con su pelo hace lo que le venga en gana, pues es el pelo de él. Pero esta vez y he estado como que amor no espera, no como que no estoy tan convencida.","And that other time with the same craving. So I have that last memory and this time I'm not so happy because obviously with his hair he does whatever he wants, it's his hair. But this time and I've been like love not wait, not like I'm not so convinced."
"¿Sabes? Dame la oportunidad. Confío. Confío en el barbero que me lo va a hacer. Confío en él. ¿Está bien? Él, él se ve que es bueno, está. ¿Bien, entonces? Confío en él, Ay, puedo tirar la cuña. Este es tu podcast. No, yo quiero, quiero decirle a la gente de barbarroja.","You know? Give me the chance. I trust. I trust the barber who is going to do it. I trust him. Is it okay? He, he seems good, it's okay. Well then? I trust him, Oh, can I throw the wedge. This is your podcast. No, I want to tell the people of Redbeard."
"La barbería barba roja, que me parece una barbería espectacular fui La Última Vez con mi hermano, este fue el Corte que decidí hacerme. A mí me gustó, lo importante de todo es que Alejandra le guste y Alejandra le gustó también. Entonces muy contento, ya he ido 2 veces y le hacen a uno todo eso que Alejandra dijo como el masajesita la Cosita no sé, el masaje es una, es una elegancia para mí era la barbería es como un ritual, es como un como regalarme un tiempo, yo solo como parchado, tranquilo, muy bacano, muy bacano me gusta mucho barbarroja.","The Redbeard barbershop, which seems to me a spectacular barbershop I went Last Time with my brother, this was the Cut I decided to get. I liked it, the important thing of all is that Alejandra likes it and Alejandra liked it too. So very happy, I have been 2 times and they do all that Alejandra said like the little massage the thing I don't know, the massage is an elegance for me the barbershop is like a ritual, it's like a like gifting me a time, I alone like patched, calm, very cool, very cool I like a lot Redbeard."
"Siempre en el corazón. ¿Verás cuña, qué va a pedir? ¿Qué qué va a pedir el Grupo y te pida lo que quieras? Oigan, bueno, yo yo creo que como casi todas las mujeres.","Always in the heart. What will you ask for, what will the group ask for, and they'll let you order whatever you want? Listen, well, I believe, like almost all women."
"Tenemos experiencias de o sea, a mí no me ha ido súper mal. Una vez sí me dejaron peligro verde, pero lo supe manejar una vez pelimorada porque hay peluquerías que para que para decolorarte y luego matizarte te echan cosas que el pelo. No aguanta. Entonces fui de las que los papás no la dejaban tocarse el pelo, que porque el pelo origen es hermoso, que es mona, como con unos rayos naturales.","We've had experiences of, well, it hasn't gone terribly wrong for me. One time I ended up with 'green danger', but I managed it, another time 'purple peril' because there are hair salons that, to bleach and then tone your hair, use products that the hair just can't withstand. So I was one of those whose parents wouldn't let them touch their hair because they believed the original hair is beautiful, it's cute, like with natural highlights."
"Del rayo. Y yo era como no es cierto, no es cierto, pero yo siempre respeté mucho los que lo que mis papás dijeron y por allá en el 2000. 5 me autorizaron a hacerme algo bueno. Empecé y ahí empecé y conseguí una señora que iba a la casa a la menorita por siempre, hasta que me fui a Australia.","From the sunlight. And I was like it's not true, but I always really respected what my parents said, and around 2005 they finally let me do something nice. I started there, and found a lady who would always come to the house, until I left for Australia."
"Volví desubicada. O sea, volví. Yo dije que es este platal. ¿Que piden acá por hacer los rayitos, o sea? Es impresionante, es impresionante. O sea, Alejandra me dijo a mí el precio, yo dije, o sea. Se lo juro.","I came back disoriented. I mean, I came back and said what is this fortune they are asking here for doing highlights, I mean? It's impressive, it's impressive. Alejandra told me the price, I said, I swear."
