Original,gpt4
"El tema es que tenía 306 pasajeros, que es una guasada, o sea 306 personas. A mí me cuesta tomar dimensión de de la cantidad de gente y yo siempre lo que hago es. Multiplicarlo por aulas tipo llenar aulas Conesa cantidad de gente. Entonces yo digo ponerle en el secundario, yo tenía un curso de 30 personas, entonces digo, bueno, 10 aulas completas, todo mi secundario y cuatro aulas más desaparecidas, repleta gente desaparecida.","The thing is that it had 306 passengers, which is a lot, I mean 306 people. I find it hard to grasp the number of people, and what I always do is multiply it by classrooms to fill classrooms with that amount of people. So I say, in high school, I had a class of 30 people, so I think, well, 10 full classrooms, my entire high school and four more classrooms of missing, full of missing people."
"Y es un flash bueno, hay un montón de casos más, pero uno que me pareció interesante y que es el más faro para todos. O sea yo esto lo agarro con pinzas, prácticamente no lo creo, digo, dale, dale, tan así va a ser, pero. Todo el mundo habla este caso. Entonces yo dije, no puedo no nombrarlo en este podcast, aunque repito, a mí me parece una falopiada.","And it's a flash well, there are a lot of other cases, but one that seemed interesting and that is the lighthouse for everyone. I mean, I take this with a grain of salt, I practically don't believe it, I say, come on, come on, it's going to be like that, but. Everyone talks about this case. So I said, I can't not mention it in this podcast, although I repeat, it seems like a sketchy story to me."
"Nos remontamos al año 1008 81 el caso Ellen Austin eran unos tipos que estaban viajando en un barco grande y que a lo lejos vieron un velero tipo un barquito más chiquito, y al principio sospechaban, dicen, una emboscada, no sé qué bla bla, bla. Vamos a observarlos para ver si realmente es una emboscada o pasó algo porque el arco no se estaba moviendo entonces al.","We go back to the year 1008 81 the Ellen Austin case where some guys were traveling on a large ship and from a distance saw a sailboat, a smaller boat, and at first they suspected, they say, an ambush, I don’t know what blah blah blah. We're going to observe them to see if it's really an ambush or something happened because the bow wasn't moving then."
"Rato dicen no, bueno. Algo vamos a ver qué carajo pasó en este barco. Se acercan al barquito este y descubren que no había absolutamente nadie en el barco ni nadie nadando a los alrededores. El barco estaba completamente vacío y lo sorprendente es que la comida estaba intacta, puesta sobre la mesa y no había rastros de ningún tipo de violencia ni ni de ninguna cosa rara.","They say no, well. Let's see what the heck happened on this ship. They approach this little boat and discover that there was absolutely nobody on the boat nor anyone swimming around. The boat was completely empty and what's surprising is that the food was intact, set on the table, and there were no traces of any type of violence or anything strange."
"Era un velero completamente normal que había estado habitado hasta hace poco, pero que no había nadie que lo manejara. Entonces el capitán del barco dice, esto es raro. Voy a mandar algunos marineros para que manejen ese velero y volvamos juntos a la costa. ¿Para qué carajo pasó? Entonces empiezan a volver juntos estos 2 barcos y de repente el barquito Chiquito como que se adelanta y el barco grande lo intenta agarrar y después de un ratazo largo lo logra interceptar y lo frena.","It was a completely normal sailboat that had been inhabited until recently, but there was nobody to steer it. So, the ship's captain says, this is weird. I'm going to send some sailors to handle that sailboat and we'll return together to the coast. What the heck happened? Then these two ships start to return together and suddenly the little boat pulls ahead and the big ship tries to catch it and after a long while manages to intercept and stop it."
"Y cuando suben al barquito chiquito había desaparecido toda la gente de la embarcación sin dejar absolutamente ningún rastro. Entonces el marinero dice, bueno, yo voy a embarcar el barquito Chiquitito, voy a ir bien pegado a ustedes. Vuelva el resto de los marineros que quedan en el barco grande y yo voy en este barquito chiquitito, que así me encargo de que sea la costa.","And when they boarded the little boat, all the people from the vessel had disappeared without leaving absolutely any trace. So the sailor says, okay, I'm going to board the tiny boat, I'll stick close to you. The rest of the sailors that remain on the big ship and I will go on this tiny boat, that way I'll make sure it gets to the coast."
"Y se dice que llegó una neblina que tapó los 2 barcos y que cuando se fijaron en el barquito chiquito, el marinero ya no estaba. Qué sé yo, o sea, yo estas cosas hasta me da risa, no lo creo si pasó mis pésame al marinero y a los desaparecidos, pero no, no me lo puedo creer y ese es el último caso, falopa después un montón de otros casos más, pero es prácticamente siempre lo mismo, patrones así de cosas extrañas que pasan y que la gente desaparece.","And it is said that a fog covered both boats and when they checked on the tiny boat, the sailor was no longer there. I mean, these things even make me laugh, I don't believe it if it happened, my condolences to the sailor and the missing, but no, I can't believe it and that's the last case, sketchy after a bunch of other cases, but it's practically always the same, patterns of strange things happening and people disappearing."
"¿Y bueno, cómo nació el fanatismo por el triángulo de las Bermudas después de este caso de 1009? 45 de los aviones yanquis en 1009 50 el periodista Edward Winwin Edward Winkle Jones escribió en el diario María Miguel sobre las extrañas desapariciones que pasaban en esta zona de las Bahamas.","And well, how did the fascination with the Bermuda Triangle start after this case of 1009? In 1009, 45 Yankee planes, and in 1009 50 the journalist Edward Winwin Edward Winkle Jones wrote in the María Miguel newspaper about the strange disappearances that happened in this area of the Bahamas."
"Esa fue como la primera vez que se mencionó esta zona relacionada con casos extraños. Y recién en 1009 64. Vincent Gadis usó por fin el término triángulo de las Bermudas. Bueno, en un triángulo que sacó para el una revista que se llama Argosi sobre la desaparición del vuelo 19, que es este, que pasó 2009 45.","That was like the first time this area was mentioned in relation to strange cases. And only in 1009 64, Vincent Gadis finally used the term Bermuda Triangle. Well, in a triangle that he drew for a magazine called Argosi about the disappearance of Flight 19, which happened in 2009 45."
"El artículo, un poco dramático, se llamaba el mortal triángulo de las Bermudas y empezó a hablar sobre esas extrañas desapariciones y cosas que pasaban en esta área específica del mar. Hay como que a la gente le empezó AA llegar este mensaje y el fenómeno así explosivo, terrible, que fue obsesión tipo toda la gente obsesionada con este tema llegó en 1009 74 cuando Charles Berlitz Berlitz, un investigador paranormal, publicó el libro El triángulo de las Bermudas, en donde recopilaba estos casos desapariciones y daba sus explicaciones.","The article, a bit dramatic, was called the deadly Bermuda Triangle and began to talk about those strange disappearances and things that happened in this specific area of the sea. It's like people started to get this message and the phenomenon was explosive, terrible, it became an obsession, everyone obsessed with this topic arrived in 1009 74 when Charles Berlitz, a paranormal investigator, published the book The Bermuda Triangle, where he compiled these disappearance cases and gave his explanations."
"Paranormales de lo que realmente pasaba en esta zona del mar, vendió más de 20000000 de copias y se tradujo a 30 idiomas, o sea, fue un hit, el Chavón sacó el libro y todo el mundo estaba hablando sobre el triángulo de las Bermudas, y a partir de este momento, cuando alguien se le nombraba el triángulo de las Bermudas o cuando se hablaba de este tema, la gente lo relacionaba directamente con el libro Este de Berlitz y con las teorías falopa que trajo este libro que acá entra la parte 3 de este podcast que es teoría falopas voy a nombrar algunas de ellas las que nombra el libro y otras que aparecieron en Internet y aquí la lista.","Paranormal events that really happened in this area of the sea, it sold over 20,000,000 copies and was translated into 30 languages. It was a hit. The guy released the book and everyone was talking about the Bermuda Triangle. From that moment, when someone mentioned the Bermuda Triangle or this topic was discussed, people directly associated it with Berlitz's book and the sketchy theories it brought. Here enters part 3 of this podcast, which is about sketchy theories. I will mention some of them, those that the book names and others that appeared on the internet, and here is the list."
"La primera explicación es que supuestamente. En esta zona del mar hay un agujero negro que absorbe los barcos, o sea, vos pasas por esta zona, se abre el agujero negro porque se abre y se cierra este agujero negro, cuando se abre desaparecen los barcos y cuando se cierra es dato normal, Claro.","The first explanation is that supposedly, in this area of the sea, there is a black hole that absorbs ships. You pass through this area, the black hole opens because it opens and closes. When it opens, ships disappear, and when it closes, it's back to normal, clearly."
"Lo curioso y lo que yo no termino de entender es qué carajo es este agujero negro. O sea, supuestamente se abren los momentos oportunos, se lleva a las embarcaciones y después vuelve a cerrarse. Y bueno, en el caso de los marineros parece que solamente abduce a las personas que están arriba del velero. Al velero no, pero alguna extraña razón, solamente a las personas y a la comida, tampoco solamente a las personas.","What's curious and what I can't quite understand is what the heck this black hole is. Supposedly, it opens at opportune moments, captures the vessels, and then closes again. And well, in the case of the sailors, it seems that it only abducts the people who are on top of the sailboat. Not the sailboat, but for some strange reason, only the people and not the food, well, not just the people."
"Una de las teorías que sí decían en el libro de Berlitz es que abajo del triángulo de las Bermudas está la ciudad perdida de Atlantis y acá se diversifica en 2 ramas de esta teoría. Uno es que todavía están las personas de esta ciudad Atlantis, y como no quieren que vean los avances científicos que tienen porque corren riesgo su humanidad y su su ciudad, agarran unos rayos láser rojos y a cada persona que pasa por arriba de su zona los.","One of the theories mentioned in Berlitz's book is that beneath the Bermuda Triangle lies the lost city of Atlantis, and here the theory splits into two branches. One is that the people of Atlantis are still there, and because they don't want their scientific advancements to be seen—they risk their humanity and their city—they use red lasers to target every person who passes over their area."
"Hunden y los aniquilan, digamos. La segunda teoría es que esta persona es de Atlantis. Murieron hace un montón de tiempo y que la ciudad justamente se hundió porque estaban jugando con rayos láser que eran muy fuertes y piedras magnéticas muy fuertes que hundió su ciudad. Y esas piedras todavía están abajo de la Tierra.","They sink and annihilate them, let's say. The second theory is that these people from Atlantis died a long time ago, and the city sank because they were playing with very powerful lasers and strong magnetic stones that caused their city to sink. And those stones are still beneath the Earth."
"¿Entonces hace que los barcos se hundan y desaparezcan? La tercera teoría son los aliens, que los aliens pasan por esa zona y abducen a la gente porque supuestamente los agarran para investigarlos y para nada. Ver, ver a la humanidad cómo se manejen las tecnologías que tienen.","So, do they cause ships to sink and disappear? The third theory is about aliens, that aliens pass through this area and abduct people because supposedly they grab them to study them and for nothing else. To see, to see how humanity manages the technologies they have."
"Esto lo confirma Vladimir Chermay, ex jefe de la marina rusa, que dice que tuvo muchos encuentros con aliens viajando por estas zonas y que quizás también se trata de que los aliens tienen abajo de del mar sus guaridas alienígenas.","This is confirmed by Vladimir Chermay, former head of the Russian navy, who says he had many encounters with aliens traveling through these areas and that perhaps it also has to do with the fact that aliens have their bases under the sea."
"No sé cómo se dice, yo no quiero ser irrespetuosa con estos temas. Si ustedes creen en alguna de estas teorías, allá ustedes están en todo su derecho. Todo se queda en teorías. O sea, las teorías científicas también son teorías porque no hay nada confirmado, pero. Nada, yo admito que no me lo puedo creer y que vi un montón de vídeos y un montón de serie, documentales y cosas y no, no conecto no es mi tema, así que bueno, vamos con la otra parte que son las teorías científicas sobre por qué carajo pasan estas cosas en el triángulo de las Bermudas, una cosa que me pareció súper interesante y que tiene que ver con el caso de 1009 45 de los aviones que decían que no les andaba las brújulas.","I don't know how to say this; I don't want to be disrespectful with these topics. If you believe in any of these theories, you are entirely within your rights. Everything remains theories. I mean, scientific theories are also theories because nothing is confirmed, but. Well, I admit I can't believe it and I've watched a lot of videos, series, documentaries, and stuff and no, I don't connect, it's not my topic, so let's go with the other part that are the scientific theories about why the heck these things happen in the Bermuda Triangle, something that I found super interesting and that has to do with the case of 1009 45 about the planes that said their compasses weren't working."
Es que justamente es que justamente el triángulo de las Bermudas es una de las,The thing is that the Bermuda Triangle is one of the
"zonas en el planeta. La segunda es una zona frente a la costa de Japón, apodada el mar del diablo, o sea terrible, que tiene una reputación bastante parecida al triángulo de las Bermudas, y lo que pasa en estas zonas es que el Polo Norte es real y el Polo Norte magnético se alinean haciendo que las brújulas literalmente se vuelvan locas.","zones on the planet. The second is a zone off the coast of Japan, dubbed the Devil's Sea, which is terrible, and has a reputation quite similar to the Bermuda Triangle, and what happens in these zones is that the true North Pole and the magnetic North Pole align causing compasses to literally go crazy."
"No hay un norte fijo al que apuntar porque todo empieza a entremezclarse y los marineros claramente ven esto y nada desesperación, porque repito, 1100000 km² tiene esta zona, o sea es terriblemente grande, exageradamente grande, vos estás en el medio del mar, estás yendo derecho, derecho, derecho, de repente la brújula te deja de andar y decís ya está tipo muerte absoluta y si dice que hasta el mismo Cristóbal Colón tuvo problemas con sus brújulas, supuestamente el 08/10/1492, las brújulas se estropearon de la nada y dejaron de marcar su rumbo se dice que Colón no le dijo nada a su tripulación para que no lo tiraran por la borda y no lo nada, lo no quisieran matar por decir flaco estamos en el medio del mar y no sabes ni para dónde carajo ir.","There isn't a fixed north to point to because everything starts to mix up, and sailors clearly see this and feel despair because, I repeat, this area is 1,100,000 km², it's tremendously large, excessively large. You are in the middle of the sea, going straight, straight, straight, then suddenly the compass stops working and you say it's like absolute death. And if it's said that even Christopher Columbus had problems with his compasses, supposedly on October 8, 1492, the compasses malfunctioned out of nowhere and stopped marking their course. It's said that Columbus told nothing to his crew to avoid being thrown overboard and killed for saying, 'dude, we're in the middle of the sea and you don't know where the heck to go.'"
"Pero bueno, lo de las brújulas me pareció muy interesante, pero también es verdad que hoy en día ya no importa, hay un montón de otras herramientas para navegar por el mar y que la brújula no apunte bien el norte y bla en esa zona ya no es un problema bueno.","But well, the thing about compasses seemed very interesting to me, but it's also true that today it doesn't matter, there are a lot of other tools for navigating the sea, and the compass not pointing north correctly in that area is no longer a good problem."
"La segunda teoría es justamente por la Corriente del Golfo, que supuestamente estas Corrientes hace que el peligro a cambios climáticos bruscos aumente considerablemente, grandes tormentas, lluvias, olas inmensas y aparte, sumado a todo esto que es una zona llena de pequeñas islitas que también dificultan la navegación.","The second theory is precisely because of the Gulf Stream, which supposedly makes these currents increase the danger of sudden climatic changes considerably, causing large storms, rains, huge waves and, in addition, added to all this is an area full of small islets which also hinder navigation."
"Otra cuestión es que supuestamente la zona tiene hidrato de metano, que hace que la densidad del agua sea mucho más baja y que los barcos tengan una tendencia más alta a hundirse. Supuestamente se chupa a los barcos y chau. No los vas a encontrar nunca más porque es una zona muy profunda y si se cae al fondo del Mar Chao no los vas a ver nunca más en tu vida.","Another issue is that supposedly the area contains methane hydrate, which makes the water density much lower and the ships have a higher tendency to sink. Supposedly it sucks in the ships and bye. You will never find them again because it is a very deep area and if it falls to the bottom of the sea, bye, you will never see them again in your life."
"Pero esto lo desmintió María Cristina Pacino, que es la expresidenta de la Asociación de Geofísicos y Geodestadas y es acá de Argentina una reina que dice tal cual. Respecto a la teoría de las burbujas de gas metano que se tragan a los barcos, hay algo importante para destacar. No existen reservas de metano debajo del triángulo de las Bermudas.","But this was refuted by María Cristina Pacino, who is the former president of the Association of Geophysicists and Geodesists and is here from Argentina, a queen who says exactly that. Regarding the theory of methane gas bubbles that swallow ships, there is something important to highlight. There are no methane reserves beneath the Bermuda Triangle."
"Bueno, clarísimo y bueno, y acaba la posta. Lo que yo leí y dije, Claro, todo pasó por este libro de mierda que publicó este flaco y le generó una fama terrible al triángulo de las Bermudas. Pero acá se desmiente. El triángulo de las Bermudas, como ya habíamos dicho antes, por las Corrientes del Golfo, hace que las embarcaciones vayan bastante más rápido de lo normal por esa zona, que es una ventaja para transportar cosas y es una zona de comercio muy utilizada por esa razón porque se dice que es un atajo o ruta rápida para viajar y como ya se sabe, mientras más embarcaciones y mientras más cosas.","Well, very clear, and well, that ends the real deal. What I read and said, of course, everything happened because of this crappy book that this guy published and it generated terrible fame for the Bermuda Triangle. But here it is debunked. The Bermuda Triangle, as we had said before, because of the Gulf Stream, makes vessels go quite a bit faster than normal through that area, which is an advantage for transporting things and it is a very used trade area for that reason because it is said to be a shortcut or fast route for travel and as it is known, the more vessels and the more things."
"Pasan por una zona. Más posibilidades hay de que suceda algo fuera de lo corriente o accidentes. Por ejemplo, en una calle que pasa un auto cada 10 minutos que ocurra un accidente es mucho menos probable a que ocurra un accidente en la general paz o en una autopista en donde pasan muchísimos autos que ves accidentes todos los días.","Pass through an area. The more likely it is that something out of the ordinary or accidents will happen. For example, on a street where a car passes every 10 minutes, an accident is much less likely to occur than on General Paz or on a highway where many cars pass and you see accidents every day."
"Bueno, en esta zona pasa lo mismo y se dice estadísticamente que supuestamente en los últimos 100 años por esa zona pasaron alrededor de 10000000 de naves, que es algo así como 100000 naves por año. Naves son barcos y según los registros oficiales, desde mediados del siglo 19. Desaparecieron un total de 100 naves y 50 aviones, que es prácticamente insignificante en comparación a la cantidad de naves y aviones que pasan por esa zona diario y la NOAA.","Well, the same thing happens in this area and it is said statistically that supposedly in the last 100 years about 10,000,000 vessels passed through that area, which is something like 100,000 vessels per year. Vessels are ships and according to official records, since the mid-19th century. A total of 100 ships and 50 planes disappeared, which is practically insignificant compared to the number of ships and planes that pass through that area daily and NOAA."
"La noa, que es la organización nacional Ocean Service, dice, No hay evidencia que las desapariciones misteriosas ocurran con mayor frecuencia en el triángulo de las Bermudas que en cualquier otro área grande y bien transitada del océano, y según un estudio realizado en 2013 por el WWF, el Fondo Mundial de la Naturaleza.","NOAA, which is the National Ocean Service, says, there is no evidence that mysterious disappearances occur more frequently in the Bermuda Triangle than in any other large, well-traveled area of the ocean, and according to a study conducted in 2013 by WWF, the World Wildlife Fund."
"Hizo una lista de las zonas marítimas más peligrosa del planeta. Y el triángulo de las Bermudas no se encontraba ni siquiera entre las primeras y se confirmó revisando en los registros, sino un montón de cosas que casi todos los casos que decía el flaco este en su libro eran mentira, eran inventados o cambiaba detalles importantes. Cómo decir, el barco salió y el cielo estaba completamente despejado y sol.","Made a list of the most dangerous maritime zones on the planet. And the Bermuda Triangle was not even among the first and it was confirmed by checking the records, but a lot of things that almost all the cases that this guy said in his book were a lie, were made up or he changed important details. Like saying, the ship left and the sky was completely clear and sunny."
"Y en realidad el barco había salido con una tormenta y era obvio que se iba a hundir o daba por desaparecidas naves que no habían desaparecido o que habían desaparecido después se habían encontrado más bien, o naves que habían sido encontradas justamente un Díaz. Así que bueno. Ese fue mi humilde opinión, investigación sobre el triángulo de las Bermudas yo no sé, o sea, para mí yo me quedo con esta última parte, me parece lo más lógico y me parece como que también digo Claro, lo raro sería que no haya accidentes por esa zona, así que bueno, gracias por escuchar denle 5 estrellas al podcast y activen la campanita, así les avisa cuando subo un episodio, gracias por escucharme.","And in reality, the ship had left during a storm and it was obvious that it was going to sink or he reported as missing ships that had not disappeared or that had disappeared then had been found later, or ships that had been found just a day later. So well. That was my humble opinion, research about the Bermuda Triangle I don't know, I mean, for me I stick with this last part, it seems the most logical and I also say of course, it would be strange if there were no accidents in that area, so well, thanks for listening give the podcast 5 stars and activate the bell, so it notifies you when I upload an episode, thanks for listening."
"Ah, no dije mi nombre almendra veiga en Instagram, gracias por escucharme, gracias por seguirme, nos vemos en el próximo episodio, dejen en la cajita de respuestas que hay abajo, ideas para nuevos episodios de podcast. Y bueno, los quiero chao.","Ah, I didn't say my name Almendra Veiga on Instagram, thanks for listening, thanks for following me, see you in the next episode, leave in the response box below, ideas for new podcast episodes. And well, I love you, bye."
