Text_Chunks,Translation_to_SPA
"You know, he was the primary breadwinner, especially since I wanted to be home halftime. So my income was more ancillary. And so the, our first big move was for a career move for him. And that one was, was hard for me it was right after my son was born. And I really loved where we were living. And I had a really good community of friends and colleagues that were, we didn’t have family nearby, so they felt like my chosen family. So that was a really difficult move for me. And I don’t admit, I had a bad attitude about it for a bit. And then, you know, I finally snapped out of it and said, a place is what you make of it, this is your new home, you know, make it work, you can choose to be unhappy, or you can choose to make this work. Where I was at that point in my life was, I can pick up my career at any time, his career is allowing me to have some time with these kids. And I’m never gonna get these years back. So, you know, it’s okay to take a backseat for a little bit.","Ya sabes, él era el principal sostén de la familia, especialmente porque yo quería estar en casa durante el entretiempo. Entonces mis ingresos eran más auxiliares. Y entonces, nuestro primer gran paso fue un cambio de carrera para él. Y esa fue, fue difícil para mí, fue justo después de que nació mi hijo. Y realmente amaba el lugar donde vivíamos. Y tenía una muy buena comunidad de amigos y colegas que no teníamos familia cerca, así que se sentían como mi familia elegida. Así que ese fue un paso realmente difícil para mí. Y no lo admito, tuve una mala actitud al respecto por un tiempo. Y luego, sabes, finalmente salí de eso y dije, un lugar es lo que haces de él, este es tu nuevo hogar, ya sabes, haz que funcione, puedes elegir ser infeliz, o puedes elegir hacer este trabajo. Donde estaba en ese momento de mi vida era que puedo retomar mi carrera en cualquier momento, su carrera me permite pasar algo de tiempo con estos niños. Y nunca recuperaré estos años. Entonces, ya sabes, está bien quedarse en un segundo plano por un momento."
"Carrie starts to cut back on her hours at work to spend more time with the kids until eventually she decides to stay home altogether. Then in 2017, Carrie starts to notice a shift in Joe, he seems stressed and preoccupied, less engaged with her and the kids. It’s a subtle change in behavior that only she as his spouse would pick up on. She doesn’t exactly know what’s happening. And as we know, he can be pretty avoidant. So she tries to get to the bottom of it in a different way.","Carrie comienza a reducir sus horas de trabajo para pasar más tiempo con los niños hasta que finalmente decide quedarse en casa por completo. Luego, en 2017, Carrie comienza a notar un cambio en Joe: él parece estresado y preocupado, menos comprometido con ella y los niños. Es un cambio sutil en el comportamiento que sólo ella, como su esposa, percibiría. Ella no sabe exactamente lo que está pasando. Y como sabemos, puede ser bastante evasivo. Por eso intenta llegar al fondo de la cuestión de una manera diferente."
"His mom had gotten sick, and his behavior changed sort of around that time. So I thought he’s worried about his mom, our relationship with her at that point seems sort of strained on top of it, which was not the norm. I remember calling his brother once and saying, I need you know, can you reach out to Joe? Because something’s off? I don’t know, if he’s anxious or depressed or worried about your mom? Or? Or what? He won’t really speak to me, you know, Has he said anything to you? Can you, you know, any insights there. And, you know, he followed up as I asked him to, and show just basically said, Oh, I’m just stressed with work. And yeah, worried about mom. And, you know, there was excuses and reasons given, there was always some type of feasible explanation. And hindsight, I doubted the explanation, but not enough to challenge it at the time.","Su madre se había enfermado y su comportamiento cambió en esa época. Entonces pensé que estaba preocupado por su madre, nuestra relación con ella en ese momento parecía un poco tensa, lo cual no era la norma. Recuerdo haber llamado a su hermano una vez y decirle: Necesito que sepas, ¿puedes comunicarte con Joe? ¿Porque algo anda mal? No sé, ¿está ansioso, deprimido o preocupado por tu mamá? ¿O? ¿O que? Realmente no me habla, ya sabes. ¿Te ha dicho algo? ¿Puedes, ya sabes, alguna idea al respecto? Y, ya sabes, hizo un seguimiento como le pedí y básicamente dijo: Oh, estoy estresado por el trabajo. Y sí, preocupada por mamá. Y, ya sabes, se dieron excusas y razones, siempre hubo algún tipo de explicación factible. Y en retrospectiva, dudé de la explicación, pero no lo suficiente como para cuestionarla en ese momento."
"At this point, Joe is the sole breadwinner in the family and handling pretty much all of the finances, while Carrie continues to focus her energy at home.","En este punto, Joe es el único sostén de la familia y maneja prácticamente todas las finanzas, mientras que Carrie continúa concentrando su energía en casa."
"We had been kind of on the same page, kind of CO managing finances. And when our kids were born, I don’t know, for some reason, something shifted to me, and it stressed me out and he’s like, it doesn’t stress me out, I’ll take care of it. So I kind of passed that baton to him. As many, you know, relationships are someone each of you divide and conquer your tasks. And so I would call him and say like, the car just got to class. He’s like, Oh, I think we’ve got some fraud on it. And you know, that I then suddenly it would work. Or I would go to try to log into our bank account, and I couldn’t get in. And, you know, he would always be the ones that call and try to figure out what was going on. And like, there’s a problem with the website, and you would forward me emails showing me like, here’s where I talked to the banker, and they’re trying to get this fixed, and they’re gonna pay us a fee for the inconvenience. And my remember my mom’s saying, that doesn’t make any sense. Why would they pay you instead of just fixing it? And I was like, Well, it’s because it’s been going on for so long. It’s taking a while for them to figure it out. I mean, even statements, you know, this was the time where everyone was starting to do online statements. And so statements didn’t really come to our house anymore for anything. And we always had the Postal Service informed delivery, and you get an email every morning telling you what’s coming in the mail that day. And I this is one of the things that still bothers me to this day used to always tell me don’t check the mail today, I got you a present. It’s gonna be there. And hindsight, because then a couple of weeks, I’d be like, Whatever happened to that present? Oh, I know. You wouldn’t like it. I sent it back. And I think he would see what was getting delivered that day and it’d be something he didn’t want me to see. And so he would tell me there was a present for me, and sometimes there was there was presence enough that it was believable, right. So here I think my sweet husband is getting me a gift. It’s not my birthday. It’s not our anniversary. There’s some special occasion. Who am I to doubt him?","Habíamos estado más o menos en la misma página, una especie de CO administrando las finanzas. Y cuando nacieron nuestros hijos, no sé, por alguna razón, algo cambió en mí y me estresó y él dijo, no me estresa, yo me ocuparé de ello. Así que le pasé ese testigo. Como muchos saben, las relaciones son algo que cada uno de ustedes divide y conquista en sus tareas. Entonces lo llamaría y le diría que el auto acaba de llegar a clase. Él dice: Oh, creo que tenemos algún fraude. Y sabes, que de repente funcionaría. O iba a intentar iniciar sesión en nuestra cuenta bancaria y no podía ingresar. Y, ya sabes, él siempre era el que llamaba y trataba de averiguar qué estaba pasando. Y como, hay un problema con el sitio web, y me reenviarías correos electrónicos que me dicen, aquí es donde hablé con el banquero, y están tratando de arreglar esto, y nos van a pagar una tarifa por el inconveniente. . Y recuerdo que mi mamá decía que eso no tiene ningún sentido. ¿Por qué te pagarían en lugar de simplemente arreglarlo? Y yo dije: Bueno, es porque ha estado sucediendo durante tanto tiempo. Les está tomando un tiempo darse cuenta. Quiero decir, incluso las declaraciones, ya sabes, este fue el momento en que todos comenzaban a hacer declaraciones en línea. Así que las declaraciones ya no llegaban a nuestra casa por nada. Y siempre tuvimos la entrega informada al Servicio Postal, y todas las mañanas recibes un correo electrónico indicándote lo que llegará por correo ese día. Y yo esta es una de las cosas que todavía me molesta hasta el día de hoy siempre me decía que no revises el correo hoy, que te traje un regalo. Estará allí. Y en retrospectiva, porque luego de un par de semanas me preguntaba: ¿Qué pasó con ese regalo? Oh, lo sé. No te gustaría. Lo devolví. Y creo que él vería lo que se entregaría ese día y sería algo que no quería que yo viera. Entonces él me decía que había un regalo para mí y, a veces, había suficiente presencia para que fuera creíble, ¿verdad? Entonces creo que mi dulce esposo me está dando un regalo. No es mi cumpleaños. No es nuestro aniversario. Hay alguna ocasión especial. ¿Quién soy yo para dudar de él?"
"Was there any worry like a voice in your head or in your gut? That was like, I think this is it like, did you think he was having an affair? Did you think he was like, did you have suspicions of anything?","¿Hubo alguna preocupación como una voz en tu cabeza o en tus entrañas? Eso fue como, creo que así es, ¿pensaste que estaba teniendo una aventura? ¿Pensaste que él estaba como si tuvieras sospechas de algo?"
"I never worried about an affair. I did a couple times wonder just because of the account things if it was money. And then I would again, always doubt myself because bank statements would be presented other things that would, were supposed to squash my fears. You know, when I would say I can’t log into this over here, here’s this Oh, okay. Again, I tend to be a pretty think things into the ground, anxious person about some things. And so once I would get those explanations, I would then turn around on myself, like, you’re just a worry, or you worry about everything. Like, what should I worry about, because I don’t have anything that happened today, I will go into my minds into the dredges of my brain. And I will find something to ruminate on and ruin my day over. And so I think it was very easy to tell myself, everything’s fine, you’re looking for a problem, stop trying to make things difficult when they don’t have to be. He knew me better than anyone else. He knew how anxious I got about things. And so, you know, I don’t know if it was ever purposeful or just was easy to fall into place. But I was a very easy person to kind of let their anxieties take care of a lot of the hiding.","Nunca me preocupé por una aventura. Un par de veces me pregunté si era dinero solo por las cosas de la cuenta. Y luego, nuevamente, siempre dudaba de mí mismo porque en los extractos bancarios se presentaban otras cosas que se suponía que aplastarían mis miedos. Ya sabes, cuando digo que no puedo iniciar sesión aquí, aquí está esto. Oh, está bien. Una vez más, tiendo a ser una persona que piensa bastante en las cosas y que está ansiosa por algunas cosas. Y entonces, una vez que recibía esas explicaciones, me volvía hacia mí mismo, como, solo eres una preocupación o te preocupas por todo. Como, ¿de qué debería preocuparme? Porque no tengo nada de lo que pasó hoy, entraré en mis mentes en las mazmorras de mi cerebro. Y encontraré algo sobre lo que reflexionar y arruinar mi día. Y entonces creo que fue muy fácil decirme a mí mismo, todo está bien, estás buscando un problema, deja de intentar complicar las cosas cuando no es necesario. Él me conocía mejor que nadie. Sabía lo ansiosa que me ponía por ciertas cosas. Y entonces, ya sabes, no sé si alguna vez tuvo un propósito o simplemente fue fácil de encajar. Pero yo era una persona muy fácil de dejar que sus ansiedades se encargaran de gran parte del ocultamiento."
"By July of 2019, Carrie Jo, and the kids relocate again, this time, from the South to the Midwest for Joe’s job. After the cross country move, the family is finally getting settled into their new place.","En julio de 2019, Carrie Jo y los niños se mudaron nuevamente, esta vez, del sur al medio oeste por el trabajo de Joe. Después de la mudanza a campo traviesa, la familia finalmente se está instalando en su nuevo lugar."
"Kids started back to school at the end of August. And Joe was working at an office in this city, but also work from home Sundays, which was lovely, because we could go grab lunch together before the kids got off the bus and I was getting the house in order. At the time, I believed that we were renting a home that had been flipped by a company and they had said, Hey, we weren’t prepared to buy when we moved there, but it was kind of a rent to own situation. So they were gonna give us permission to make changes in the house and do what we wanted. Or so I thought,","Los niños volvieron a la escuela a finales de agosto. Y Joe estaba trabajando en una oficina en esta ciudad, pero también trabajaba desde casa los domingos, lo cual era encantador, porque podíamos ir a almorzar juntos antes de que los niños bajaran del autobús y yo estuviera poniendo la casa en orden. En ese momento, creía que estábamos alquilando una casa que una empresa había cambiado y que habían dicho: Oye, no estábamos preparados para comprar cuando nos mudamos allí, pero era una especie de situación de alquiler con opción a compra. Entonces nos iban a dar permiso para hacer cambios en la casa y hacer lo que quisiéramos. O eso pensé,"
"since they were permitted to make renovations, Carrie and Joe decided to remodel the walk in closet and the primary bedroom. Joe tells Carrie, he’s made an appointment for the contractors to stop by in October, the day of their anniversary.","Como se les permitió hacer renovaciones, Carrie y Joe decidieron remodelar el vestidor y el dormitorio principal. Joe le dice a Carrie que ha concertado una cita para que los contratistas pasen por aquí en octubre, el día de su aniversario."
"Took down the existing closet, took everything out all the clothes, all of the hardware, everything and put it into the spare room. And he said we should go to breakfast for our anniversary because there’ll be here to do the closet and the afternoon. I said perfect. So we get the kids off to school, go to breakfast, come home, he goes to his office and comes back a little bit later and says bad news. They went to pick up all the stuff for the closet and they they cut it in the wrong color. So they’re not gonna be able to install today. Like, well, that sucks, you know, all of our stuffs laying out what are we going to do? And well, they’re going to talk about when they can get back out here. They’re going to give us a big discount since this is a big inconvenience. There going to be in touch with me. Okay. So the next day, well, they’ve got a couple of really big projects they’re working on this week. It might be next week before they can get it done. But they’re they’re gonna give us a really big discount. Next day. Have you heard from them? Yeah, they’re not able to do it this week. It’ll be sometime next week.","Quitó el armario existente, sacó toda la ropa, todo el hardware, todo y lo puso en la habitación de invitados. Y dijo que vayamos a desayunar por nuestro aniversario porque aquí estarán para hacer el closet y la tarde. Dije perfecto. Entonces llevamos a los niños a la escuela, vamos a desayunar, volvemos a casa, él va a su oficina y regresa un poco más tarde y dice malas noticias. Fueron a recoger todas las cosas para el armario y las cortaron del color equivocado. Entonces no podrán instalarlo hoy. Como, bueno, eso apesta, ya sabes, todas nuestras cosas exponiendo qué vamos a hacer. Y bueno, van a hablar de cuándo podrán volver a salir aquí. Nos van a hacer un gran descuento ya que esto es un gran inconveniente. Habrá contacto conmigo. Bueno. Entonces, al día siguiente, bueno, tienen un par de proyectos realmente grandes en los que están trabajando esta semana. Podría ser la próxima semana antes de que puedan hacerlo. Pero nos van a dar un descuento realmente grande. Día siguiente. ¿Has tenido noticias de ellos? Sí, no pueden hacerlo esta semana. Será en algún momento de la próxima semana."
The closet renovation keeps getting pushed back further and further until November rolls around.,La renovación del armario sigue retrasándose cada vez más hasta que llega noviembre.
"And the following week, I had a trip planned with a couple of girlfriends. I was trying to pack with all my stuff piled in giant piles. And so the day before I was supposed to leave for my trip, I thought we’ve used these people before and had no problems. I’m going to call myself. And so he was gone that day in the office. And I called and I said hi such and such can’t remember the lady’s name. I was just wondering when you guys were gonna get back out here, you’re gonna get this closet taken care of. It’s just been going on for too long. And I just want to know we have a Resolution Day. And there was a very long pause to what she said. I’m just waiting for your husband to call and give the deposit and schedule it and then we’re gonna get you on the books and silence on my end. Oh, yeah, yeah, I must just say I’ve crossed wires, my husband, sure, sure we’ll be in touch right away. And I remember hanging up the phone and thinking, What the fuck is going on. And something inside me said, go look through his stuff. I don’t know why I can’t explain it to this day, something said, go to his office and look through stuff. And so I ran into the office and I was, you know, like a movie a madwoman just rummaging through papers, and I started finding bills with my name on them. Creditors looking for me, a lot of stuff addressed to peel boxes in my name, I had no idea existed, past due invoices, credit cards, more past two invoices, more Pio box things, and I am like, I called him and I said, I don’t know what the hell is going on, but you need to get home right now.","Y la semana siguiente tenía planeado un viaje con un par de amigas. Estaba tratando de empacar con todas mis cosas amontonadas en montones gigantes. Entonces, el día antes de partir para mi viaje, pensé que habíamos utilizado a estas personas antes y no habíamos tenido problemas. Voy a llamarme a mí mismo. Y así se fue ese día a la oficina. Y llamé y dije hola tal y cual no recuerdan el nombre de la señora. Me preguntaba cuándo volverían a salir aquí para encargarse de este armario. Simplemente ha estado sucediendo durante demasiado tiempo. Y sólo quiero saber que tenemos un Día de Resolución. Y hubo una pausa muy larga en lo que dijo. Solo estoy esperando que su esposo llame y dé el depósito y lo programe y luego lo incluiremos en los libros y guardaremos silencio por mi parte. Oh, sí, sí, solo debo decir que se me cruzaron los cables, mi esposo, seguro, seguro que nos comunicaremos de inmediato. Y recuerdo colgar el teléfono y pensar: ¿Qué carajo está pasando? Y algo dentro de mí dijo, ve a revisar sus cosas. No sé por qué no puedo explicarlo hasta el día de hoy, dijo algo, ve a su oficina y revisa las cosas. Entonces entré corriendo a la oficina y estaba, ya sabes, como en una película, una loca rebuscando papeles, y comencé a encontrar billetes con mi nombre. Acreedores buscándome, un montón de cosas dirigidas a cajas de pelar a mi nombre, no tenía idea de que existían, facturas vencidas, tarjetas de crédito, más facturas pasadas de dos, más cosas de Caja Pio, y yo estaba como, lo llamé y le dijo: No sé qué diablos está pasando, pero tienes que llegar a casa ahora mismo."
"We’re back. After she calls Joe. Carrie immediately calls her friends to let them know what just happened and that she won’t be able to come on the trip. But her friends refuse to let her figure this out alone, and insist that she come. Then, in the midst of all of this, Joe gets home.","Estamos de vuelta. Después de que ella llama a Joe. Carrie llama inmediatamente a sus amigos para informarles lo que acaba de pasar y que no podrá venir al viaje. Pero sus amigos se niegan a dejarla resolver esto sola e insisten en que venga. Luego, en medio de todo esto, Joe llega a casa."
"There was a lot more gaslighting, he didn’t really explain much. It’s kind of a blur, honestly, that day, had some excuses, oh, it’s not what you think. And I’m gonna get you a list of all the bills we have, and this and that, and, and I said, okay, and I got on the plane, and I went and met my friends. And we started doing our own research. So we tried reaching out to some of those emails from the bank that was supposed to prove the reason why I couldn’t access the account. And they were fake. I mean, they were on letterhead, they had everything. We called the carrier for my student loan, because I had no idea of he’d been paying it. And I was very, very, very, very behind. And to the point, I was getting ready to get in some serious trouble. He had just stopped paying it. He was paying his own student loans. But he had stopped paying mine. And every night I would call him and be like, I need to know the truth. Like, is all the money. I think that’s in our savings. They’re like, what else? Are you lying about? No, no, it’s there. You know, everything. Now, you know, everything now. And that weekend was just a bit of a blur. I didn’t know if I was staying or going. I didn’t know the truth. I just knew that something was really wrong. And I could tell you wasn’t being completely honest.","Hubo mucha más iluminación con gas, en realidad no explicó mucho. Es una especie de confusión, honestamente, ese día, tuve algunas excusas, oh, no es lo que piensas. Y les daré una lista de todas las facturas que tenemos, y esto y aquello, y dije, está bien, y me subí al avión, fui y me encontré con mis amigos. Y comenzamos a hacer nuestra propia investigación. Así que intentamos comunicarnos con algunos de esos correos electrónicos del banco que se suponía que demostrarían la razón por la que no podía acceder a la cuenta. Y eran falsos. Quiero decir, estaban en papel con membrete, tenían de todo. Llamamos al proveedor de mi préstamo estudiantil porque no tenía idea de que lo había estado pagando. Y yo estaba muy, muy, muy, muy atrás. Y, concretamente, me estaba preparando para meterme en serios problemas. Acababa de dejar de pagarlo. Estaba pagando sus propios préstamos estudiantiles. Pero él había dejado de pagar el mío. Y todas las noches lo llamaba y le decía: necesito saber la verdad. Es todo el dinero. Creo que eso está en nuestros ahorros. Dicen, ¿qué más? ¿Estás mintiendo? No, no, está ahí. Tu sabes todo. Ahora, ya sabes, todo ahora. Y ese fin de semana fue un poco borroso. No sabía si me quedaba o me iba. No sabía la verdad. Simplemente sabía que algo andaba realmente mal. Y me di cuenta de que no estabas siendo completamente honesto."
"A week and a half passes, where Carrie and her friends keep uncovering more pieces of this puzzle. And after the trip, one of her friends has another bomb to drop.","Pasa una semana y media, donde Carrie y sus amigos siguen descubriendo más piezas de este rompecabezas. Y después del viaje, una de sus amigas tiene otra bomba que lanzar."
"So I get home from the trip. And one of the women that I was with her husband had been friends with Joe. And we got home maybe on a Monday, Wednesday morning, she sends me a text and she said I need to talk to you. You can’t be at home. So I said okay, I said I’m gonna go run an errand. And I went up the street just parked in a parking lot. And she told me a story. She got back and told her husband and he said, I have to tell you something. He said back in 2017. Joe came to me and asked me for a six figure loan to watch. I said, Man, I can’t do that. But what is going on? Like, are you guys okay, what’s happening? Then he gave him some story about needing to pay a loan back to his employer or something and, and our friend tried to talk to him, he’s like, it’s fine, dude, everything’s fine. And and Joe left. So our friend goes and looks at Joe’s company website and sees him listed as an employee there. And then a few days later, he saw him at his kids school event and said, Hey, is everything okay? It’s like, and Joe at a super nonchalant, like he had never asked for the loan. brushed it off, everything’s fine. What are you talking about? And he went and checked the website again. And Joe was no longer listed as an employee. He never told his wife because he didn’t think it was his place to get involved. And Joe had told him this in confidence. So he was trying to keep the confidence of a friend. But when she came back from the trip and knew this, he’s like, I have to tell you, because I think Carrie needs to know what happened a couple of years ago. So I go home. And I say, Joe, did you lose your job in August of 2017? And he looks at me, he goes, why? I said, Just answer the question. And he looks at me and he says, Yeah. And I said, you got up every morning and went to work. Where were you going? I would just go sit at a coffee shop all day. I said, I was only working part time, our daughter was doing a competitive sport, we were paying for preschool for our son. We went on multiple trips, the money was coming into the account. And that’s when I realized that he had been withdrawing money from my Roth, my 401k. And our children’s 529 college savings plan, he would move it back and forth between five to six different accounts before depositing it in the form of his paycheck into our main account.","Entonces llego a casa del viaje. Y una de las mujeres con las que estuve con su marido había sido amiga de Joe. Y llegamos a casa tal vez un lunes o miércoles por la mañana, ella me envía un mensaje de texto y me dice que necesito hablar contigo. No puedes estar en casa. Entonces dije que estaba bien, dije que iría a hacer un recado. Y subí por la calle recién estacionado en un estacionamiento. Y ella me contó una historia. Regresó y le contó a su marido y él dijo: Tengo que decirte algo. Dijo en 2017. Joe vino a verme y me pidió un préstamo de seis cifras para verlo. Le dije: Hombre, no puedo hacer eso. ¿Pero qué está pasando? ¿Están bien chicos? ¿Qué está pasando? Luego le contó una historia sobre la necesidad de pagar un préstamo a su empleador o algo así y nuestro amigo intentó hablar con él y le dijo: ""Está bien, amigo, todo está bien"". Y Joe se fue. Entonces nuestro amigo va y mira el sitio web de la empresa de Joe y lo ve allí como empleado. Y luego, unos días después, lo vio en el evento escolar de sus hijos y le dijo: Oye, ¿está todo bien? Es como si Joe estuviera súper indiferente, como si nunca hubiera pedido el préstamo. Lo ignoré, todo está bien. ¿De qué estás hablando? Y fue y revisó el sitio web nuevamente. Y Joe ya no figuraba como empleado. Nunca le dijo a su esposa porque no creía que fuera su lugar involucrarse. Y Joe se lo había dicho en confianza. Entonces estaba tratando de mantener la confianza de un amigo. Pero cuando ella regresó del viaje y supo esto, él dijo: Tengo que decírtelo, porque creo que Carrie necesita saber qué pasó hace un par de años. Entonces me voy a casa. Y yo digo, Joe, ¿perdiste tu trabajo en agosto de 2017? Y me mira y dice ¿por qué? Dije: Solo responde la pregunta. Y él me mira y dice: Sí. Y dije, te levantabas todas las mañanas y te ibas a trabajar. ¿A dónde ibas? Me sentaba en una cafetería todo el día. Le dije que solo trabajaba a tiempo parcial, nuestra hija practicaba un deporte competitivo y estábamos pagando el preescolar de nuestro hijo. Hicimos varios viajes y el dinero iba entrando en la cuenta. Y fue entonces cuando me di cuenta de que había estado retirando dinero de mi Roth, mi 401k. Y el plan de ahorro para la universidad 529 de nuestros hijos, lo movía de un lado a otro entre cinco y seis cuentas diferentes antes de depositarlo en forma de cheque de pago en nuestra cuenta principal."
"Carrie tells Joe, he needs to come with her to the bank, so she can verify with her own eyes, how much money is left in their main account. He agrees that they will go together on Friday morning,",Carrie le dice a Joe que él necesita ir con ella al banco para que pueda verificar con sus propios ojos cuánto dinero queda en su cuenta principal. Él acepta que irán juntos el viernes por la mañana.
