Original,gpt4
"In many ways, Alissa’s childhood in Idaho was awesome, but it wasn’t carefree. Alyssa is the eldest daughter, and she’s a straight laced as they come. She was the kind of kid who only broke the rules when she wanted to read under the covers at night with a flashlight. And those are the kinds of kids who tend to catch on when the adults around them are having big, scary conversations. As a kid, did you talk about money? Did you talk about finances? Did you have any awareness of that?","En muchos aspectos, la infancia de Alyssa en Idaho fue increíble, pero no fue libre de preocupaciones. Alyssa es la hija mayor, y es tan recta como se puede ser. Era el tipo de niña que solo rompía las reglas cuando quería leer bajo las cobijas por la noche con una linterna. Y esos son los tipos de niños que tienden a darse cuenta cuando los adultos a su alrededor tienen conversaciones grandes y aterradoras. ¿De niño, hablabas sobre dinero? ¿Hablabas sobre finanzas? ¿Tenías alguna conciencia de eso?"
"Yeah, I think I had more awareness than I should have had. I had asthma when I was little. And in the 80s, pre ACA, pre existing conditions were exempt from coverage for your health care plan. And so my asthma was never covered. And that meant like a trip to the ER would be exorbitant. And a nebulizer was like, out of the question. Like, there’s no way we could afford it. And inhalers, you know, like 50-60 bucks a pop. And so I was constantly like, fearful of having an asthma attack and being, you know, a problem and I could overhear the conversations about like medical bills and you know, this doctor, this doctor or they want to send her to pulmonologist or an allergy and asthma doc, and we just can’t swing it and there’s no way and if I think I don’t think they intended for me to hear as much of that as I did. But I was very alert. And like, I paid a lot of attention to things that adults said. And so I heard more than I probably should have.","Sí, creo que tenía más conciencia de la que debería haber tenido. Tenía asma cuando era pequeña. Y en los años 80, antes de la ACA, las condiciones preexistentes estaban exentas de cobertura en tu plan de salud. Por lo tanto, mi asma nunca estaba cubierta. Y eso significaba que un viaje a la sala de emergencias sería exorbitante. Y un nebulizador estaba fuera de cuestión. Como que no había manera de que pudiéramos permitírnoslo. Y los inhaladores, sabes, como 50-60 dólares cada uno. Así que constantemente tenía miedo de tener un ataque de asma y ser, ya sabes, un problema y podía escuchar las conversaciones sobre facturas médicas y este doctor, ese doctor o querían enviarla a un neumólogo o a un médico de alergias y asma, y simplemente no podíamos permitírnoslo y no había manera y creo que no tenían la intención de que escuchara tanto de eso como lo hice. Pero yo estaba muy alerta. Y prestaba mucha atención a lo que decían los adultos. Así que escuché más de lo que probablemente debería haber escuchado."
"Like she said, Alyssa’s parents likely didn’t intend for her to overhear their arguments about her costly health condition. But it was no secret to the kids that their parents fought constantly.","Como ella dijo, es probable que los padres de Alyssa no tuvieran la intención de que ella escuchara sus discusiones sobre su costosa condición de salud. Pero no era un secreto para los niños que sus padres discutían constantemente."
"Money was always like, at the heart of most of the conversations, my dad was in sales, and he had a huge territory of like, six western states. So he would always be on the road during the week, and then home on the weekends. And my mom was a stay at home mom until right about fourth grade. And she’d always baked cakes, baked cookies, made all kinds of stuff from scratch, and it was always perfect and amazing. So my entire life, we’d have these like, elaborate really cute birthday cakes, like Carebears, or Cabbage Patch Kids, you know, and they were always like, decorated, just adorable. And so she wanted to open a bakery, and she figured out how, and my dad was not really a part of that stuff. That was kind of an awkward, like, my mom’s just going to do this on her own kind of thing. And I don’t remember how they scraped up the money to like, make the bakery. I don’t remember how any of that stuff, like worked out but she started this bakery and it was wildly successful from the get go. And that took off in ways that I think neither of them had planned for or prepared for. And so we were kind of like latchkey kids at that point, which wasn’t, I think anticipated from either parent. But my dad was gone, he was working. And my mom was at the bakery.","El dinero siempre estaba, como en el corazón de la mayoría de las conversaciones, mi papá estaba en ventas, y tenía un enorme territorio de como seis estados del oeste. Así que siempre estaba en la carretera durante la semana y en casa los fines de semana. Y mi mamá fue ama de casa hasta aproximadamente cuarto grado. Y siempre horneaba pasteles, galletas, hacía todo tipo de cosas desde cero, y siempre era perfecto e increíble. Así que toda mi vida, teníamos estos pasteles de cumpleaños realmente elaborados y lindos, como Carebears o Cabbage Patch Kids, sabes, y siempre estaban decorados, simplemente adorables. Y entonces ella quería abrir una panadería, y descubrió cómo, y mi papá realmente no era parte de eso. Era algo incómodo, como que mi mamá solo iba a hacer esto por su cuenta. Y no recuerdo cómo reunieron el dinero para, como, hacer la panadería. No recuerdo cómo se resolvieron esas cosas, pero ella empezó esta panadería y fue un éxito rotundo desde el principio. Y despegó de maneras que creo que ninguno de los dos había planeado ni preparado. Y entonces, en ese momento, nosotros éramos algo así como niños con llave en casa, lo cual no creo que ninguno de los padres anticipara. Pero mi papá estaba ausente, estaba trabajando. Y mi mamá estaba en la panadería."
Alyssa’s mom continues to bake her incredible cakes now for paying customers. And the demand is up.,La mamá de Alyssa continúa horneando sus increíbles pasteles ahora para clientes que pagan. Y la demanda está en aumento.
"She had started doing like booking wedding cakes out almost like a year in advance because she was so popular. And her cakes were so good. Everything was from scratch. The frosting was amazing. And so she had booked this cake and it was the most expensive cake she’d done to date, I think it was 2500 bucks, which in the 80s holy shit, like who pays that? I don’t even know even today. I’m like, who are you people but and it had these white chocolate ribbons all around it that she’d had to make from scratch like by hand, you know, she’s like hand forming these ribbons around these like metal dowels and trying to get them to shape just right and everything. So it took her like three days to make this cake, it was unreal. And she was delivering it at this ballroom. And they had just wax the floor and they didn’t have a sign up. And she was carrying the bass, which was like over 50 pounds. It was huge. And she didn’t have anyone helping her. And she went to take a step in the ballroom to start crossing the floor and she like absolute acid over teakettle flipped up in the air. And she hit the ground with the full force like on her lower back. And she saved the cake. There were like two little thumb holes in either side of the base of the cake because she was so frantic about how much money that cake cost, what that would represent if she had to kind of give them a reimbursement or whatever. And also, she was, I think, heavily cognizant of this being someone’s special day and she didn’t want to ruin it, so she was like, oh, shit. So she predicted the cake at all costs and took the hit on her back and ended up severing a fusion that she’d had done a couple years prior in her lower back or lumbar spine. And then additionally, it broke her pelvis. But they didn’t identify that her pelvis was broken until a couple of months after, but she was in exorbitant pain the whole entire time and couldn’t figure out why. And so she went back in and they did I think get an MRI or whatever the hell they do, and they were like, oh, that’s less than ideal. And they had to go in and break it and refix it like reef, set it basically. So for about nine months, she was kind of, you know, at a commission and off her feet, and everybody else was still kind of working at the bakery, like the employees and the business partner that she had found. But they weren’t her. All the recipes were in her head. Like she knew how long to whip the butter before adding the sugar to make it really fluffy, you know, for the frosting. And so people didn’t know what she knew. And they weren’t able to keep up with the demand. She ended up having to sell her share of the bakery. And I don’t remember how much money it ended up being but it was like a pittance. But it was like nothing compared to what she’d put into it. And I remember that being like a sharp right turn of the before her and the after her. I think it like a level of bitterness was exposed that I hadn’t seen before.","Ella había comenzado a reservar pasteles de boda con casi un año de anticipación porque era muy popular. Y sus pasteles eran tan buenos. Todo era desde cero. El glaseado era increíble. Y así reservó este pastel y fue el pastel más caro que había hecho hasta la fecha, creo que eran 2500 dólares, que en los años 80 era una barbaridad, como ¿quién paga eso? Ni siquiera sé incluso hoy. Estoy como, ¿quiénes son ustedes? Y tenía estas cintas de chocolate blanco por todo el pastel que tuvo que hacer desde cero, como a mano, sabes, ella está formando estas cintas alrededor de estos soportes metálicos y tratando de darles la forma justa y todo. Así que le tomó como tres días hacer este pastel, fue increíble. Y lo estaba entregando en este salón de baile. Y acababan de encerar el piso y no tenían un letrero puesto. Y ella estaba cargando la base, que pesaba más de 50 libras. Era enorme. Y no tenía a nadie que la ayudara. Y fue a dar un paso en el salón de baile para comenzar a cruzar el piso y se volteó completamente en el aire. Y cayó al suelo con toda la fuerza en la parte baja de la espalda. Y salvó el pastel. Había como dos pequeños agujeros de pulgares en cada lado de la base del pastel porque estaba tan frenética por cuánto costaba el pastel, lo que representaría si tuviera que darles un reembolso o lo que sea. Y además, estaba, creo, muy consciente de que era el día especial de alguien y no quería arruinarlo, así que estaba como, oh, mierda. Así que protegió el pastel a toda costa y recibió el golpe en su espalda y terminó cortando una fusión que le habían hecho un par de años antes en su columna lumbar. Y además, se rompió la pelvis. Pero no identificaron que su pelvis estaba rota hasta un par de meses después, pero ella estuvo en dolor exorbitante todo el tiempo y no podía entender por qué. Y entonces volvió y creo que le hicieron una resonancia magnética o lo que sea que hagan, y estaban como, oh, eso es menos que ideal. Y tuvieron que entrar y romperla y volverla a fijar, básicamente. Así que durante unos nueve meses, estaba, ya sabes, fuera de combate y sin poder ponerse de pie, y todos los demás aún estaban trabajando en la panadería, como los empleados y el socio comercial que había encontrado. Pero no eran ella. Todas las recetas estaban en su cabeza. Como ella sabía cuánto tiempo batir la mantequilla antes de agregar el azúcar para que el glaseado fuera realmente esponjoso. Y entonces la gente no sabía lo que ella sabía. Y no pudieron mantenerse al día con la demanda. Terminó teniendo que vender su parte de la panadería. Y no recuerdo cuánto dinero terminó siendo pero era una miseria. Pero era como nada en comparación con lo que había puesto en ella. Y recuerdo que fue como un giro brusco de antes de ella y después de ella. Creo que se expuso un nivel de amargura que no había visto antes."
"That bitterness piece that can really, really take a toll and I’m wondering how it kind of seeped into her personality, her parenting her relationship with you. How did that sort of unfold at home?","Esa pieza de amargura que realmente puede pasar factura y me pregunto cómo se infiltró en su personalidad, su crianza, su relación contigo. ¿Cómo se desenvolvió eso en casa?"
"Yeah, I think the fights with my parents got a lot more aggressive, they got a lot more violent, they got a lot more frequent. There was this moment where my parents were fighting. And my mom was just absolutely badgering the shit out of my dad. And I was like, screaming at them to stop fighting. And she reached up to like, I don’t know what she was going to do to him. But she ended up climbing the whole side of his face. And it was like a plate open like a bear. Like it looked like a bear had gotten him. And I was like, what in the fuck just happened? I remember being so terrified. And I was so mad at my dad, because he didn’t stop it. Like, he was always taking it from her. And it was always one sided in terms of that level of aggression and like maliciousness, and I could never understand, like, what the hell was going on. And that day, my dad grabbed me by the arm, because I was in the hallway, like kind of causing a scene and trying to get them to stop and seeing if I could distract the action. And he grabbed the keys. And he just ran out the front door. And we left and we went to this little diner, like a half a mile from home, if we could have run into 80 million people that we knew, I don’t know why he picked that place, probably. His adrenaline was just dumping and we sat there and my dad said, you can’t be mad at your mom for this. You can’t be mad at her for this, you don’t know what she’s been through. And I remember just thinking, I don’t care what she’s been through. She doesn’t need to act like that you know, and he told me some stories about my mom’s childhood and what she had lived through and gone through and, and they were horrendous stories. I remember sitting there trying to eat my french toast and being like, it felt it felt like watching a TV show. Like it didn’t feel like this is my mom he’s talking about it felt like some weird like, person off in the distance. And you’re like watching this narrative. And you’re like, wow, that’s, I don’t even know how to take that in. So he was really trying to compensate for like the bullshit of how she was showing up. And I remember being irritated at him for like, excusing it. And part of that was like that innate like little justice seeker. I have like the righteousness like it doesn’t matter. Like it’s not right that she’s like that.","Sí, creo que las peleas con mis padres se volvieron mucho más agresivas, mucho más violentas, mucho más frecuentes. Hubo este momento en que mis padres estaban peleando. Y mi mamá simplemente estaba acosando a mi papá. Y yo estaba gritándoles que dejaran de pelear. Y ella alcanzó a, no sé qué iba a hacerle. Pero terminó arañando todo el lado de su cara. Y fue como un plato abierto como un oso. Como si un oso lo hubiera agarrado. Y yo estaba como, ¿qué diablos acaba de pasar? Recuerdo estar tan aterrorizado. Y estaba tan enojado con mi papá, porque él no lo detuvo. Como él siempre lo recibía de ella. Y siempre fue unidireccional en términos de ese nivel de agresión y malicia, y nunca pude entender, como, qué diablos estaba pasando. Y ese día, mi papá me agarró del brazo, porque estaba en el pasillo, como causando una escena e intentando hacer que se detuvieran y viendo si podía distraer la acción. Y agarró las llaves. Y simplemente salió corriendo por la puerta principal. Y nos fuimos y fuimos a este pequeño restaurante, como a media milla de casa, si pudiéramos haber encontrado a 80 millones de personas que conocíamos, no sé por qué eligió ese lugar, probablemente. Su adrenalina estaba simplemente volcándose y nos sentamos y mi papá dijo, no puedes enojarte con tu mamá por esto. No puedes enojarte con ella por esto, no sabes lo que ha pasado. Y recuerdo pensar, no me importa lo que haya pasado. Ella no necesita actuar así, sabes, y me contó algunas historias sobre la infancia de mi mamá y lo que había vivido y pasado, y eran historias horrendas. Recuerdo estar sentado allí tratando de comer mi tostada francesa y sentirme como si estuviera viendo un programa de televisión. Como si no sintiera que estaba hablando de mi mamá, se sentía como alguna persona extraña a lo lejos. Y estás como viendo esta narrativa. Y estás como, wow, eso es, ni siquiera sé cómo asimilar eso. Así que realmente estaba tratando de compensar como la mierda de cómo se estaba mostrando. Y recuerdo estar irritado con él por excusarla. Y parte de eso era como esa justicia innata que tengo, como la justicia, como no importa. Como no está bien que ella sea así."
"Alyssa knew her parents marriage had always been rocky. But this feels like a real turning point because her mom and dad eventually do get a divorce. Meanwhile, her mom sinks deeper into the bitterness of losing her livelihood and suffering from chronic pain. She’s no longer acting like the amazingly capable and attentive mom Alyssa had come to know and love. Everything shifted.","Alyssa sabía que el matrimonio de sus padres siempre había sido rocoso. Pero esto se siente como un punto de inflexión real porque su mamá y su papá eventualmente se divorcian. Mientras tanto, su mamá se hunde más en la amargura de perder su medio de vida y sufrir de dolor crónico. Ya no actuaba como la mamá increíblemente capaz y atenta que Alyssa había llegado a conocer y amar. Todo cambió."
"We were in the car, I can vividly remember the day I can feel the sunlight, I can see where we were on the driveway. Like I know every second of the scene. And I saw a pack of cigarettes on the ground in the car. And I remember being like, why are there cigarettes in the car? Like I have asthma, I can’t be around any smoke of any kind. And so that doesn’t make any sense. And I looked at her and I was like, why are their cigarettes in the car? And she said, what I do with my life is none of your business. And I remember thinking, I’m sorry, what? Like, what just happened? What just happened? Are you essentially admitting that like, those are yours, and I leapt out of the car, I was furious. I was like, I don’t even know who this person is like, what a complete bitch. I was so angry. And that was kind of like, you know, the second of the dominoes to fall and then they started falling much more quickly in sequence. And it was like, here’s the order of things. It’s gone, like what you had before is gone. This is not the mom you thought you had.","Estábamos en el coche, puedo recordar vívidamente el día, puedo sentir la luz del sol, puedo ver dónde estábamos en la entrada. Como sé cada segundo de la escena. Y vi un paquete de cigarrillos en el suelo en el coche. Y recuerdo pensar, ¿por qué hay cigarrillos en el coche? Como tengo asma, no puedo estar cerca de ningún tipo de humo. Así que eso no tiene sentido. Y la miré y le dije, ¿por qué hay cigarrillos en el coche? Y ella dijo, lo que hago con mi vida no es asunto tuyo. Y recuerdo pensar, lo siento, ¿qué? Como, ¿qué acaba de pasar? ¿Estás admitiendo esencialmente que esos son tuyos? Y salté del coche, estaba furioso. Estaba como, ni siquiera sé quién es esta persona como, qué perra completa. Estaba tan enojado. Y eso fue como, ya sabes, el segundo de los dominós en caer y luego comenzaron a caer mucho más rápido en secuencia. Y fue como, aquí está el orden de las cosas. Se ha ido, como lo que tenías antes se ha ido. Esta no es la mamá que pensabas que tenías."
"Alyssa is a […] childhood is shattered, and the pieces feel impossible to pick up. Her mom stops becoming someone to look up to. In fact, she starts morphing into the opposite of everything Alyssa wants to be. For one, her mom starts smoking pot. And to Alyssa this kind of behavior is inconceivable.","Alyssa es una […] cuya infancia se rompe en pedazos, y parece imposible recogerlos. Su madre deja de ser alguien a quien admirar. De hecho, comienza a convertirse en todo lo contrario de lo que Alyssa desea ser. Para empezar, su madre comienza a fumar marihuana. Y para Alyssa, este tipo de comportamiento es inconcebible."
"Oh, God, I just remember. I mean, I was a straight laced perfect kid, right? I did not break with asthma. Yeah, I was good. I didn’t break the rules. I you know, followed instructions and paid attention and so yeah, she started smoking pot. And I remember just being like ew, like my friends don’t even smoke pot, like who are you? And this was probably like eighth or ninth grade right about in there. And I was like, I gotta get out of here. And I went to live with my dad.","Oh, Dios, acabo de recordar. Quiero decir, yo era un niño perfecto y muy correcto, ¿verdad? No rompía con mi asma. Sí, era bueno. No rompía las reglas. Yo sabía, seguía instrucciones y prestaba atención y entonces sí, ella comenzó a fumar marihuana. Y recuerdo solo estar como, puaj, como ni siquiera mis amigos fuman marihuana, ¿quién eres? Y esto fue probablemente como en octavo o noveno grado, justo por ahí. Y yo estaba como, tengo que salir de aquí. Y me fui a vivir con mi padre."
The slow motion unraveling of like Pinterest mom is a lot. That’s a lot to have to acclimate to.,El lento desmoronamiento de una madre como de Pinterest es mucho. Es mucho para tener que acostumbrarse.
"There was like a switch flipped for sure. And it felt like maybe I just didn’t see what was there the whole time. But I think the narrative that kind of became a red main theme throughout our life at that point was what a victim she was like how everything bad happened to her, like, you know, the bakery was taken from her. She didn’t get what she deserved. So it was like, her way of getting back at life, I guess was just to rebel and do whatever the hell she thought she wanted.","Fue como si se activara un interruptor de seguro. Y se sintió como si tal vez nunca hubiera visto lo que estaba allí todo el tiempo. Pero creo que la narrativa que se convirtió en un tema rojo principal a lo largo de nuestra vida en ese punto fue lo víctima que era, como que todo lo malo le sucedía a ella, como, sabes, le quitaron la panadería. No obtuvo lo que merecía. Así que fue como, su manera de vengarse de la vida, supongo, era simplemente rebelarse y hacer lo que diablos pensara que quería."
"Alyssa graduated high school and is determined to get away from her mom. She’s also acutely aware that her mom is moving on to harder drugs, and she’s completely fed up with her behavior. So Melissa moves to Washington State for college and the to stop talking.","Alyssa se graduó de la preparatoria y está determinada a alejarse de su madre. También es muy consciente de que su madre está pasando a drogas más duras, y está completamente harta de su comportamiento. Así que Melissa se muda a Washington State para la universidad y deja de hablar."
"When my graduation came around, my whole family drove up and they brought my mom and she looked decent. She looked okay, so I kind of thought, oh, wow, this is, you know, looking a little better. Well, that next that next summer, she met a man who would become my stepdad. And they had like an a fire and ice kind of relationship, like they were either really good or really bad. And I was accustomed to that with my mom. He had an anger disorder called intermittent explosive disorder. And he was violent and aggressive and really angry, and then he’d be awesome. And he’d be awesome for days, sometimes weeks, and then it would, there’d be an explosion and it was like this, you know, unsteady ground, you never knew what you’re gonna get. And I had stayed back in Washington, I was going to try and make it there. And I couldn’t make it work. I think I felt isolated and alone. And I kind of missed the idea of a community. I didn’t really feel rooted where I was. And so my mom and my stepdad drove up. And they brought me a car.","Cuando llegó mi graduación, toda mi familia condujo hasta allí y trajeron a mi madre y ella se veía decente. Se veía bien, así que pensé, oh, vaya, esto parece, sabes, un poco mejor. Bueno, ese próximo verano, ella conoció a un hombre que se convertiría en mi padrastro. Y tenían una relación de fuego y hielo, como que eran realmente buenos o realmente malos. Y estaba acostumbrado a eso con mi madre. Él tenía un trastorno de ira llamado trastorno explosivo intermitente. Y era violento y agresivo y realmente enojado, y luego era increíble. Y era increíble durante días, a veces semanas, y luego había una explosión y era como esto, sabes, terreno inestable, nunca sabías lo que ibas a obtener. Y yo me quedé atrás en Washington, estaba tratando de hacer que funcionara. Creo que me sentía aislado y solo. Y medio que extrañaba la idea de una comunidad. Realmente no me sentía arraigado donde estaba. Y entonces mi madre y mi padrastro condujeron hasta allí. Y me trajeron un coche."
"Alyssa’s mom and stepdad, Rick, bring her a 1989 Toyota Camry. Now, Alyssa is considering her situation. She’s lonely in Washington and her mom who seems to be doing better, has literally brought her away out. So she decides to come back to Idaho and move in with them.","La madre y el padrastro de Alyssa, Rick, le traen un Toyota Camry de 1989. Ahora, Alyssa está considerando su situación. Está sola en Washington y su madre, que parece estar mejorando, literalmente le ha traído una salida. Así que decide regresar a Idaho y mudarse con ellos."
"They had found this house in Meridian right outside Boise and it was rent to own. And I was like, Oh my God, how awesome and they pulled up to this house. And I remember just being like, what, like, this is way nicer than I expected you to have, you know, like moved into. It was so cute. It had a little front porch, and a big two car garage, an oversized two car garage, and it had a really cute front yard. I’d gotten a job at a hospital, I was making decent money considering you know, post 911 hardly anything you can, you’d be lucky if you could find a job and I had a college degree. And so I was considered overqualified for most of the things I wanted to apply for. I remember I came home one day and my mom, my stepdad were on the couch. They were side by side, and my stepdad said, we got a proposition for you, kiddo. And I was like, Oh, what’s that? And he’s like, we need your help financing this house. And I was like, what do you mean? And he’s like, well, we can’t get the loan. He’s like, I had a bankruptcy a couple years ago, my credit score is not high enough. I can’t get the loan, but you got a job. You got good credit. You can help us. You just need to cosign. And I was like, okay, I don’t know what any of that means. But I mean, this house is awesome. I loved it, it was beautiful. I was staying there, too it was like we’re all winning. So I did, I co signed the mortgage for my mom, my stepdad and I didn’t think anything of it. I there was no adult presence in my life going like, hey, maybe don’t do that. That might not be a presence.","Encontraron esta casa en Meridian justo fuera de Boise y era de alquiler con opción a compra. Y yo estaba como, Oh Dios mío, qué increíble y llegaron a esta casa. Y recuerdo que estaba como, ¿qué?, como, esto es mucho más bonito de lo que esperaba que te mudaras. Era tan linda. Tenía un pequeño porche delantero, y un garaje grande para dos coches, un garaje para dos coches de tamaño grande, y tenía un jardín delantero realmente lindo. Conseguí un trabajo en un hospital, estaba ganando dinero decente considerando, sabes, después del 911 apenas si puedes encontrar un trabajo y tenía un título universitario. Y por lo tanto, estaba considerado sobrecalificado para la mayoría de las cosas que quería solicitar. Recuerdo que un día llegué a casa y mi madre, mi padrastro estaban en el sofá. Estaban uno al lado del otro, y mi padrastro dijo, tenemos una propuesta para ti, niña. Y yo estaba como, Oh, ¿cuál es? Y él es como, necesitamos tu ayuda para financiar esta casa. Y yo estaba como, ¿qué quieres decir? Y él es como, bueno, no podemos obtener el préstamo. Él es como, tuve una bancarrota hace un par de años, mi puntaje de crédito no es lo suficientemente alto. No puedo obtener el préstamo, pero tú tienes un trabajo. Tienes buen crédito. Puedes ayudarnos. Solo necesitas cosignar. Y yo estaba como, okay, no sé qué significa eso. Pero quiero decir, esta casa es increíble. Me encantó, era hermosa. Yo también estaba quedándome allí era como todos ganamos. Así que lo hice, cosigné la hipoteca para mi madre, mi padrastro y no pensé nada de eso. No había presencia adulta en mi vida diciendo como, oye, tal vez no hagas eso. Eso podría no ser una presencia."
That’s the adult presence.,Esa es la presencia adulta.
"Right? Yeah, right I didn’t have that.","¿Verdad? Sí, claro que no la tenía."
"Meanwhile, Alyssa’s is Mom is once again able to take what she’s gotten and turn it into something amazing. Instead of baking into cupcakes though, her mom and Rick said about renovating this adorable house. They put in hardwood floors, granite countertops, and a new garage door, basically turning it into an HGTV Dream Home.","Mientras tanto, la madre de Alyssa vuelve a tomar lo que ha conseguido y lo convierte en algo increíble. En lugar de hornear pasteles, ella y Rick se dedicaron a renovar esta adorable casa. Instalaron pisos de madera, encimeras de granito y una nueva puerta de garaje, convirtiéndola básicamente en una Casa de Ensueño de HGTV."
