Original,gpt4
"It was cold. I remember. Even the bus was cold. And feeling the sun. Like the warmth, was like something that I craved because this like we never were, we're out, I think and then all of those things, I think subconsciously, were affecting me and I didn't realize is just kind of like the process of being incarcerated. But, the smells were so like, distinct, like, I can never forget them. They're disgusting. But like, I wouldn't just like seeing certain things. Certain memories just stuck in my head, I guess. And so that's how I was able to just put it down on paper. But that was a really long day for me. And it turned out actually better than I expected in the end. Because at the end of that I felt more relieved. After I had captured that, like idea that this wasn't gonna be forever, this wasn't going to be my life forever. I wasn't going to be stuck in that box forever. I had some kind of hope, I guess at the end of that day, but it was a hard day.","Hacía frío. Recuerdo. Incluso el autobús estaba frío. Y sentir el sol. Como el calor, era como algo que anhelaba porque nunca estábamos, estábamos afuera, creo y luego todas esas cosas, creo que subconscientemente, me estaban afectando y no me di cuenta es como el proceso de estar encarcelado. Pero, los olores eran tan, distintos, como, nunca podré olvidarlos. Son repugnantes. Pero como, no me gustaría ver ciertas cosas. Ciertos recuerdos simplemente se quedaron en mi cabeza, supongo. Y así es como pude simplemente ponerlo en papel. Pero ese fue un día realmente largo para mí. Y resultó en realidad mejor de lo que esperaba al final. Porque al final de eso me sentí más aliviada. Después de haber capturado esa idea de que esto no iba a ser para siempre, que no iba a ser mi vida para siempre. No iba a estar atrapada en esa caja para siempre. Tenía algún tipo de esperanza, supongo al final de ese día, pero fue un día difícil."
"Has always been like a part of this, like creative practice for you?","¿Siempre ha sido parte de esto, como práctica creativa para ti?"
"No, I actually never wrote until I was in juvenile hall. And InsideOUT writers came. And my teacher, his name was Robert Fox, and he would come like faithfully every single weekend to teach us how to like, how to write and I never wanted to participate. I was so hard headed and like, especially if it had to like be anything that had to do with my emotions or whatever. Like I never want like I cannot put pen to paper and write anything down. So I remember like I didn't want to participate. And he told me well write that down, write down that you don't want to participate. And I was like, okay, and then he's like, what else is on your mind? And I'm like, I don't know, he's like, write that down, write down, you don't know what's on your mind. And I'm like, so I was he pushed me to just throw my thoughts out there on paper. And once I did, I discovered that there was so much that I was holding in. And I was kind of I was scared to share, like, he was asking people to share, and he kept on pushing me because he knew I didn't want to, I don't know. But the more he pushed me like, I was just like, fine, I'll just do it just to so that he won't keep on asking me.","No, en realidad nunca escribí hasta que estuve en la correccional de menores. Y vinieron los escritores de InsideOUT. Y mi maestro, su nombre era Robert Fox, y vendría fielmente cada fin de semana para enseñarnos cómo, cómo escribir y nunca quise participar. Era tan terca y, especialmente si tenía que ver con mis emociones o lo que sea. Como nunca quiero como no puedo poner un bolígrafo en papel y escribir nada. Así que recuerdo que no quería participar. Y él me dijo bueno escribe eso, escribe que no quieres participar. Y yo estaba como, está bien, y luego él es como, ¿qué más tienes en mente? Y yo estoy como, no sé, él es como, escribe eso, escribe que no sabes qué tienes en mente. Y yo estoy como, entonces me empujó a simplemente lanzar mis pensamientos en papel. Y una vez que lo hice, descubrí que había tanto que estaba reteniendo. Y estaba como estaba asustada de compartir, como, estaba pidiendo a la gente que compartiera, y él seguía empujándome porque sabía que no quería, no sé. Pero cuanto más me empujaba como, yo estaba como, está bien, simplemente lo haré solo para que él no siga preguntándome."
"And then once I did it, I remember it was a really emotional day because I put my emotions down on paper. And one thing about being incarcerated is like sometimes that could be seen as like a form of weakness, or people will judge you. And I actually, when I read my piece, everybody in the room could relate, regardless of everybody's differences, and neighborhoods or whatever, everybody was able to relate to the piece of writing and the emotions that we go through. Being in the situation that we were in. We were all considered unfit, which is the title of the piece. Because we weren't not fit to be charged as juveniles, we were being charged as adults. So as minors going through that situation. I think that writing class brought a lot of healing to all of us, because we were able to connect on that level. And kind of it was a sense of like, we're not alone in this. So kind of felt like family after a while. Because we would get to know each other on it on a different level. So then, that's when writing became like an outlet for me. Whenever I would go through something, writing always helped. And I never forgot, like, what I was taught when I was there.","Y luego una vez que lo hice, recuerdo que fue un día realmente emotivo porque puse mis emociones en papel. Y una cosa sobre estar encarcelado es que a veces eso podría verse como una forma de debilidad, o la gente te juzgaría. Y de hecho, cuando leí mi pieza, todos en la habitación podrían relacionarse, independientemente de las diferencias de todos y de los barrios o lo que sea, todos podían relacionarse con la pieza de escritura y las emociones que atravesamos. Estar en la situación en la que estábamos. Todos éramos considerados inadecuados, que es el título de la pieza. Porque no éramos aptos para ser acusados como menores, nos estaban acusando como adultos. Así que como menores pasando por esa situación. Creo que esa clase de escritura trajo mucha sanación a todos nosotros, porque pudimos conectarnos a ese nivel. Y como que era una sensación de como, no estamos solos en esto. Así que como que se sentía como una familia después de un tiempo. Porque llegaríamos a conocernos entre nosotros a un nivel diferente. Entonces, eso es cuando escribir se convirtió en un desahogo para mí. Siempre que pasaba por algo, escribir siempre ayudaba. Y nunca olvidé, como, lo que me enseñaron cuando estaba allí."
"There's a part like towards the end of your piece where you talk about putting on a game face. Like, I love to learn more about what that means.","Hay una parte hacia el final de tu pieza donde hablas de poner una cara de juego. Como, me encantaría aprender más sobre qué significa eso."
"Your game faces kind of like, projecting the idea that nothing's facing you or that you're okay. When you're really not, I guess. It's like a mask. It's just liked a cover up, I guess. And it's something that I was used to doing all the time. Whenever the doors open, it was like your mask goes on. And I don't know if it's like a form of protection, I guess, while you're incarcerated, but like, that's what I meant by that.","Ponerse una cara de juego es como proyectar la idea de que nada te afecta o que estás bien, cuando en realidad no es así, supongo. Es como una máscara. Simplemente un disfraz, supongo. Y es algo que estaba acostumbrada a hacer todo el tiempo. Siempre que se abrían las puertas, era como ponerse la máscara. Y no sé si es como una forma de protección, supongo, mientras estás encarcelada, pero eso es a lo que me refería con eso."
"Was it also a moment when you realize that, that writing and sharing in that way, like wasn't actually a form of weakness, where it was kind of the opposite? Where it was really empowering, and, you know, really a way to connect with others?","¿También fue un momento en el que te diste cuenta de que, escribir y compartir de esa manera, no era en realidad una forma de debilidad, sino más bien lo contrario? ¿Fue realmente empoderador y una manera de conectar con los demás?"
"Yeah, first for myself, like, I think that kind of like helped me break that wall down of like pride, I guess. Kind of going back to like that game face everything just being real and honest with myself. writing about my true emotions and how I viewed things, was empowering to myself. So once it was empowering to myself, and I was able to share it, other people were empowered too and they also would do the same and it would inspire me to continue to write. So I think it was after that, like, stubbornness that I had, that I discovered that it was it was empowering and not weak to talk about real things.","Sí, primero para mí misma, creo que eso de alguna manera me ayudó a derribar esa pared de orgullo, supongo. Volviendo a esa idea de la cara de juego, el ser real y honesta conmigo misma al escribir sobre mis verdaderas emociones y cómo veía las cosas, fue empoderador para mí. Una vez que me empoderó a mí misma y pude compartirlo, otras personas también se empoderaron y también quisieron hacer lo mismo, lo que me inspiró a seguir escribiendo. Así que creo que fue después de esa terquedad que tenía, que descubrí que era empoderador y no débil hablar de cosas reales."
I'm also curious if you consider yourself a spiritual person?,También tengo curiosidad por saber si te consideras una persona espiritual.
"I definitely believe like, in good and evil. I would consider myself as spiritual person but not to like I'm not going to say like that I'm a good person or anything like that, because Like, I know, I have a bad side, I have a good side, I have bad side. But, um, as far as like, my spiritual beliefs go, I know it exists. I know it's real. And I mean, there's been a lot of moments like, like the one that I wrote about in the piece that have happened to me throughout my lifetime and throughout my time incarcerated where nobody knew what I was going through, and something like that would come in, come my way. And it's like, how did that happen? And it was, a lot of times, it was like, maybe exactly what I needed to hear in order to move on or to keep on going. So I definitely believe that it's there.","Definitivamente creo en el bien y el mal. Me consideraría una persona espiritual pero no diría que soy una buena persona o algo así, porque, como sabes, tengo un lado malo y un lado bueno. Pero, um, en cuanto a mis creencias espirituales, sé que existen. Sé que son reales. Y quiero decir, ha habido muchos momentos, como el que escribí en la pieza, que me han ocurrido a lo largo de mi vida y durante mi tiempo encarcelada donde nadie sabía por lo que estaba pasando, y algo así vendría hacia mí. Y es como, ¿cómo ocurrió eso? Y, muchas veces, era exactamente lo que necesitaba escuchar para seguir adelante o para continuar. Así que definitivamente creo que está ahí."
"Is there like a version of your life today? Like, imagine your life without writing? What does that look like?",¿Hay como una versión de tu vida hoy en día? Imagina tu vida sin escribir. ¿Cómo sería eso?
"Like a trap. Like, I would feel trapped. Like your voice is gone. It'd be like lonely. I think. Whether you're hurt or not. Writing is getting out. Like, your thoughts. It's getting out. What you believe. And without judgment. So I find like freedom in that.","Como una trampa. Me sentiría atrapada. Como si tu voz se hubiera ido. Sería como soledad. Creo. Ya sea que estés herida o no. Escribir es liberar. Como, tus pensamientos. Está saliendo. Lo que crees. Y sin juicio. Así que encuentro como libertad en eso."
Are you still writing today?,¿Todavía escribes hoy en día?
"Yeah. So, every week, I still meet up with InsideOUT writers every Thursday for the writing circles, like virtually. And every time a teacher gives us a prompt, and we all right, it's the same thing. It's like, I feel like I'm back in juvenile hall when we were all writing together and sharing together. It's that same sense of family, that same sense of, like togetherness, I guess. So. Yeah. And these, like, Jimmy was like one of the first people that I contacted when I got out because I knew how important this was to me. And it impacted my life and in a way that it probably saved me out of a lot of situations.","Sí. Entonces, cada semana, todavía me encuentro con los escritores de InsideOUT todos los jueves para los círculos de escritura, como virtualmente. Y cada vez que un profesor nos da una indicación, y todos escribimos, es lo mismo. Es como, siento que estoy de vuelta en la correccional juvenil cuando todos escribíamos juntos y compartíamos. Esa misma sensación de familia, esa misma sensación de, como unidad, supongo. Entonces sí. Y estos, como, Jimmy fue una de las primeras personas con las que contacté cuando salí porque sabía lo importante que era esto para mí. Y ha impactado mi vida de una manera que probablemente me salvó de muchas situaciones."
"When you were a kid, like 10 years old, what did you think a writer was? It's been a minute. It's been a minute for sure. 10-year-old Olivia. How is she? What does she like? And what does she think a writer is?","Cuando eras niña, como a los 10 años, ¿qué pensabas que era un escritor? Ha pasado un minuto. Ha pasado un minuto seguro. Olivia de 10 años. ¿Cómo es ella? ¿Qué le gusta? ¿Y qué piensa que es un escritor?"
"angry, I know I was definitely angry at that age. I'm rebellious. I'm really close minded about people and things and situations. easily influenced by my surroundings. And by 10 years old, I was already getting high and drinking so and you know, actually, there's one person that I kind of grew up with, that was really well known in my neighborhood that had gone to juvenile hall before. really young, and he would write I remember, and I thought it was so weird. I'm like, what, like, you write like, I don't know. And then he's like, yeah, is that so shocking? And I'm like, well, yeah, kind of like, what do you I never knew exactly what he would write about, but I know that there would be times where he would like when he's by himself, he would write and I thought that was interesting. And I guess, coming from someone like that, I was kind of open to it. But never did it myself. Just because at that age, I was just running around going crazy. But, I think, him being incarcerated. He kind of experienced that, like, isolation and, like, found like, it's kind of like writing was therapeutic. So me not having experienced that yet. I hadn't actually done it yet. But, I always remembered that so I wasn't completely closed off to it. I just thought, like, for the most part, writers were people who wrote books authors. I don't know it wasn't of much like I didn't think much about it. Until I actually started writing myself.","Enojada, sé que definitivamente estaba enojada a esa edad. Soy rebelde. Estoy realmente cerrada de mente acerca de las personas y las situaciones. Fácilmente influenciada por mi entorno. Y a los 10 años, ya estaba consumiendo drogas y alcohol, así que sabes, en realidad, había una persona con la que crecí, que era muy conocido en mi vecindario que había ido a la correccional juvenil antes. Muy joven, y él escribía recuerdo, y pensé que era tan extraño. Estoy como, qué, como, escribes como, no sé. Y luego él es como, sí, ¿eso te sorprende? Y yo estoy como, bueno, sí, como, qué escribes no sabía exactamente sobre qué escribiría, pero sé que habría momentos en los que él, cuando está solo, escribiría y pensé que eso era interesante. Y supongo, viniendo de alguien como él, estaba algo abierta a eso. Pero nunca lo hice yo misma. Simplemente porque a esa edad, solo corría alrededor como loca. Pero, creo, él estando encarcelado. Él experimentó eso, como, aislamiento y, como, encontró que, es como que escribir era terapéutico. Así que yo no habiendo experimentado eso todavía. Realmente no lo había hecho todavía. Pero, siempre lo recordaba, así que no estaba completamente cerrada a ello. Solo pensaba que, en su mayor parte, los escritores eran personas que escribían libros, autores. No sé, no era como mucho de lo que pensaba. Hasta que realmente comencé a escribir yo misma."
"So at 10, you stood in a you wouldn't know that you would one day also become a writer?","Así que a los 10, estarías en un tú no sabrías que algún día también te convertirías en escritora?"
"No. My dad has been incarcerated since I was three years old. He's been on death row now for about 25 years. And he has always written me like letters, even when I was a kid. And when I was able to write even as a kid, I would write him back. And I remember hearing my mom say, like, they I was a good writer, like, the way I was able to, to word things. I remember hearing that, like, from her and like, my attitude, because they would read my letter sometimes before they would send them out. And I remember hearing that, but it just never occurred to me like that I would ever be a writer or anything. I just remember them saying like that, the way I write the way I word things, like you have a gift for writing.","No. Mi papá ha estado encarcelado desde que tenía tres años. Ahora ha estado en el corredor de la muerte por unos 25 años. Y siempre me ha escrito cartas, incluso cuando era niña. Y cuando era capaz de escribir incluso como niña, le escribía de vuelta. Y recuerdo escuchar a mi mamá decir, como, ellos yo era una buena escritora, como, la forma en que podía, expresar las cosas. Recuerdo haber escuchado eso, como, de ella y como, mi actitud, porque a veces leían mi carta antes de enviarlas. Y recuerdo haber escuchado eso, pero nunca se me ocurrió que yo sería escritora o algo así. Solo recuerdo que decían como que, la forma en que escribo la forma en que expreso las cosas, como que tienes un don para escribir."
Are you still writing into your dad?,¿Todavía le escribes a tu papá?
"Yeah, right now. He's actually he's getting older, and he's kind of sick. So I don't talk to him as much. So he developed Parkinson's disease. So it's hard for him to write because his hands shake a lot. So I don't get nearly as many letters as I used to because of that. Since I've been out, I guess the Parkinson's he's had it for a few years now. And it just keeps getting worse and worse. So the more aggressive it gets, the less I hear from him. Because it's harder for him to function. But I'm still definitely in contact with him. He's been one of the very few people who have been like a major support to me throughout my time. And I'm really close with my dad. So yeah.","Sí, justo ahora. En realidad, él está envejeciendo y está medio enfermo. Así que no hablo tanto con él. Desarrolló la enfermedad de Parkinson. Así que es difícil para él escribir porque le tiemblan mucho las manos. Así que no recibo casi tantas cartas como solía recibir debido a eso. Desde que salí, supongo que el Parkinson lo ha tenido durante unos años ahora. Y simplemente sigue empeorando y empeorando. Así que cuanto más agresivo se vuelve, menos escucho de él. Porque es más difícil para él funcionar. Pero definitivamente sigo en contacto con él. Ha sido una de las pocas personas que han sido como un gran apoyo para mí a lo largo de mi tiempo. Y estoy muy unida a mi papá. Así que sí."
"And when you were incarcerated, did you write to him?","¿Y cuando estabas encarcelada, le escribiste a él?"
"He would write to me like faithfully every single week. So he wrote a lot more than I did. I appreciated all his letters, because whatever I was going through in there many times, like I would get a letter. And it was like, always what I needed to hear, like, right on time, he was able to, like, reach me in that way. And when I would write back, it was like the same thing. So through writing, we were actually able to, like connect on probably more intimate level than like people who actually have their dads right there. I'm so thankful for that.","Él me escribía fielmente cada semana. Así que escribía mucho más que yo. Apreciaba todas sus cartas, porque sea lo que sea que estaba pasando allí muchas veces, como que recibía una carta. Y siempre era lo que necesitaba escuchar, como que, justo a tiempo, él lograba, como que, llegar a mí de esa manera. Y cuando yo le respondía, era lo mismo. Así que a través de la escritura, en realidad pudimos, como conectarnos en un nivel probablemente más íntimo que como la gente que realmente tiene a sus padres allí. Estoy tan agradecida por eso."
What your dad write about in his letters?,¿Qué escribía tu papá en sus cartas?
"My dad has always been kind of like a guide to me. He never judged like what I did, so I was able to freely tell him anything that I was doing, or what was going on without feeling like I was gonna be punished or anything, all for one. Like he was incarcerated. So that wasn't really that but what I mean is like, I felt like I had a friend in him, as well as like a father figure. But, most of his letters were just guidance like he would share with me his experiences at my age, and what he went through at my age, that kind of like, made me more open to what he was saying, I guess he wasn't like ever telling me No, don't do this or don't do that. Like he just shared with me what happened when he did it. Left the decision up to me whether I wanted to do that or not. And I was stupid and made dumb decisions anyways, but throughout my whole incarceration, he always like encouraged me to never give up. And to always like, stay positive. He was always his letters were always positive. And just, they were always really short. Like just one page. But his words were always enough to get me, to get me through.","Mi papá siempre ha sido como una guía para mí. Él nunca juzgaba lo que hacía, así que podía contarle libremente cualquier cosa que estuviera haciendo o lo que estaba pasando sin sentir que iba a ser castigada o algo así, todos por uno. Como que él estaba encarcelado. Así que no era realmente eso pero lo que quiero decir es como, sentía que tenía un amigo en él, así como una figura paterna. Pero, la mayoría de sus cartas eran solo guía, él compartía conmigo sus experiencias a mi edad, y lo que él pasó a mi edad, eso como que, me hacía más abierta a lo que él decía, supongo que no era como diciéndome No, no hagas esto o no hagas aquello. Como que solo compartía conmigo lo que le sucedió cuando lo hizo. Me dejaba a mí la decisión de si quería hacer eso o no. Y yo era estúpida y tomaba decisiones tontas de todos modos, pero durante toda mi encarcelación, siempre me animó a nunca rendirme. Y a ser siempre positiva. Sus cartas siempre eran positivas. Y simplemente, siempre eran realmente cortas. Como de solo una página. Pero sus palabras siempre eran suficientes para hacerme seguir adelante, para superarlo."
"If you can tell me like who you are today, what you're interested in, what you read, what you write.","Si puedes decirme, como quién eres hoy, en qué estás interesada, qué lees, qué escribes."
"My values have changed over time. Now I value like family. My real Like my true friends, I value a different kind of respect. And my freedom. I am trying, I'm also transitioning into like adulthood out here. So I'm learning like, how, how to handle, um, just like adult things, and also aligning them with my values. So I just spend my free time like in a positive way, a productive way. I try to put like effort into seeing my family more, everything was so broken when I got out. And I feel like everything that I lost, now I just I want to gain back. So I think today, I care a lot more. I never had these values before. So I would say that today. My eyes are open, and I'm a lot more grateful to what's around me and what I have every day. Even if it's not a lot, it's a whole lot more than what I had. So I like spending time with friends. I like spending time with family, I like going out I like going to the beach. I like going, I like driving my car, sometimes I like getting away sometimes. And just being in my thoughts and thinking about my life. My goals, what I want to do. I look forward to the writing circles, I look forward to my job, even the job that I have. So I'm just getting the hang of things like that. And daily, I think I just see myself changing more and more because I'm not even trying to it's just the more I realize, like how much I have, the more I don't want to lose it. And so that I think affects like all the decisions that I make. So I don't know, I think today I'm just a lot more caring.","Mis valores han cambiado con el tiempo. Ahora valoro como la familia. Mis verdaderos amigos, valoro un tipo diferente de respeto. Y mi libertad. Estoy intentando, también estoy haciendo la transición a la adultez aquí afuera. Así que estoy aprendiendo como, cómo manejar, um, simplemente cosas de adultos, y también alineándolas con mis valores. Así que simplemente paso mi tiempo libre de una manera positiva, productiva. Intento poner como esfuerzo en ver más a mi familia, todo estaba tan roto cuando salí. Y siento que todo lo que perdí, ahora simplemente quiero recuperar. Así que creo que hoy, me importa mucho más. Nunca tuve estos valores antes. Así que diría eso hoy. Mis ojos están abiertos, y estoy mucho más agradecida por lo que tengo a mi alrededor y lo que tengo cada día. Aunque no sea mucho, es mucho más de lo que tenía. Así que me gusta pasar tiempo con amigos. Me gusta pasar tiempo con la familia, me gusta salir, me gusta ir a la playa. Me gusta conducir mi coche, a veces me gusta alejarme a veces. Y simplemente estar en mis pensamientos y pensar en mi vida. Mis metas, lo que quiero hacer. Espero con ansias los círculos de escritura, espero con ansias mi trabajo, incluso el trabajo que tengo. Solo estoy acostumbrándome a cosas como esas. Y diariamente, creo que simplemente me veo cambiando más y más porque ni siquiera lo estoy intentando, es solo cuanto más me doy cuenta, como de lo mucho que tengo, más no quiero perderlo. Y así creo que eso afecta como todas las decisiones que tomo. Entonces no sé, creo que hoy simplemente soy mucho más cariñosa."
"Is there anything that like, you'd like to share that I haven't asked you so far?",¿Hay algo que te gustaría compartir que no te haya preguntado hasta ahora?
